gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
GML000001	GML000001_mRNA1	PF00651.38	Complete	None
GML000001	GML000001_mRNA2	PF00651.38	Complete	Unchanged
GML000002	GML000002_mRNA1		None	None
GML000003	GML000003_mRNA1	PF03171.27,PF14226.13	Complete	None
GML000004	GML000004_mRNA1		None	None
GML000005	GML000005_mRNA1	PF00415.25,PF00415.25,PF00415.25,PF00415.25,PF00415.25,PF13540.13,PF13540.13,PF13540.13,PF25390.2	Complete	None
GML000006	GML000006_mRNA1	PF02225.28,PF04253.21,PF04389.23	Complete	None
GML000006	GML000006_mRNA2	PF02225.28,PF04253.21,PF04389.23	Complete	Unchanged
GML000007	GML000007_mRNA1	PF20152.5	Complete	None
GML000007	GML000007_mRNA2	PF20152.5	Complete	Unchanged
GML000008	GML000008_mRNA1		None	None
GML000009	GML000009_mRNA1	PF03171.27,PF14226.13	Partial	None
GML000010	GML000010_mRNA1	PF00078.33,PF08284.17,PF17917.8,PF17919.8,PF17921.8,PF24626.2,PF30863.1	Complete	None
GML000010	GML000010_mRNA2	PF00078.33,PF08284.17,PF17917.8,PF17919.8,PF17921.8,PF24626.2,PF30863.1	Complete	Unchanged
GML000011	GML000011_mRNA1	PF00083.31,PF03137.27,PF07690.22	Partial	None
GML000012	GML000012_mRNA1		None	None
GML000013	GML000013_mRNA1	PF00925.26	Partial	None
GML000014	GML000014_mRNA1	PF00332.25,PF29664.1	Partial	None
GML000015	GML000015_mRNA1	PF00787.30,PF09325.16	Partial	None
GML000016	GML000016_mRNA1	PF00557.30	Partial	None
GML000017	GML000017_mRNA1	PF04695.19	Partial	None
GML000018	GML000018_mRNA1	PF00753.34,PF13691.13,PF23023.2	Partial	None
GML000019	GML000019_mRNA1	PF05615.19	Partial	None
GML000020	GML000020_mRNA1	PF04129.19,PF20655.4	Complete	None
GML000021	GML000021_mRNA1	PF01398.27,PF23594.2	Complete	None
