gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
GML000001	GML000001_mRNA1		None	None
GML000002	GML000002_mRNA1		None	None
GML000003	GML000003_mRNA1	PF00078.33	Partial	None
GML000004	GML000004_mRNA1		None	None
GML000004	GML000004_mRNA2		None	Unchanged
GML000004	GML000004_mRNA3		None	Unchanged
GML000005	GML000005_mRNA1		None	None
GML000006	GML000006_mRNA1		None	None
GML000007	GML000007_mRNA1		None	None
GML000007	GML000007_mRNA2		None	Unchanged
GML000008	GML000008_mRNA1		None	None
GML000008	GML000008_mRNA2		None	Unchanged
GML000008	GML000008_mRNA3		None	Unchanged
GML000009	GML000009_mRNA1	PF18759.8	Partial	None
GML000010	GML000010_mRNA1	PF18759.8	Partial	None
GML000011	GML000011_mRNA1		None	None
GML000012	GML000012_mRNA1		None	None
GML000013	GML000013_mRNA1		None	None
GML000014	GML000014_mRNA1		None	None
GML000015	GML000015_mRNA1		None	None
GML000016	GML000016_mRNA1	PF01926.30,PF05049.20	Complete	None
GML000017	GML000017_mRNA1	PF01926.30,PF05049.20	Partial	None
GML000018	GML000018_mRNA1	PF05049.20	Partial	None
GML000019	GML000019_mRNA1	PF01926.30,PF05049.20	Complete	None
GML000020	GML000020_mRNA1		None	None
GML000021	GML000021_mRNA1	PF20152.5	Complete	None
GML000021	GML000021_mRNA2	PF20152.5	Complete	Unchanged
GML000022	GML000022_mRNA1		None	None
GML000023	GML000023_mRNA1	PF01926.30,PF05049.20	Partial	None
GML000024	GML000024_mRNA1		None	None
GML000025	GML000025_mRNA1	PF00561.27,PF03096.21,PF12146.16,PF12697.14	Partial	None
GML000026	GML000026_mRNA1		None	None
GML000026	GML000026_mRNA2		None	Unchanged
GML000027	GML000027_mRNA1		None	None
GML000028	GML000028_mRNA1		None	None
GML000029	GML000029_mRNA1		None	None
GML000029	GML000029_mRNA2		None	Unchanged
GML000030	GML000030_mRNA1	PF13976.12,PF22936.2	Complete	None
GML000030	GML000030_mRNA2	PF13976.12,PF22936.2	Complete	Unchanged
GML000031	GML000031_mRNA1		None	None
GML000032	GML000032_mRNA1		None	None
GML000033	GML000033_mRNA1	PF00385.31,PF00665.33,PF17917.8,PF17919.8,PF17921.8,PF24626.2,PF30863.1	Complete	None
GML000034	GML000034_mRNA1		None	None
GML000035	GML000035_mRNA1	PF09405.16	Partial	None
GML000036	GML000036_mRNA1	PF05236.21	Partial	None
GML000037	GML000037_mRNA1	PF04939.18	Partial	None
GML000038	GML000038_mRNA1	PF00382.25,PF00382.25,PF08271.18	Complete	None
GML000039	GML000039_mRNA1	PF10487.16,PF18378.8,PF21093.4	Complete	None
GML000040	GML000040_mRNA1	PF10294.16	Partial	None
GML000040	GML000040_mRNA2	PF10294.16	Partial	Unchanged
GML000041	GML000041_mRNA1	PF00557.30	Partial	None
GML000042	GML000042_mRNA1		None	None
GML000042	GML000042_mRNA2	PF20152.5	Complete	Gain
GML000042	GML000042_mRNA3		None	Unchanged
GML000042	GML000042_mRNA4	PF20152.5	Complete	Gain
GML000042	GML000042_mRNA5		None	Unchanged
GML000043	GML000043_mRNA1	PF05049.20	Partial	None
GML000044	GML000044_mRNA1	PF00171.28	Partial	None
GML000045	GML000045_mRNA1	PF00171.28	Partial	None
GML000046	GML000046_mRNA1		None	None
GML000047	GML000047_mRNA1	PF06420.18	Partial	None
GML000047	GML000047_mRNA2	PF06420.18	Partial	Unchanged
GML000048	GML000048_mRNA1	PF04130.19,PF17681.7	Complete	None
GML000049	GML000049_mRNA1		None	None
GML000050	GML000050_mRNA1		None	None
GML000050	GML000050_mRNA2		None	Unchanged
GML000050	GML000050_mRNA3		None	Unchanged
GML000051	GML000051_mRNA1		None	None
GML000052	GML000052_mRNA1	PF19271.5	Partial	None
GML000053	GML000053_mRNA1		None	None
GML000054	GML000054_mRNA1		None	None
GML000055	GML000055_mRNA1	PF27634.2	Partial	None
GML000055	GML000055_mRNA2	PF27634.2	Partial	Unchanged
GML000056	GML000056_mRNA1		None	None
GML000056	GML000056_mRNA2		None	Unchanged
GML000056	GML000056_mRNA3		None	Unchanged
GML000057	GML000057_mRNA1		None	None
GML000058	GML000058_mRNA1		None	None
GML000059	GML000059_mRNA1		None	None
GML000060	GML000060_mRNA1	PF00665.33,PF07727.20,PF14223.15,PF22936.2,PF25597.2	Complete	None
GML000060	GML000060_mRNA2	PF00665.33,PF07727.20,PF14223.15,PF22936.2,PF25597.2	Complete	Unchanged
GML000060	GML000060_mRNA3	PF07727.20,PF25597.2	Partial	Truncated,Loss
GML000061	GML000061_mRNA1		None	None
GML000062	GML000062_mRNA1	PF18759.8,PF18759.8,PF20722.4	Complete	None
GML000062	GML000062_mRNA2	PF18759.8,PF18759.8,PF20722.4	Complete	Unchanged
GML000062	GML000062_mRNA3	PF18759.8,PF18759.8	Partial	Loss
GML000062	GML000062_mRNA4	PF18759.8	Partial	Loss
GML000063	GML000063_mRNA1	PF18759.8,PF20722.4	Complete	None
GML000063	GML000063_mRNA2	PF18759.8,PF20722.4	Complete	Unchanged
GML000064	GML000064_mRNA1	PF09692.16	Partial	None
GML000064	GML000064_mRNA2		None	Loss
GML000065	GML000065_mRNA1	PF01926.30,PF05049.20	Complete	None
GML000066	GML000066_mRNA1	PF06985.18,PF26640.1	Partial	None
GML000067	GML000067_mRNA1		None	None
GML000068	GML000068_mRNA1		None	None
GML000068	GML000068_mRNA2		None	Unchanged
GML000069	GML000069_mRNA1	PF03061.29	Partial	None
GML000070	GML000070_mRNA1	PF00018.35,PF00169.36,PF00536.38,PF07647.25,PF07653.24,PF14604.13	Complete	None
GML000070	GML000070_mRNA2	PF00169.36,PF00536.38,PF07647.25	Complete	Truncated,Loss
GML000071	GML000071_mRNA1	PF01725.22	Partial	None
GML000072	GML000072_mRNA1		None	None
GML000073	GML000073_mRNA1	PF00270.36,PF00271.38,PF04408.30,PF21010.3	Complete	None
GML000073	GML000073_mRNA2	PF00270.36,PF00271.38,PF04408.30,PF21010.3	Complete	Unchanged
GML000074	GML000074_mRNA1	PF03061.29	Partial	None
GML000075	GML000075_mRNA1		None	None
GML000076	GML000076_mRNA1		None	None
GML000076	GML000076_mRNA2		None	Unchanged
GML000077	GML000077_mRNA1		None	None
GML000077	GML000077_mRNA2		None	Unchanged
GML000078	GML000078_mRNA1		None	None
GML000079	GML000079_mRNA1	PF07019.18	Partial	None
GML000079	GML000079_mRNA2	PF07019.18	Partial	Unchanged
GML000080	GML000080_mRNA1	PF01118.31,PF02774.24	Partial	None
GML000081	GML000081_mRNA1	PF02463.26,PF13175.13,PF13476.13	Partial	None
GML000081	GML000081_mRNA2	PF02463.26,PF13175.13,PF13476.13	Partial	Unchanged
GML000082	GML000082_mRNA1		None	None
GML000083	GML000083_mRNA1		None	None
GML000083	GML000083_mRNA2		None	Unchanged
GML000083	GML000083_mRNA3		None	Unchanged
GML000084	GML000084_mRNA1	PF00450.29	Partial	None
GML000085	GML000085_mRNA1	PF00572.25	Partial	None
GML000086	GML000086_mRNA1		None	None
GML000087	GML000087_mRNA1	PF08287.17	Partial	None
GML000087	GML000087_mRNA2	PF08287.17	Partial	Unchanged
GML000088	GML000088_mRNA1		None	None
GML000088	GML000088_mRNA2	PF00096.33	Complete	Gain
GML000089	GML000089_mRNA1	PF00994.30,PF00994.30,PF03453.23,PF03454.21	Complete	None
GML000089	GML000089_mRNA2	PF00994.30,PF00994.30,PF03453.23,PF03454.21	Complete	Unchanged
GML000089	GML000089_mRNA3	PF00994.30,PF00994.30,PF03453.23,PF03454.21	Complete	Unchanged
GML000089	GML000089_mRNA4	PF00994.30,PF00994.30,PF03453.23,PF03454.21	Complete	Unchanged
GML000090	GML000090_mRNA1		None	None
GML000090	GML000090_mRNA2		None	Unchanged
GML000091	GML000091_mRNA1		None	None
GML000091	GML000091_mRNA2		None	Unchanged
GML000092	GML000092_mRNA1	PF00244.27	Partial	None
GML000093	GML000093_mRNA1	PF00561.27,PF07819.20,PF12697.14,PF25140.2	Complete	None
GML000093	GML000093_mRNA2	PF00561.27,PF07819.20,PF12697.14,PF25140.2	Complete	Unchanged
GML000093	GML000093_mRNA3	PF00561.27,PF07819.20,PF12697.14	Partial	Loss
GML000094	GML000094_mRNA1	PF25140.2	Partial	None
GML000095	GML000095_mRNA1		None	None
GML000096	GML000096_mRNA1	PF01544.24	Partial	None
GML000097	GML000097_mRNA1	PF00628.36,PF01388.28,PF02373.29,PF02375.24,PF02928.22,PF08429.17,PF21323.3	Complete	None
GML000097	GML000097_mRNA2	PF00628.36,PF01388.28,PF02373.29,PF02375.24,PF02928.22,PF08429.17,PF21323.3	Complete	Unchanged
GML000098	GML000098_mRNA1		None	None
GML000099	GML000099_mRNA1	PF09418.17,PF22586.2	Complete	None
GML000099	GML000099_mRNA2	PF00643.30,PF09418.17,PF22586.2	Complete	Gain
GML000100	GML000100_mRNA1	PF04061.20	Partial	None
GML000101	GML000101_mRNA1	PF00763.29,PF02882.26	Partial	None
GML000102	GML000102_mRNA1	PF04979.20	Partial	None
GML000102	GML000102_mRNA2	PF04979.20	Partial	Unchanged
GML000103	GML000103_mRNA1	PF00067.28	Partial	None
GML000103	GML000103_mRNA2	PF00067.28	Partial	Unchanged
GML000103	GML000103_mRNA3	PF00067.28	Partial	Unchanged
GML000104	GML000104_mRNA1	PF03159.25	Partial	None
GML000105	GML000105_mRNA1	PF00004.36,PF17862.8	Partial	None
GML000106	GML000106_mRNA1	PF12400.14	Partial	None
GML000106	GML000106_mRNA2	PF12400.14	Partial	Unchanged
GML000107	GML000107_mRNA1		None	None
GML000108	GML000108_mRNA1	PF26545.1	Partial	None
GML000108	GML000108_mRNA2	PF26545.1,PF26545.1	Partial	Unchanged
GML000109	GML000109_mRNA1	PF15456.12	Partial	None
GML000110	GML000110_mRNA1	PF24626.2	Complete	None
GML000110	GML000110_mRNA2	PF00385.31,PF00665.33,PF17921.8,PF24626.2	Complete	Gain
GML000111	GML000111_mRNA1		None	None
GML000112	GML000112_mRNA1	PF00078.33,PF17917.8,PF17919.8,PF30863.1	Complete	None
