gene_id	pfam_ids	go_ids	bin_id
GML000001	PF02985.29,PF03810.26,PF13513.13,PF25574.2,PF25780.2	GO:0005515,GO:0006886,GO:0031267	6
GML000002	PF02656.21,PF09359.16	NA	100
GML000003	PF02656.21,PF03105.25,PF09359.16	NA	100
GML000004	PF00704.35	GO:0005975	8
GML000005	PF00183.24,PF02518.32,PF13589.13	GO:0005524,GO:0006457,GO:0016887,GO:0051082,GO:0140662	5
GML000006		NA	100
GML000007		NA	100
GML000008	PF00464.26	NA	100
GML000009	PF00650.26	NA	100
GML000010	PF00083.31,PF00083.31,PF00083.31,PF07690.22,PF07690.22	GO:0016020,GO:0022857,GO:0055085	6
GML000011	PF08550.16	NA	100
GML000012		NA	100
GML000013	PF13896.13,PF13896.13	NA	100
GML000014	PF00566.26,PF23436.2	NA	100
GML000015	PF00270.36,PF00271.38,PF04851.22,PF13959.12	GO:0003676,GO:0003677,GO:0005524,GO:0016787	4
GML000016	PF08495.16,PF08495.16,PF10184.16	NA	100
GML000017		NA	100
GML000018	PF05653.21,PF05653.21,PF05653.21,PF05653.21	GO:0015095,GO:0015693,GO:0016020	6
GML000019	PF00241.26	GO:0003779	7
GML000020	PF00307.37,PF00307.37,PF02187.23	GO:0005515,GO:0008017	7
GML000021	PF00160.27,PF00160.27	GO:0000413,GO:0003755	8
GML000022		NA	100
GML000023		NA	100
GML000024	PF00261.26,PF00261.26	NA	100
GML000025	PF00890.31,PF02910.26	GO:0016491	8
GML000026	PF00170.27,PF11905.14	GO:0003700,GO:0006355	3
GML000027	PF00534.27,PF08323.18,PF13692.13,PF20706.4	GO:0016757	8
GML000028	PF00004.36,PF00004.36,PF17862.8	GO:0005524,GO:0016887	8
GML000029	PF13945.12,PF13945.12	NA	100
GML000030	PF00179.32	NA	100
GML000031	PF00400.39,PF00400.39,PF00400.39	GO:0005515	100
GML000032	PF05964.20,PF05964.20,PF05965.20,PF05965.20	GO:0005634	100
GML000033	PF00069.32,PF00069.32,PF07714.24,PF07714.24	GO:0004672,GO:0005524,GO:0006468	3
GML000034		NA	100
GML000035	PF12460.15,PF12460.15,PF14500.12,PF14500.12	NA	100
GML000036	PF00505.26,PF09011.17	NA	100
GML000037		NA	100
GML000038	PF12624.15,PF12624.15,PF25033.2,PF25033.2,PF25036.3,PF25036.3,PF25037.2,PF25037.2	NA	100
GML000039		NA	100
GML000040	PF00339.35	NA	100
GML000041	PF03747.21	NA	100
GML000042	PF05495.18,PF13639.13,PF14599.12	GO:0008270	100
GML000043	PF00155.28	GO:0009058,GO:0030170	8
GML000044	PF00069.32,PF00069.32,PF07714.24	GO:0004672,GO:0005524,GO:0006468	3
GML000045		NA	100
GML000046	PF01126.26	GO:0004392,GO:0006788	2
GML000047	PF00010.32,PF00010.32,PF00010.32	GO:0046983	100
GML000048	PF29151.1,PF29151.1,PF29151.1	NA	100
GML000049	PF02731.21	GO:0000398,GO:0005681	8
GML000050	PF04922.19,PF04922.19	GO:0006488,GO:0106073	8
GML000051	PF06687.18	GO:0005886	100
GML000052	PF05536.18,PF05536.18	NA	100
GML000053	PF10333.15	NA	100
GML000054	PF00447.24,PF00447.24,PF00447.24	GO:0003700,GO:0006355,GO:0043565	3
GML000055	PF03483.23,PF03484.22,PF17759.7,PF18262.8	GO:0000287,GO:0003723,GO:0004826,GO:0005524,GO:0006432	4
GML000056	PF12799.14,PF12799.14,PF13516.13,PF13855.13,PF13855.13	GO:0005515	100
GML000057	PF02127.21,PF02127.21	GO:0004177,GO:0006508,GO:0008270	5
GML000058	PF02257.22,PF02257.22,PF25340.1,PF25340.1	GO:0003677,GO:0006355	4
GML000059	PF00013.36,PF22675.3,PF22675.3,PF23469.2	GO:0003723	4
GML000060	PF09649.16	NA	100
GML000061	PF01417.27,PF07651.23	GO:0005543	100
