gene_id	pfam_ids	go_ids	bin_id
GML000001	PF25545.2,PF25545.2	NA	100
GML000002		NA	100
GML000003		NA	100
GML000004		NA	100
GML000005		NA	100
GML000006		NA	100
GML000007	PF25545.2,PF25545.2	NA	100
GML000008		NA	100
GML000009		NA	100
GML000010		NA	100
GML000011	PF00069.32,PF07714.24	GO:0004672,GO:0005524,GO:0006468	3
GML000012		NA	100
GML000013	PF00202.28	GO:0030170	100
GML000014		NA	100
GML000015		NA	100
GML000016		NA	100
GML000017		NA	100
GML000018		NA	100
GML000019		NA	100
GML000020		NA	100
GML000021	PF13358.13	NA	100
GML000022	PF07973.20	GO:0004812,GO:0005524,GO:0043039	8
GML000023		NA	100
GML000024		NA	100
GML000025		NA	100
GML000026		NA	100
GML000027	PF13358.13	NA	100
GML000028		NA	100
GML000029	PF20150.5	NA	100
GML000030	PF02668.23	GO:0016491	8
GML000031		NA	100
GML000032	PF00078.33	NA	1
GML000033		NA	100
GML000034		NA	100
GML000035		NA	100
GML000036		NA	100
GML000037		NA	100
GML000038		NA	100
GML000039	PF17667.8,PF17667.8,PF17667.8,PF17667.8,PF25545.2,PF25545.2,PF25545.2,PF25545.2	NA	100
GML000040		NA	100
GML000041	PF02902.26	GO:0006508,GO:0008234	5
GML000042		NA	100
GML000043		NA	100
GML000044		NA	100
GML000045		NA	100
GML000046	PF25545.2,PF25545.2	NA	100
GML000047		NA	100
GML000048		NA	100
GML000049		NA	100
GML000050	PF00069.32,PF00069.32,PF07714.24,PF07714.24	GO:0004672,GO:0005524,GO:0006468	3
GML000051	PF25545.2,PF25545.2,PF25545.2	NA	100
GML000052		NA	100
GML000053	PF25545.2	NA	100
GML000054		NA	100
GML000055		NA	100
GML000056	PF02902.26	GO:0006508,GO:0008234	5
GML000057		NA	100
GML000058		NA	100
GML000059	PF20516.5	NA	100
GML000060		NA	100
GML000061	PF02661.24	NA	100
GML000062		NA	100
GML000063	PF25545.2,PF25545.2	NA	100
GML000064		NA	100
GML000065	PF26146.1	NA	100
GML000066	PF00097.32,PF12861.14,PF13639.13	GO:0005680,GO:0008270,GO:0031145,GO:0046872,GO:0061630,GO:0097602	5
GML000067		NA	100
GML000068		NA	100
GML000069	PF00394.29,PF07731.21,PF07732.22	GO:0005507,GO:0016491	8
GML000070	PF01968.25,PF01968.25,PF02538.20,PF02538.20,PF05378.20,PF05378.20,PF19278.5,PF19278.5	GO:0003824,GO:0016787	8
GML000071	PF00857.27	NA	100
GML000072		NA	100
GML000073		NA	100
GML000074	PF22917.3,PF22917.3,PF22917.3	NA	100
GML000075		NA	100
GML000076		NA	100
GML000077	PF00043.31,PF02798.27,PF13409.13,PF13410.12,PF13417.13,PF14497.12	NA	100
GML000078	PF00149.34	GO:0016787	8
GML000079	PF08648.18	GO:0008380	8
GML000080	PF10483.16	GO:0002098,GO:0033588	8
GML000081		NA	100
GML000082		NA	100
GML000083	PF04133.20	NA	100
GML000084	PF18596.7,PF18636.9	NA	100
GML000085	PF00657.29	GO:0016788	8
GML000086	PF05602.18,PF05602.18	GO:0016020	100
GML000087	PF03641.20	NA	100
GML000088	PF00227.32,PF10584.15	GO:0005839,GO:0006511,GO:0019773,GO:0030163	8
GML000089	PF20237.4,PF20237.4	NA	100
GML000090	PF00931.29,PF13176.13,PF13181.13,PF13181.13,PF13374.13,PF13424.13	GO:0005515,GO:0043531	100
GML000091		NA	100
GML000092	PF00957.28,PF13774.14	NA	100
GML000093	PF13919.12,PF13919.12	NA	100
GML000094		NA	100
GML000095	PF04934.20	GO:0003712,GO:0006357,GO:0016592	100
GML000096	PF00106.32,PF13561.13	NA	100
GML000097		NA	100
GML000098	PF00117.35,PF00425.26,PF00425.26,PF30495.1	NA	100
GML000099		NA	100
GML000100		NA	100
GML000101	PF12796.14	GO:0005515	100
GML000102		NA	100
GML000103		NA	100
GML000104	PF02809.27,PF06087.19	GO:0005634,GO:0006281,GO:0008081	3
GML000105		NA	100
GML000106	PF22893.3,PF22893.3	NA	100
GML000107		NA	100
GML000108	PF00067.28	GO:0004497,GO:0005506,GO:0016705,GO:0020037	2
GML000109	PF00199.25,PF00199.25,PF00199.25,PF06628.18,PF06628.18,PF06628.18	GO:0004096,GO:0020037	8
GML000110		NA	100
GML000111	PF01753.25	NA	100
GML000112		NA	100
GML000113	PF05199.20	GO:0016614	8
GML000114		NA	100
GML000115	PF00890.31,PF07992.21,PF13450.13	GO:0016491	8
GML000116		NA	100
GML000117	PF13445.13,PF13639.13	NA	100
GML000118	PF00097.32,PF12678.14,PF13445.13,PF13639.13	GO:0008270,GO:0046872	100
GML000119		NA	100
GML000120		NA	100
GML000121		NA	100
GML000122	PF03959.20	NA	100
