gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-BC829DRAFT_438560	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA438560		None	None
gene-BC829DRAFT_438561	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA438561	PF23220.2,PF23231.2,PF23231.2,PF23233.2,PF23240.2	Complete	None
gene-BC829DRAFT_378132	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA378132	PF04674.18	Partial	None
gene-BC829DRAFT_378135	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA378135	PF01039.28,PF03255.20	Partial	None
gene-BC829DRAFT_485678	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA485678	PF00168.37,PF00169.36,PF00611.29,PF00616.25,PF00616.25	Complete	None
gene-BC829DRAFT_378142	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA378142		None	None
gene-BC829DRAFT_378144	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA378144		None	None
gene-BC829DRAFT_438567	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA438567		None	None
gene-BC829DRAFT_238	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA238	PF00025.28,PF00071.29,PF01926.30,PF08477.20	Partial	None
gene-BC829DRAFT_378153	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA378153	PF07690.22	Partial	None
gene-BC829DRAFT_412373	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA412373	PF24770.2,PF24771.4,PF24798.3	Complete	None
gene-BC829DRAFT_322	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA322		None	None
gene-BC829DRAFT_378161	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA378161		None	None
gene-BC829DRAFT_424313	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA424313	PF00109.33,PF00698.27,PF01575.26,PF02801.29,PF08354.16,PF08354.16,PF13452.12,PF16073.11,PF17828.7,PF17951.7,PF18314.7,PF18325.8,PF22235.2	Complete	None
gene-BC829DRAFT_378166	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA378166		None	None
gene-BC829DRAFT_384	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA384		None	None
gene-BC829DRAFT_398	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA398		None	None
gene-BC829DRAFT_397	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA397		None	None
gene-BC829DRAFT_459	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA459	PF03828.25	Complete	None
gene-BC829DRAFT_438573	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA438573		None	None
gene-BC829DRAFT_378171	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA378171		None	None
gene-BC829DRAFT_378173	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA378173		None	None
gene-BC829DRAFT_378174	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA378174		None	None
gene-BC829DRAFT_438575	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA438575	PF00793.27	Partial	None
gene-BC829DRAFT_378179	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA378179	PF00085.27,PF00462.31,PF00462.31	Complete	None
gene-BC829DRAFT_378182	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA378182	PF00856.34	Partial	None
gene-BC829DRAFT_551	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA551		None	None
gene-BC829DRAFT_506	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA506		None	None
gene-BC829DRAFT_549	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA549		None	None
gene-BC829DRAFT_378188	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA378188	PF29300.1	Partial	None
gene-BC829DRAFT_503	rna-gnl|WGS:JAHLKC|BC829DRAFT_mRNA503	PF29300.1	Partial	None
