gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-B0H21DRAFT_775486	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA775486	PF22903.4	Partial	None
gene-B0H21DRAFT_829371	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA829371	PF07933.21	Partial	None
gene-B0H21DRAFT_254	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA254		None	None
gene-B0H21DRAFT_683749	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA683749	PF00266.26,PF01212.28	Partial	None
gene-B0H21DRAFT_297	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA297	PF00076.29,PF00076.29	Partial	None
gene-B0H21DRAFT_714574	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA714574	PF01302.32	Partial	None
gene-B0H21DRAFT_400	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA400	PF00400.39	Complete	None
gene-B0H21DRAFT_407	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA407		None	None
gene-B0H21DRAFT_714583	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA714583	PF08774.18,PF21170.5,PF21315.4	Complete	None
gene-B0H21DRAFT_714595	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA714595	PF19086.6	Partial	None
gene-B0H21DRAFT_817643	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA817643	PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00646.39,PF12937.13	Complete	None
gene-B0H21DRAFT_817644	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA817644		None	None
gene-B0H21DRAFT_817645	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA817645		None	None
gene-B0H21DRAFT_705047	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA705047	PF00248.28	Partial	None
gene-B0H21DRAFT_817647	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA817647	PF00804.32,PF05739.27,PF14523.13	Complete	None
gene-B0H21DRAFT_683777	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA683777	PF00266.26,PF22580.3	Complete	None
gene-B0H21DRAFT_817649	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA817649	PF07859.20,PF20434.6	Partial	None
gene-B0H21DRAFT_714634	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA714634		None	None
gene-B0H21DRAFT_705050	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA705050	PF00483.30,PF02020.25,PF25084.2,PF25087.2	Complete	None
gene-B0H21DRAFT_705051	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA705051		None	None
gene-B0H21DRAFT_714653	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA714653	PF01189.24,PF22458.2	Complete	None
gene-B0H21DRAFT_1386	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA1386		None	None
gene-B0H21DRAFT_714656	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA714656		None	None
gene-B0H21DRAFT_1586	rna-gnl|WGS:JABYQE|B0H21DRAFT_mRNA1586	PF01494.26	Partial	None
