gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-P153DRAFT_279433	rna-XM_033663019.1	PF00075.31	Partial	None
gene-P153DRAFT_362121	rna-XM_033667061.1	PF09949.16	Complete	None
gene-P153DRAFT_279412	rna-XM_033663016.1		None	None
gene-P153DRAFT_371754	rna-XM_033669337.1	PF01485.28	Partial	None
gene-P153DRAFT_328553	rna-XM_033665357.1	PF00535.33,PF03552.21,PF13506.14,PF13632.13,PF13641.13	Partial	None
gene-P153DRAFT_362123	rna-XM_033667062.1	PF01670.24	Partial	None
gene-P153DRAFT_64	rna-XM_033673317.1		None	None
gene-P153DRAFT_278606	rna-XM_033662963.1	PF00583.32,PF08445.17,PF13508.14,PF13673.14	Partial	None
gene-P153DRAFT_380176	rna-XM_033669909.1		None	None
gene-P153DRAFT_362127	rna-XM_033667063.1	PF01544.24	Partial	None
gene-P153DRAFT_254175	rna-XM_033662759.1	PF17784.8	Partial	None
gene-P153DRAFT_391708	rna-XM_033671088.1	PF00023.37,PF12796.14,PF12796.14	Complete	None
gene-P153DRAFT_139	rna-XM_033662094.1	PF01786.25	Partial	None
gene-P153DRAFT_371760	rna-XM_033669338.1		None	None
gene-P153DRAFT_362134	rna-XM_033667064.1		None	None
gene-P153DRAFT_129	rna-XM_033662032.1		None	None
gene-P153DRAFT_328574	rna-XM_033665358.1	PF08580.16	Partial	None
gene-P153DRAFT_304615	rna-XM_033664570.1	PF00617.25,PF00618.26	Complete	None
gene-P153DRAFT_605	rna-XM_033673297.1		None	None
gene-P153DRAFT_427079	rna-XM_033672642.1	PF03901.24	Partial	None
gene-P153DRAFT_362137	rna-XM_033667065.1	PF04410.21	Complete	None
gene-P153DRAFT_362139	rna-XM_033667066.1	PF00211.26,PF00481.27,PF00788.30,PF08509.17,PF13855.13,PF13855.13,PF23010.3,PF23598.2	Complete	None
gene-P153DRAFT_362140	rna-XM_033667067.1		None	None
gene-P153DRAFT_427083	rna-XM_033672643.1	PF00856.34	Partial	None
gene-P153DRAFT_371768	rna-XM_033669339.1		None	None
gene-P153DRAFT_304627	rna-XM_033664571.1	PF06985.18	Partial	None
gene-P153DRAFT_402048	rna-XM_033671963.1	PF01734.28,PF28431.1	Complete	None
gene-P153DRAFT_362146	rna-XM_033667068.1	PF00106.32,PF08659.17,PF13561.13	Partial	None
gene-P153DRAFT_391722	rna-XM_033671089.1	PF12717.14,PF12922.14	Complete	None
gene-P153DRAFT_304638	rna-XM_033664572.1	PF00069.32,PF00069.32,PF07714.24	Partial	None
gene-P153DRAFT_304639	rna-XM_033664573.1	PF00366.27	Partial	None
gene-P153DRAFT_427091	rna-XM_033672644.1	PF00226.37,PF00684.26,PF01556.24	Complete	None
gene-P153DRAFT_391726	rna-XM_033671090.1	PF28477.2	Complete	None
gene-P153DRAFT_362152	rna-XM_033667069.1	PF00583.32,PF08445.17,PF13302.14,PF13508.14,PF13673.14	Partial	None
gene-P153DRAFT_362153	rna-XM_033667070.1	PF02450.22	Partial	None
gene-P153DRAFT_362155	rna-XM_033667071.1		None	None
gene-P153DRAFT_371777	rna-XM_033669340.1	PF02464.24	Partial	None
gene-P153DRAFT_278523	rna-XM_033662957.1	PF00067.28	Partial	None
gene-P153DRAFT_896	rna-XM_033673476.1	PF00172.24	Complete	None
gene-P153DRAFT_362162	rna-XM_033667072.1		None	None
gene-P153DRAFT_380202	rna-XM_033669910.1	PF22740.2	Partial	None
gene-P153DRAFT_427097	rna-XM_033672645.1		None	None
gene-P153DRAFT_380204	rna-XM_033669911.1	PF00145.24,PF25423.2	Complete	None
gene-P153DRAFT_304666	rna-XM_033664574.1	PF11913.14	Partial	None
gene-P153DRAFT_391734	rna-XM_033671091.1	PF07690.22,PF07690.22	Partial	None
gene-P153DRAFT_328630	rna-XM_033665359.1	PF06427.18,PF18400.8,PF18401.8,PF18402.8,PF18403.8,PF18404.8	Complete	None
gene-P153DRAFT_371785	rna-XM_033669341.1	PF03372.30,PF03847.21	Complete	None
gene-P153DRAFT_278697	rna-XM_033662970.1	PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF08662.18,PF12894.14,PF23098.2,PF25175.2	Complete	None
gene-P153DRAFT_371787	rna-XM_033669342.1	PF00348.23	Partial	None
gene-P153DRAFT_278681	rna-XM_033662968.1	PF11712.14	Partial	None
gene-P153DRAFT_380213	rna-XM_033669912.1	PF02985.29,PF11916.14,PF12755.14	Complete	None
gene-P153DRAFT_304689	rna-XM_033664575.1		None	None
gene-P153DRAFT_304692	rna-XM_033664576.1	PF00400.39,PF00400.39,PF00400.39,PF00400.39	Complete	None
gene-P153DRAFT_278887	rna-XM_033662985.1	PF13532.13	Partial	None
gene-P153DRAFT_402117	rna-XM_033671964.1		None	None
gene-P153DRAFT_328659	rna-XM_033665360.1		None	None
gene-P153DRAFT_328662	rna-XM_033665361.1		None	None
gene-P153DRAFT_391748	rna-XM_033671092.1	PF06424.18,PF13432.13,PF14559.13,PF23240.2,PF23241.2,PF29376.1	Complete	None
gene-P153DRAFT_328667	rna-XM_033665362.1	PF12767.13	Partial	None
gene-P153DRAFT_391750	rna-XM_033671093.1	PF12074.14,PF13513.13,PF23271.2,PF24916.2,PF24984.2,PF24987.2,PF24993.2,PF25786.1,PF25801.2,PF26715.1	Complete	None
gene-P153DRAFT_427116	rna-XM_033672646.1	PF00270.36,PF13401.13,PF21010.3,PF28719.1	Complete	None
gene-P153DRAFT_362182	rna-XM_033667073.1	PF00085.27	Partial	None
gene-P153DRAFT_380226	rna-XM_033669913.1		None	None
gene-P153DRAFT_256504	rna-XM_033662779.1	PF00076.29	Complete	None
gene-P153DRAFT_362185	rna-XM_033667074.1	PF00393.25,PF03446.22	Partial	None
gene-P153DRAFT_362186	rna-XM_033667075.1	PF09793.15	Partial	None
gene-P153DRAFT_362188	rna-XM_033667076.1	PF00459.31	Partial	None
gene-P153DRAFT_279198	rna-XM_033663001.1	PF02637.24,PF02934.21	Complete	None
gene-P153DRAFT_380233	rna-XM_033669914.1	PF00828.26	Partial	None
gene-P153DRAFT_304737	rna-XM_033664577.1	PF00626.28,PF04810.21,PF04811.22,PF04815.21,PF08033.18	Complete	None
gene-P153DRAFT_419131	rna-XM_033672171.1	PF01217.27	Partial	None
gene-P153DRAFT_250341	rna-XM_033662703.1		None	None
gene-P153DRAFT_1506	rna-XM_033662197.1	PF00909.27	Partial	None
gene-P153DRAFT_380237	rna-XM_033669915.1		None	None
gene-P153DRAFT_427127	rna-XM_033672647.1	PF07539.19,PF20416.5,PF23099.2	Complete	None
gene-P153DRAFT_371809	rna-XM_033669343.1	PF04676.20,PF04677.21	Complete	None
gene-P153DRAFT_279852	rna-XM_033663044.1	PF07510.17	Partial	None
gene-P153DRAFT_257640	rna-XM_033662789.1		None	None
gene-P153DRAFT_380242	rna-XM_033669916.1	PF00005.34,PF00664.29	Complete	None
gene-P153DRAFT_419138	rna-XM_033672172.1	PF01987.24	Partial	None
gene-P153DRAFT_352424	rna-XM_033666380.1		None	None
gene-P153DRAFT_279052	rna-XM_033662992.1	PF01636.30	Partial	None
