gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-QBC46DRAFT_368739	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368739	PF00827.23	Partial	None
gene-QBC46DRAFT_414789	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA414789		None	None
gene-QBC46DRAFT_414791	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA414791	PF04468.18	Complete	None
gene-QBC46DRAFT_368751	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368751	PF01106.23,PF08712.17	Complete	None
gene-QBC46DRAFT_414799	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA414799	PF04438.23	Complete	None
gene-QBC46DRAFT_69	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA69		None	None
gene-QBC46DRAFT_414805	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA414805	PF00617.25,PF00618.26	Complete	None
gene-QBC46DRAFT_188	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA188	PF03595.23	Partial	None
gene-QBC46DRAFT_164	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA164	PF00156.34,PF13793.13,PF14572.13	Complete	None
gene-QBC46DRAFT_271	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA271	PF03874.22	Partial	None
gene-QBC46DRAFT_335537	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA335537	PF00071.29	Partial	None
gene-QBC46DRAFT_368776	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368776	PF01416.26	Complete	None
gene-QBC46DRAFT_368777	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368777	PF10181.16	Complete	None
gene-QBC46DRAFT_297	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA297		None	None
gene-QBC46DRAFT_414819	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA414819	PF23774.2	Complete	None
gene-QBC46DRAFT_414859	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA414859	PF30927.1	Partial	None
gene-QBC46DRAFT_354	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA354		None	None
gene-QBC46DRAFT_368798	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368798		None	None
gene-QBC46DRAFT_359657	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA359657	PF03357.27	Partial	None
gene-QBC46DRAFT_368808	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368808	PF04969.23	Partial	None
gene-QBC46DRAFT_414880	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA414880		None	None
gene-QBC46DRAFT_335546	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA335546	PF00806.26,PF00806.26,PF00806.26,PF00806.26,PF00806.26,PF00806.26,PF00806.26,PF00806.26	Complete	None
gene-QBC46DRAFT_368822	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368822		None	None
gene-QBC46DRAFT_368823	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368823	PF00562.34,PF04560.26,PF04561.20,PF04563.21,PF04565.22,PF04566.19,PF04567.23	Complete	None
gene-QBC46DRAFT_513	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA513		None	None
gene-QBC46DRAFT_275788	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA275788	PF00172.24,PF04082.24	Partial	None
gene-QBC46DRAFT_348704	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA348704	PF07690.22,PF07690.22	Partial	None
gene-QBC46DRAFT_368829	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368829	PF00549.25,PF08442.16	Complete	None
gene-QBC46DRAFT_444269	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA444269	PF00067.28	Partial	None
gene-QBC46DRAFT_368832	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368832		None	None
gene-QBC46DRAFT_402481	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA402481	PF00447.24	Partial	None
gene-QBC46DRAFT_368844	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368844	PF00400.39,PF12341.15,PF12894.14,PF20946.3	Complete	None
gene-QBC46DRAFT_368847	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368847	PF00400.39,PF00400.39,PF00400.39	Complete	None
gene-QBC46DRAFT_402484	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA402484		None	None
gene-QBC46DRAFT_335557	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA335557	PF00009.34,PF00025.28,PF00071.29,PF01926.30,PF08477.20	Partial	None
gene-QBC46DRAFT_368856	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368856	PF17119.11	Partial	None
gene-QBC46DRAFT_725	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA725		None	None
gene-QBC46DRAFT_722	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA722		None	None
gene-QBC46DRAFT_368861	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368861	PF20150.5	Partial	None
gene-QBC46DRAFT_359672	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA359672	PF07690.22	Partial	None
gene-QBC46DRAFT_248363	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA248363	PF00755.26	Partial	None
gene-QBC46DRAFT_348718	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA348718		None	None
gene-QBC46DRAFT_368871	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368871	PF08423.18,PF13481.13	Partial	None
gene-QBC46DRAFT_402494	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA402494		None	None
gene-QBC46DRAFT_368873	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368873	PF00566.26,PF23436.2	Complete	None
gene-QBC46DRAFT_368879	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368879	PF01201.28	Partial	None
gene-QBC46DRAFT_414930	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA414930	PF00632.31,PF06012.18,PF06025.18,PF14377.12,PF14377.12,PF14377.12	Complete	None
gene-QBC46DRAFT_368893	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368893	PF01092.25	Partial	None
gene-QBC46DRAFT_368900	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368900	PF01866.23	Partial	None
gene-QBC46DRAFT_368901	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368901	PF09696.16	Partial	None
gene-QBC46DRAFT_454814	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA454814	PF00069.32,PF07714.24	Partial	None
gene-QBC46DRAFT_368904	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368904	PF01263.27	Partial	None
gene-QBC46DRAFT_454816	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA454816		None	None
gene-QBC46DRAFT_368907	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368907	PF00069.32	Complete	None
gene-QBC46DRAFT_t1	gene-QBC46DRAFT_t1		None	None
gene-QBC46DRAFT_275849	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA275849	PF10375.15	Complete	None
gene-QBC46DRAFT_348730	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA348730	PF00076.29	Complete	None
gene-QBC46DRAFT_359686	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA359686	PF02656.21,PF09359.16	Complete	None
gene-QBC46DRAFT_368922	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368922	PF00067.28	Partial	None
gene-QBC46DRAFT_402509	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA402509	PF20684.4	Partial	None
gene-QBC46DRAFT_301281	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA301281	PF00067.28,PF00067.28	Partial	None
gene-QBC46DRAFT_335583	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA335583	PF00310.27,PF01493.26,PF01593.31,PF01645.24,PF04898.21,PF07992.21,PF13450.13,PF14691.12	Complete	None
gene-QBC46DRAFT_368936	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368936		None	None
gene-QBC46DRAFT_348737	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA348737	PF05841.17	Partial	None
gene-QBC46DRAFT_368942	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368942	PF30871.1	Partial	None
gene-QBC46DRAFT_368947	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368947	PF09649.16	Complete	None
gene-QBC46DRAFT_368949	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368949	PF21203.3	Partial	None
gene-QBC46DRAFT_1147	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1147	PF08613.17	Partial	None
gene-QBC46DRAFT_402518	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA402518		None	None
gene-QBC46DRAFT_275882	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA275882		None	None
gene-QBC46DRAFT_248268	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA248268	PF01036.25	Partial	None
gene-QBC46DRAFT_t2	gene-QBC46DRAFT_t2		None	None
gene-QBC46DRAFT_1215	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1215		None	None
gene-QBC46DRAFT_1224	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1224		None	None
gene-QBC46DRAFT_247934	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA247934	PF11754.15,PF11754.15	Partial	None
gene-QBC46DRAFT_1272	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1272		None	None
gene-QBC46DRAFT_1276	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1276	PF00023.37,PF00023.37,PF01833.31,PF12796.14,PF13606.13,PF13637.13,PF13857.13,PF25603.2,PF25603.2	Complete	None
gene-QBC46DRAFT_1356	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1356	PF00999.27	Partial	None
gene-QBC46DRAFT_1308	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1308	PF00383.30	Complete	None
gene-QBC46DRAFT_368985	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368985	PF00300.28,PF01591.25,PF01591.25	Complete	None
gene-QBC46DRAFT_275900	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA275900	PF06772.17	Partial	None
gene-QBC46DRAFT_368991	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA368991		None	None
gene-QBC46DRAFT_359703	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA359703	PF00172.24	Complete	None
gene-QBC46DRAFT_1464	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1464	PF11790.15	Partial	None
gene-QBC46DRAFT_275909	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA275909		None	None
gene-QBC46DRAFT_1483	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1483	PF00097.32,PF13639.13,PF17123.12	Complete	None
gene-QBC46DRAFT_369007	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA369007	PF01302.32,PF14560.13	Complete	None
gene-QBC46DRAFT_1539	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1539	PF00249.38,PF13921.13	Partial	None
gene-QBC46DRAFT_275921	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA275921	PF08241.19	Complete	None
gene-QBC46DRAFT_348759	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA348759	PF01408.29,PF22725.2	Partial	None
gene-QBC46DRAFT_248064	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA248064	PF00248.28	Partial	None
gene-QBC46DRAFT_414992	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA414992	PF04818.20,PF11526.14,PF21936.3	Complete	None
gene-QBC46DRAFT_1619	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1619	PF24535.2	Partial	None
gene-QBC46DRAFT_335610	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA335610		None	None
gene-QBC46DRAFT_1699	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1699		None	None
gene-QBC46DRAFT_402544	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA402544		None	None
gene-QBC46DRAFT_454847	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA454847	PF00370.28,PF02782.23,PF04097.21	Partial	None
gene-QBC46DRAFT_1820	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1820	PF11905.14	Complete	None
gene-QBC46DRAFT_1825	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1825	PF24883.3	Partial	None
gene-QBC46DRAFT_369051	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA369051		None	None
gene-QBC46DRAFT_248431	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA248431	PF00076.29,PF04818.20,PF21380.3	Complete	None
gene-QBC46DRAFT_369059	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA369059	PF00285.27	Partial	None
gene-QBC46DRAFT_1874	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1874	PF00153.33,PF00153.33,PF00153.33	Complete	None
gene-QBC46DRAFT_369075	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA369075	PF00122.26,PF00690.32,PF00702.33	Complete	None
gene-QBC46DRAFT_1984	rna-gnl|WGS:JAUDZL|QBC46DRAFT_mRNA1984	PF02141.27,PF03455.25,PF03456.26	Complete	None
