gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-B0T17DRAFT_621739	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA621739	PF11443.14	Partial	None
gene-B0T17DRAFT_621743	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA621743	PF07690.22	Partial	None
gene-B0T17DRAFT_501918	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA501918	PF00686.26,PF03067.22	Complete	None
gene-B0T17DRAFT_621749	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA621749	PF00097.32,PF01485.28,PF01485.28,PF13445.13,PF28755.1	Complete	None
gene-B0T17DRAFT_611279	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA611279	PF13302.14	Partial	None
gene-B0T17DRAFT_483026	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA483026	PF07690.22	Partial	None
gene-B0T17DRAFT_485373	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA485373	PF00107.33,PF08240.18,PF13602.13	Partial	None
gene-B0T17DRAFT_480391	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA480391	PF01565.29,PF08031.18	Complete	None
gene-B0T17DRAFT_t85	gene-B0T17DRAFT_t85		None	None
gene-B0T17DRAFT_297	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA297	PF20684.4	Partial	None
gene-B0T17DRAFT_611284	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA611284	PF05730.17	Partial	None
gene-B0T17DRAFT_621755	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA621755	PF00172.24,PF04082.24	Partial	None
gene-B0T17DRAFT_586142	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA586142	PF01565.29	Partial	None
gene-B0T17DRAFT_586143	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA586143	PF00750.26,PF05746.22	Complete	None
gene-B0T17DRAFT_482298	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA482298	PF26061.1	Partial	None
gene-B0T17DRAFT_611287	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA611287		None	None
gene-B0T17DRAFT_t84	gene-B0T17DRAFT_t84		None	None
gene-B0T17DRAFT_611288	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA611288	PF00128.32,PF00646.39,PF12937.13	Complete	None
gene-B0T17DRAFT_436	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA436		None	None
gene-B0T17DRAFT_485618	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA485618	PF00083.31,PF07690.22	Partial	None
gene-B0T17DRAFT_481759	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA481759		None	None
gene-B0T17DRAFT_586150	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA586150	PF04909.21	Partial	None
gene-B0T17DRAFT_481738	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA481738	PF00067.28	Partial	None
gene-B0T17DRAFT_586152	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA586152	PF09362.16	Partial	None
gene-B0T17DRAFT_586153	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA586153	PF00005.34,PF00005.34,PF01061.30,PF01061.30,PF06422.19,PF19055.7	Complete	None
gene-B0T17DRAFT_512823	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA512823		None	None
gene-B0T17DRAFT_547022	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA547022	PF00172.24,PF04082.24	Partial	None
gene-B0T17DRAFT_604	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA604	PF07690.22	Partial	None
gene-B0T17DRAFT_501938	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA501938		None	None
gene-B0T17DRAFT_485752	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA485752	PF01565.29,PF08031.18	Complete	None
gene-B0T17DRAFT_512840	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA512840	PF01073.26,PF01370.28,PF07993.19,PF08659.17,PF16363.12	Partial	None
gene-B0T17DRAFT_481252	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA481252	PF01073.26,PF01370.28,PF07993.19,PF16363.12	Partial	None
gene-B0T17DRAFT_611300	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA611300	PF00109.33,PF00550.32,PF00698.27,PF02801.29,PF08659.17,PF16197.12,PF21089.4,PF22336.3,PF22621.3,PF22953.4	Complete	None
gene-B0T17DRAFT_512853	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA512853		None	None
gene-B0T17DRAFT_611302	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA611302	PF00067.28	Partial	None
gene-B0T17DRAFT_611303	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA611303		None	None
gene-B0T17DRAFT_611304	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA611304	PF01565.29,PF08031.18	Complete	None
gene-B0T17DRAFT_501946	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA501946	PF01565.29,PF08031.18	Complete	None
gene-B0T17DRAFT_483665	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA483665	PF01040.24	Partial	None
gene-B0T17DRAFT_501948	rna-gnl|WGS:JAULSR|B0T17DRAFT_mRNA501948	PF00106.32,PF08659.17,PF13561.13	Partial	None
