gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-BCR36DRAFT_438714	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA438714		None	None
gene-BCR36DRAFT_365333	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA365333		None	None
gene-BCR36DRAFT_272354	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA272354		None	None
gene-BCR36DRAFT_438862	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA438862		None	None
gene-BCR36DRAFT_438865	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA438865		None	None
gene-BCR36DRAFT_340527	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA340527	PF02181.29,PF06367.23,PF06371.20	Complete	None
gene-BCR36DRAFT_578832	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA578832	PF00561.27,PF12697.14	Partial	None
gene-BCR36DRAFT_340536	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA340536	PF00827.23	Partial	None
gene-BCR36DRAFT_407752	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA407752	PF00307.37	Partial	None
gene-BCR36DRAFT_407753	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA407753		None	None
gene-BCR36DRAFT_340543	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA340543		None	None
gene-BCR36DRAFT_314513	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA314513	PF01522.27	Partial	None
gene-BCR36DRAFT_393948	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA393948		None	None
gene-BCR36DRAFT_249017	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA249017		None	None
gene-BCR36DRAFT_407759	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA407759	PF00004.36,PF09336.17,PF17862.8,PF21126.4	Complete	None
gene-BCR36DRAFT_314523	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA314523	PF00005.34,PF06472.21	Complete	None
gene-BCR36DRAFT_272715	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA272715	PF00675.26,PF05193.27	Partial	None
gene-BCR36DRAFT_578840	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA578840	PF01974.24,PF02778.20	Partial	None
gene-BCR36DRAFT_578841	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA578841		None	None
gene-BCR36DRAFT_578842	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA578842		None	None
gene-BCR36DRAFT_340567	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA340567	PF04112.19,PF25789.2	Partial	None
gene-BCR36DRAFT_314540	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA314540	PF01717.25,PF01717.25,PF08267.19	Partial	None
gene-BCR36DRAFT_272920	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA272920	PF21052.5,PF21072.4	Partial	None
gene-BCR36DRAFT_273252	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA273252		None	None
gene-BCR36DRAFT_t1	gene-BCR36DRAFT_t1		None	None
gene-BCR36DRAFT_670	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA670	PF00560.40,PF00560.40,PF00560.40,PF00560.40,PF00560.40,PF13855.13,PF13855.13,PF13855.13,PF13855.13,PF23598.2	Complete	None
gene-BCR36DRAFT_694	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA694		None	None
gene-BCR36DRAFT_698	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA698	PF00096.33,PF00096.33,PF00096.33,PF00096.33,PF00096.33	Complete	None
gene-BCR36DRAFT_407774	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA407774	PF07904.19	Partial	None
gene-BCR36DRAFT_728	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA728		None	None
gene-BCR36DRAFT_743	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA743	PF00069.32,PF07714.24,PF17667.8	Partial	None
gene-BCR36DRAFT_273149	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA273149		None	None
gene-BCR36DRAFT_t4	gene-BCR36DRAFT_t4		None	None
gene-BCR36DRAFT_578852	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA578852	PF07767.17	Partial	None
gene-BCR36DRAFT_314557	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA314557	PF00397.33,PF00397.33,PF01846.26,PF01846.26,PF01846.26	Complete	None
gene-BCR36DRAFT_401100	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA401100	PF04427.24	Partial	None
gene-BCR36DRAFT_407779	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA407779		None	None
gene-BCR36DRAFT_407780	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA407780		None	None
gene-BCR36DRAFT_340600	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA340600	PF00400.39,PF00400.39,PF00400.39,PF00400.39	Complete	None
gene-BCR36DRAFT_578856	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA578856	PF00639.28,PF13616.13	Partial	None
gene-BCR36DRAFT_407782	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA407782	PF06087.19	Partial	None
gene-BCR36DRAFT_273673	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA273673	PF00091.32,PF03953.23	Complete	None
gene-BCR36DRAFT_578859	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA578859		None	None
gene-BCR36DRAFT_393969	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA393969	PF00023.37,PF12796.14,PF13637.13,PF13637.13,PF13857.13	Complete	None
gene-BCR36DRAFT_578860	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA578860		None	None
gene-BCR36DRAFT_578861	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA578861	PF00515.35,PF07719.24,PF18972.6	Complete	None
gene-BCR36DRAFT_340617	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA340617	PF02558.23,PF08546.18	Complete	None
gene-BCR36DRAFT_578862	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA578862		None	None
gene-BCR36DRAFT_578863	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA578863	PF00187.25,PF00187.25,PF01522.27,PF03065.21	Complete	None
gene-BCR36DRAFT_314594	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA314594	PF01522.27	Partial	None
gene-BCR36DRAFT_314598	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA314598	PF01522.27	Partial	None
gene-BCR36DRAFT_314601	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA314601	PF01522.27	Partial	None
gene-BCR36DRAFT_578867	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA578867	PF00187.25,PF00187.25,PF00187.25,PF01522.27	Complete	None
gene-BCR36DRAFT_272815	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA272815	PF00610.28,PF00621.26,PF00780.29,PF15405.13	Complete	None
gene-BCR36DRAFT_314611	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA314611	PF00254.35,PF18410.8	Partial	None
gene-BCR36DRAFT_365383	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA365383		None	None
gene-BCR36DRAFT_314613	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA314613		None	None
gene-BCR36DRAFT_407796	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA407796		None	None
gene-BCR36DRAFT_401117	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA401117	PF00122.26,PF08282.19,PF13246.13,PF16209.11,PF16212.12,PF16212.12	Complete	None
gene-BCR36DRAFT_439047	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA439047		None	None
gene-BCR36DRAFT_340647	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA340647	PF01547.31,PF13416.12	Partial	None
gene-BCR36DRAFT_578872	rna-gnl|WGS:MCFH|BCR36DRAFT_mRNA578872	PF00023.37,PF12796.14,PF12796.14	Complete	None
gene-BCR36DRAFT_t2	gene-BCR36DRAFT_t2		None	None
