gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-BDZ89DRAFT_937861	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA937861	PF00656.28,PF31181.1	Partial	None
gene-BDZ89DRAFT_72	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA72	PF00106.32,PF13561.13	Partial	None
gene-BDZ89DRAFT_139	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA139		None	None
gene-BDZ89DRAFT_1055560	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA1055560	PF00248.28	Partial	None
gene-BDZ89DRAFT_274	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA274		None	None
gene-BDZ89DRAFT_1124742	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA1124742	PF00106.32	Partial	None
gene-BDZ89DRAFT_937963	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA937963	PF04695.19	Partial	None
gene-BDZ89DRAFT_1152766	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA1152766	PF00241.26	Partial	None
gene-BDZ89DRAFT_378	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA378	PF00856.34	Partial	None
gene-BDZ89DRAFT_938123	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA938123	PF01274.29,PF20656.3,PF20659.3	Complete	None
gene-BDZ89DRAFT_1097745	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA1097745	PF04420.20	Partial	None
gene-BDZ89DRAFT_1055565	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA1055565	PF00156.34,PF13793.13,PF14572.13	Partial	None
gene-BDZ89DRAFT_1106870	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA1106870	PF00557.30	Partial	None
gene-BDZ89DRAFT_1055566	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA1055566	PF20152.5	Complete	None
gene-BDZ89DRAFT_539	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA539		None	None
gene-BDZ89DRAFT_1152773	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA1152773		None	None
gene-BDZ89DRAFT_1055570	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA1055570	PF00925.26	Partial	None
gene-BDZ89DRAFT_938264	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA938264	PF00332.25,PF29664.1	Partial	None
gene-BDZ89DRAFT_1087736	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA1087736	PF00787.30,PF09325.16	Partial	None
gene-BDZ89DRAFT_760	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA760		None	None
gene-BDZ89DRAFT_765	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA765		None	None
gene-BDZ89DRAFT_1087737	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA1087737	PF02225.28,PF04253.21,PF04389.23	Complete	None
gene-BDZ89DRAFT_1152780	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA1152780	PF01185.24,PF22354.3	Partial	None
gene-BDZ89DRAFT_1055575	rna-gnl|WGS:JADNRX|BDZ89DRAFT_mRNA1055575	PF00180.26	Partial	None
