gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-EJ03DRAFT_322701	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA322701	PF18378.8,PF21093.4	Complete	None
gene-EJ03DRAFT_340396	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA340396	PF04909.21	Partial	None
gene-EJ03DRAFT_370230	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA370230	PF04166.18	Partial	None
gene-EJ03DRAFT_386512	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA386512	PF07690.22	Partial	None
gene-EJ03DRAFT_38	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA38	PF00067.28	Partial	None
gene-EJ03DRAFT_284179	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA284179	PF00456.27,PF02779.30,PF02780.26,PF22613.2	Complete	None
gene-EJ03DRAFT_120	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA120	PF05730.17	Partial	None
gene-EJ03DRAFT_129	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA129		None	None
gene-EJ03DRAFT_142	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA142		None	None
gene-EJ03DRAFT_255497	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA255497	PF00892.27	Partial	None
gene-EJ03DRAFT_346748	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA346748	PF01040.24	Partial	None
gene-EJ03DRAFT_346749	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA346749		None	None
gene-EJ03DRAFT_322714	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA322714	PF00580.28,PF13086.13,PF13087.13,PF13245.13,PF13604.13,PF21138.4	Complete	None
gene-EJ03DRAFT_134	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA134	PF13013.12,PF20150.5	Partial	None
gene-EJ03DRAFT_346752	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA346752		None	None
gene-EJ03DRAFT_370241	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA370241	PF28401.1,PF29247.1	Complete	None
gene-EJ03DRAFT_263309	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA263309	PF07690.22	Partial	None
gene-EJ03DRAFT_466	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA466		None	None
gene-EJ03DRAFT_379310	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA379310		None	None
gene-EJ03DRAFT_471	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA471	PF00925.26,PF00925.26	Complete	None
gene-EJ03DRAFT_322721	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA322721	PF26534.1	Partial	None
gene-EJ03DRAFT_263023	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA263023	PF01248.32	Partial	None
gene-EJ03DRAFT_262999	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA262999	PF00348.23	Partial	None
gene-EJ03DRAFT_346761	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA346761		None	None
gene-EJ03DRAFT_650	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA650	PF06985.18	Partial	None
gene-EJ03DRAFT_346762	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA346762		None	None
gene-EJ03DRAFT_370251	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA370251	PF00046.36,PF01593.31,PF13450.13	Complete	None
gene-EJ03DRAFT_706	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA706		None	None
gene-EJ03DRAFT_332642	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA332642		None	None
gene-EJ03DRAFT_322727	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA322727		None	None
gene-EJ03DRAFT_776	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA776	PF00620.33	Partial	None
gene-EJ03DRAFT_889	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA889		None	None
gene-EJ03DRAFT_386520	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA386520		None	None
gene-EJ03DRAFT_284209	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA284209	PF10294.16	Partial	None
gene-EJ03DRAFT_934	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA934	PF00156.34	Partial	None
gene-EJ03DRAFT_945	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA945		None	None
gene-EJ03DRAFT_322735	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA322735	PF00657.29	Partial	None
gene-EJ03DRAFT_284218	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA284218	PF00160.27	Partial	None
gene-EJ03DRAFT_1015	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA1015	PF00067.28	Partial	None
gene-EJ03DRAFT_332651	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA332651		None	None
gene-EJ03DRAFT_340411	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA340411	PF13242.13,PF13344.13	Complete	None
gene-EJ03DRAFT_1057	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA1057		None	None
gene-EJ03DRAFT_379328	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA379328	PF02116.21	Partial	None
gene-EJ03DRAFT_332655	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA332655	PF08555.16	Partial	None
gene-EJ03DRAFT_370267	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA370267	PF06985.18	Partial	None
gene-EJ03DRAFT_346782	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA346782	PF00320.34	Complete	None
gene-EJ03DRAFT_1210	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA1210	PF21711.4	Partial	None
gene-EJ03DRAFT_250158	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA250158	PF00388.26,PF26146.1	Partial	None
gene-EJ03DRAFT_263654	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA263654	PF01248.32	Partial	None
gene-EJ03DRAFT_322748	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA322748	PF00137.27,PF00137.27	Partial	None
gene-EJ03DRAFT_322749	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA322749	PF00107.33,PF08240.18	Partial	None
gene-EJ03DRAFT_386529	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA386529	PF01738.25	Partial	None
gene-EJ03DRAFT_263382	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA263382	PF01231.24	Partial	None
gene-EJ03DRAFT_1323	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA1323	PF00026.29,PF14543.12	Partial	None
gene-EJ03DRAFT_1334	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA1334	PF00324.28,PF13520.13	Partial	None
gene-EJ03DRAFT_346792	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA346792		None	None
gene-EJ03DRAFT_1473	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA1473	PF01494.26,PF07976.20	Complete	None
gene-EJ03DRAFT_1440	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA1440	PF10017.16	Partial	None
gene-EJ03DRAFT_346795	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA346795	PF06398.18	Partial	None
gene-EJ03DRAFT_1387	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA1387		None	None
gene-EJ03DRAFT_340423	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA340423	PF03009.24	Partial	None
gene-EJ03DRAFT_346797	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA346797	PF29556.1	Partial	None
gene-EJ03DRAFT_247617	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA247617	PF00085.27,PF00085.27,PF00085.27	Complete	None
gene-EJ03DRAFT_370283	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA370283	PF04716.20	Partial	None
gene-EJ03DRAFT_t3	gene-EJ03DRAFT_t3		None	None
gene-EJ03DRAFT_322760	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA322760	PF00067.28	Partial	None
gene-EJ03DRAFT_303612	rna-gnl|WGS:JAAEJT|EJ03DRAFT_mRNA303612	PF01494.26,PF21274.4	Complete	None
