gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-SAPIO_CDS0002	rna-XM_016782893.1	PF06985.18	Partial	None
gene-SAPIO_CDS0003	rna-XM_016782894.1		None	None
gene-SAPIO_CDS0005	rna-XM_016782895.1	PF07690.22	Partial	None
gene-SAPIO_CDS0006	rna-XM_016782896.1	PF00324.28,PF13520.13	Partial	None
gene-SAPIO_CDS0007	rna-XM_016782897.1	PF00172.24,PF11951.14	Partial	None
gene-SAPIO_CDS0008	rna-XM_016782898.1	PF05721.20	Partial	None
gene-SAPIO_CDS0009	rna-XM_016782899.1	PF05721.20	Partial	None
gene-SAPIO_CDS0010	rna-XM_016782900.1	PF00175.27,PF00970.31	Partial	None
gene-SAPIO_CDS0011	rna-XM_016782901.1	PF00457.25	Partial	None
gene-SAPIO_CDS0012	rna-XM_016782902.1		None	None
gene-SAPIO_CDS0013	rna-XM_016782903.1	PF00656.28,PF31181.1	Partial	None
gene-SAPIO_CDS0014	rna-XM_016782904.1	PF00397.33	Complete	None
gene-SAPIO_CDS0015	rna-XM_016782905.1	PF10281.15,PF10281.15,PF10281.15,PF10281.15,PF10281.15	Complete	None
gene-SAPIO_CDS0016	rna-XM_016782906.1		None	None
gene-SAPIO_CDS0017	rna-XM_016782907.1	PF09783.15	Partial	None
gene-SAPIO_CDS0018	rna-XM_016782908.1	PF01170.25,PF25904.1	Partial	None
gene-SAPIO_CDS0019	rna-XM_016782909.1	PF08584.17,PF08584.17	Partial	None
gene-SAPIO_CDS0021	rna-XM_016782910.1	PF08302.17,PF08303.18,PF09511.16	Complete	None
gene-SAPIO_CDS0023	rna-XM_016782911.1	PF00004.36,PF16450.12,PF17862.8	Complete	None
gene-SAPIO_CDS0024	rna-XM_016782912.1	PF01602.27,PF07718.19,PF12717.14,PF14806.12	Complete	None
gene-SAPIO_CDS0025	rna-XM_016782913.1	PF02792.20	Partial	None
gene-SAPIO_CDS0026	rna-XM_016782914.1	PF00240.30,PF16455.11	Complete	None
gene-SAPIO_CDS0027	rna-XM_016782915.1	PF05997.18	Partial	None
gene-SAPIO_CDS0031	rna-XM_016782916.1	PF10300.16	Partial	None
gene-SAPIO_CDS0032	rna-XM_016782917.1		None	None
gene-SAPIO_CDS0033	rna-XM_016782918.1	PF00162.25	Partial	None
gene-SAPIO_CDS0034	rna-XM_016782919.1	PF04427.24	Partial	None
gene-SAPIO_CDS0035	rna-XM_016782920.1	PF00270.36,PF00271.38,PF04851.22	Complete	None
gene-SAPIO_CDS0036	rna-XM_016782921.1	PF00225.30,PF00225.30	Partial	None
gene-SAPIO_CDS0037	rna-XM_016782922.1		None	None
gene-SAPIO_CDS0039	rna-XM_016782923.1	PF00856.34	Partial	None
gene-SAPIO_CDS0041	rna-XM_016782924.1		None	None
gene-SAPIO_CDS0043	rna-XM_016782925.1	PF00071.29,PF08477.20	Partial	None
gene-SAPIO_CDS0044	rna-XM_016782926.1	PF13945.12	Partial	None
gene-SAPIO_CDS0047	rna-XM_016782927.1	PF11720.13,PF17832.8,PF26292.1	Complete	None
gene-SAPIO_CDS0048	rna-XM_016782928.1		None	None
gene-SAPIO_CDS0051	rna-XM_016782929.1	PF09295.17	Partial	None
gene-SAPIO_CDS0052	rna-XM_016782930.1	PF00670.28,PF02826.26,PF05221.24,PF05221.24	Partial	None
gene-SAPIO_CDS0053	rna-XM_016782931.1	PF01398.27,PF19445.5,PF19445.5	Partial	None
gene-SAPIO_CDS0054	rna-XM_016782932.1	PF27604.1	Partial	None
gene-SAPIO_CDS0055	rna-XM_016782933.1	PF00389.37,PF02826.26,PF03446.22	Partial	None
gene-SAPIO_CDS0057	rna-XM_016782934.1	PF00172.24	Complete	None
gene-SAPIO_CDS0059	rna-XM_016782935.1	PF09774.15	Partial	None
gene-SAPIO_CDS0060	rna-XM_016782936.1	PF12569.15,PF13181.13,PF13432.13,PF13432.13,PF13432.13,PF31234.1	Complete	None
gene-SAPIO_CDS0061	rna-XM_016782937.1	PF00781.30,PF24321.2	Partial	None
gene-SAPIO_CDS0062	rna-XM_016782938.1	PF05057.22	Partial	None
gene-SAPIO_CDS0063	rna-XM_016782939.1	PF05057.22	Partial	None
gene-SAPIO_CDS0064	rna-XM_016782940.1	PF24883.3	Partial	None
