gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-C8A03DRAFT_28826	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28826	PF24864.1	Partial	None
gene-C8A03DRAFT_10896	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10896	PF00172.24	Partial	None
gene-C8A03DRAFT_39781	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39781	PF00153.33,PF00153.33,PF00153.33	Complete	None
gene-C8A03DRAFT_10974	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10974		None	None
gene-C8A03DRAFT_39783	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39783	PF01144.30,PF01144.30	Partial	None
gene-C8A03DRAFT_28830	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28830	PF05978.23,PF07690.22	Partial	None
gene-C8A03DRAFT_39785	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39785		None	None
gene-C8A03DRAFT_t1	gene-C8A03DRAFT_t1		None	None
gene-C8A03DRAFT_t2	gene-C8A03DRAFT_t2		None	None
gene-C8A03DRAFT_28832	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28832		None	None
gene-C8A03DRAFT_10912	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10912		None	None
gene-C8A03DRAFT_10918	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10918	PF26013.1	Complete	None
gene-C8A03DRAFT_39788	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39788	PF00106.32,PF08659.17,PF13561.13,PF23441.1	Partial	None
gene-C8A03DRAFT_39789	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39789	PF00856.34	Complete	None
gene-C8A03DRAFT_10914	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10914	PF00860.27	Partial	None
gene-C8A03DRAFT_10953	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10953	PF00155.28	Partial	None
gene-C8A03DRAFT_28839	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28839	PF02364.22,PF14288.12,PF23605.2	Complete	None
gene-C8A03DRAFT_28840	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28840	PF10263.16,PF17283.9	Complete	None
gene-C8A03DRAFT_39793	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39793	PF04603.19	Partial	None
gene-C8A03DRAFT_10900	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10900	PF01230.30,PF04677.21,PF11969.14	Partial	None
gene-C8A03DRAFT_28843	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28843	PF00650.26,PF03765.22,PF13716.12	Complete	None
gene-C8A03DRAFT_10911	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10911	PF08653.16	Partial	None
gene-C8A03DRAFT_10930	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10930	PF02594.22	Partial	None
gene-C8A03DRAFT_28846	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28846	PF08534.17	Partial	None
gene-C8A03DRAFT_39799	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39799	PF01144.30,PF01144.30	Partial	None
gene-C8A03DRAFT_28848	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28848	PF00097.32,PF01485.28,PF01485.28,PF19422.5,PF21235.5,PF22191.3,PF22605.3	Complete	None
gene-C8A03DRAFT_10966	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10966	PF00498.32	Complete	None
gene-C8A03DRAFT_28850	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28850		None	None
gene-C8A03DRAFT_28851	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28851	PF00790.26,PF02883.27,PF03127.20,PF18308.7	Complete	None
gene-C8A03DRAFT_28852	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28852	PF04034.19,PF04068.21	Partial	None
gene-C8A03DRAFT_28853	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28853	PF00009.34,PF00025.28,PF01926.30,PF04760.22,PF11987.14,PF22042.3	Complete	None
gene-C8A03DRAFT_28854	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28854	PF28122.1	Partial	None
gene-C8A03DRAFT_28855	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28855	PF10252.15	Partial	None
gene-C8A03DRAFT_10902	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10902		None	None
gene-C8A03DRAFT_28857	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28857	PF07690.22	Partial	None
gene-C8A03DRAFT_28858	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28858	PF08662.18,PF31025.1	Complete	None
gene-C8A03DRAFT_28859	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28859		None	None
gene-C8A03DRAFT_28860	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28860		None	None
gene-C8A03DRAFT_39811	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39811	PF04516.21,PF25416.2	Complete	None
gene-C8A03DRAFT_39812	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39812	PF01237.24	Partial	None
gene-C8A03DRAFT_t3	gene-C8A03DRAFT_t3		None	None
gene-C8A03DRAFT_28863	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28863	PF05719.17	Partial	None
gene-C8A03DRAFT_39814	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39814	PF04935.18,PF15459.12	Partial	None
gene-C8A03DRAFT_28865	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28865	PF00752.24,PF00867.24	Partial	None
gene-C8A03DRAFT_10946	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10946	PF11176.14	Partial	None
gene-C8A03DRAFT_10948	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10948		None	None
gene-C8A03DRAFT_28867	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28867	PF02330.22	Partial	None
gene-C8A03DRAFT_39818	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39818	PF03815.25	Partial	None
gene-C8A03DRAFT_39819	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39819	PF14027.12	Partial	None
gene-C8A03DRAFT_28870	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28870		None	None
gene-C8A03DRAFT_39820	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39820	PF01946.24,PF13450.13	Partial	None
gene-C8A03DRAFT_28872	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28872	PF00282.26,PF00282.26	Partial	None
gene-C8A03DRAFT_28873	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28873	PF00071.29,PF00071.29,PF08477.20	Partial	None
gene-C8A03DRAFT_28874	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28874	PF01871.23	Partial	None
gene-C8A03DRAFT_28875	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28875		None	None
gene-C8A03DRAFT_10957	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10957		None	None
gene-C8A03DRAFT_28877	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28877	PF01844.30	Complete	None
gene-C8A03DRAFT_39826	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39826		None	None
gene-C8A03DRAFT_10899	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10899		None	None
gene-C8A03DRAFT_28880	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA28880	PF22493.3	Partial	None
gene-C8A03DRAFT_10908	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10908		None	None
gene-C8A03DRAFT_t4	gene-C8A03DRAFT_t4		None	None
gene-C8A03DRAFT_10990	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA10990	PF03894.21,PF09363.16,PF09364.16	Complete	None
gene-C8A03DRAFT_39831	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39831	PF00616.25,PF03836.22,PF29130.1	Complete	None
gene-C8A03DRAFT_39832	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39832	PF04616.21,PF22704.3	Complete	None
gene-C8A03DRAFT_39833	rna-gnl|WGS:JASJUG|C8A03DRAFT_mRNA39833	PF00083.31,PF07690.22	Partial	None
