gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-K504DRAFT_445317	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA445317		None	None
gene-K504DRAFT_496225	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA496225	PF20684.4	Partial	None
gene-K504DRAFT_456533	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456533	PF00107.33,PF13602.13,PF16884.11	Partial	None
gene-K504DRAFT_509159	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA509159		None	None
gene-K504DRAFT_394568	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA394568		None	None
gene-K504DRAFT_367104	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA367104		None	None
gene-K504DRAFT_496230	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA496230	PF00704.35	Complete	None
gene-K504DRAFT_528656	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA528656	PF06985.18	Complete	None
gene-K504DRAFT_336625	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA336625	PF01263.27	Partial	None
gene-K504DRAFT_456536	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456536		None	None
gene-K504DRAFT_367046	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA367046	PF01753.25,PF20179.4	Partial	None
gene-K504DRAFT_368135	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA368135	PF00172.24,PF04082.24	Partial	None
gene-K504DRAFT_420030	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA420030	PF13664.12	Partial	None
gene-K504DRAFT_367474	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA367474	PF00657.29,PF13472.13	Partial	None
gene-K504DRAFT_420031	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA420031	PF20684.4	Partial	None
gene-K504DRAFT_420035	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA420035		None	None
gene-K504DRAFT_509188	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA509188		None	None
gene-K504DRAFT_445330	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA445330	PF00076.29	Complete	None
gene-K504DRAFT_456541	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456541		None	None
gene-K504DRAFT_456543	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456543	PF20233.4	Partial	None
gene-K504DRAFT_486258	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA486258		None	None
gene-K504DRAFT_496246	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA496246		None	None
gene-K504DRAFT_486259	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA486259		None	None
gene-K504DRAFT_394598	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA394598	PF00069.32	Complete	None
gene-K504DRAFT_528668	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA528668	PF00069.32,PF06985.18,PF07714.24	Complete	None
gene-K504DRAFT_456549	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456549	PF00270.36,PF00271.38,PF04851.22	Complete	None
gene-K504DRAFT_528670	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA528670	PF00651.38	Partial	None
gene-K504DRAFT_456551	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456551	PF00199.25,PF06628.18	Complete	None
gene-K504DRAFT_367076	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA367076	PF00628.36,PF20826.3	Complete	None
gene-K504DRAFT_456554	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456554		None	None
gene-K504DRAFT_512	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA512	PF01262.28,PF02233.23,PF05222.22,PF12769.13	Complete	None
gene-K504DRAFT_394618	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA394618	PF00072.31,PF00512.32,PF02518.32,PF26131.1	Complete	None
gene-K504DRAFT_456558	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456558	PF00750.26,PF05746.22	Complete	None
gene-K504DRAFT_456560	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456560	PF05686.19	Partial	None
gene-K504DRAFT_456562	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456562		None	None
gene-K504DRAFT_667	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA667		None	None
gene-K504DRAFT_456563	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456563		None	None
gene-K504DRAFT_420068	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA420068		None	None
gene-K504DRAFT_737	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA737	PF14273.12	Partial	None
gene-K504DRAFT_477881	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA477881	PF00004.36,PF22942.2	Complete	None
gene-K504DRAFT_445350	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA445350		None	None
gene-K504DRAFT_849	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA849		None	None
gene-K504DRAFT_366926	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA366926	PF00023.37,PF12796.14,PF13606.13	Partial	None
gene-K504DRAFT_456567	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456567	PF00565.24,PF00565.24,PF00565.24,PF00567.31	Complete	None
gene-K504DRAFT_1028	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA1028		None	None
gene-K504DRAFT_456568	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456568	PF00080.26	Partial	None
gene-K504DRAFT_456570	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456570	PF00923.26	Partial	None
gene-K504DRAFT_456571	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456571	PF00106.32,PF13561.13	Partial	None
gene-K504DRAFT_456572	rna-gnl|WGS:JAAEJO|K504DRAFT_mRNA456572	PF10650.15	Complete	None
