gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-DV454_000057	rna-gnl|WGS:QQZN|g1.t1		None	None
gene-DV454_000056	rna-gnl|WGS:QQZN|g2.t1	PF26545.1,PF28762.1	Complete	None
gene-DV454_000055	rna-gnl|WGS:QQZN|g3.t1	PF04082.24,PF31024.1	Complete	None
gene-DV454_000054	rna-gnl|WGS:QQZN|g4.t1		None	None
gene-DV454_000053	rna-gnl|WGS:QQZN|g5.t1	PF08623.17	Complete	None
gene-DV454_000052	rna-gnl|WGS:QQZN|g6.t1		None	None
gene-DV454_000051	rna-gnl|WGS:QQZN|g7.t1	PF00171.28	Partial	None
gene-DV454_000059	rna-gnl|WGS:QQZN|g8.t1		None	None
gene-DV454_000058	rna-gnl|WGS:QQZN|g9.t1	PF01694.29	Partial	None
gene-DV454_000010	rna-gnl|WGS:QQZN|g10.t1	PF20977.3	Partial	None
gene-DV454_000009	rna-gnl|WGS:QQZN|g11.t1	PF14033.13,PF21666.3	Partial	None
gene-DV454_000008	rna-gnl|WGS:QQZN|g12.t1	PF09637.16	Partial	None
gene-DV454_000007	rna-gnl|WGS:QQZN|g13.t1	PF01222.23	Partial	None
gene-DV454_000006	rna-gnl|WGS:QQZN|g14.t1	PF13094.12	Partial	None
gene-DV454_000005	rna-gnl|WGS:QQZN|g15.t1	PF06741.19,PF14438.13	Complete	None
gene-DV454_000004	rna-gnl|WGS:QQZN|g16.t1	PF00303.25	Partial	None
gene-DV454_000003	rna-gnl|WGS:QQZN|g17.t1	PF01842.32,PF10369.16,PF22629.3	Complete	None
gene-DV454_000002	rna-gnl|WGS:QQZN|g18.t1	PF22786.3,PF26174.1	Complete	None
gene-DV454_000001	rna-gnl|WGS:QQZN|g19.t1	PF00590.26	Partial	None
gene-DV454_000031	rna-gnl|WGS:QQZN|g20.t1	PF00270.36,PF00271.38,PF16124.11	Complete	None
gene-DV454_000032	rna-gnl|WGS:QQZN|g21.t1	PF05176.21	Partial	None
gene-DV454_000029	rna-gnl|WGS:QQZN|g22.t1	PF00328.28	Partial	None
gene-DV454_000030	rna-gnl|WGS:QQZN|g23.t1	PF01027.27	Partial	None
gene-DV454_005254	gene-DV454_005254		None	None
gene-DV454_000027	rna-gnl|WGS:QQZN|g24.t1		None	None
gene-DV454_000028	rna-gnl|WGS:QQZN|g25.t1		None	None
gene-DV454_000025	rna-gnl|WGS:QQZN|g26.t1	PF00290.27,PF00291.32	Partial	None
gene-DV454_000026	rna-gnl|WGS:QQZN|g27.t1		None	None
gene-DV454_000033	rna-gnl|WGS:QQZN|g28.t1	PF01248.32	Partial	None
gene-DV454_000034	rna-gnl|WGS:QQZN|g29.t1	PF02366.25,PF02815.26,PF16192.11	Complete	None
gene-DV454_000016	rna-gnl|WGS:QQZN|g30.t1	PF00623.26,PF04983.24,PF04998.23,PF05000.23	Complete	None
gene-DV454_000015	rna-gnl|WGS:QQZN|g31.t1	PF00928.27	Partial	None
gene-DV454_000018	rna-gnl|WGS:QQZN|g32.t1		None	None
gene-DV454_000017	rna-gnl|WGS:QQZN|g33.t1	PF04054.22,PF12842.13,PF16415.12,PF16417.12,PF16418.12,PF25097.2	Complete	None
gene-DV454_000020	rna-gnl|WGS:QQZN|g34.t1		None	None
gene-DV454_000019	rna-gnl|WGS:QQZN|g35.t1	PF09793.15,PF31193.1	Complete	None
gene-DV454_000022	rna-gnl|WGS:QQZN|g36.t1	PF00153.33,PF00153.33,PF00153.33	Complete	None
gene-DV454_000021	rna-gnl|WGS:QQZN|g37.t1	PF00400.39,PF23798.2,PF23798.2	Complete	None
gene-DV454_000024	rna-gnl|WGS:QQZN|g38.t1		None	None
gene-DV454_000023	rna-gnl|WGS:QQZN|g39.t1	PF00004.36,PF07728.21,PF17862.8,PF21236.4	Complete	None
gene-DV454_000070	rna-gnl|WGS:QQZN|g40.t1	PF00270.36,PF00271.38,PF04851.22,PF13959.12,PF23681.2	Complete	None
gene-DV454_000071	rna-gnl|WGS:QQZN|g41.t1	PF01416.26	Complete	None
gene-DV454_000072	rna-gnl|WGS:QQZN|g42.t1	PF04722.19	Partial	None
gene-DV454_000073	rna-gnl|WGS:QQZN|g43.t1	PF02517.22	Partial	None
gene-DV454_000074	rna-gnl|WGS:QQZN|g44.t1	PF08632.16	Complete	None
gene-DV454_000075	rna-gnl|WGS:QQZN|g45.t1	PF27710.1	Partial	None
gene-DV454_000076	rna-gnl|WGS:QQZN|g46.t1		None	None
gene-DV454_000077	rna-gnl|WGS:QQZN|g47.t1	PF18265.7	Partial	None
gene-DV454_000078	rna-gnl|WGS:QQZN|g48.t1	PF03896.22	Partial	None
gene-DV454_000079	rna-gnl|WGS:QQZN|g49.t1		None	None
gene-DV454_000063	rna-gnl|WGS:QQZN|g50.t1	PF07690.22,PF07690.22	Partial	None
gene-DV454_000062	rna-gnl|WGS:QQZN|g51.t1	PF00271.38,PF09382.18,PF16124.11	Complete	None
gene-DV454_000061	rna-gnl|WGS:QQZN|g52.t1	PF00009.34,PF00025.28,PF00071.29,PF08477.20	Partial	None
gene-DV454_000060	rna-gnl|WGS:QQZN|g53.t1	PF00817.26	Partial	None
gene-DV454_000067	rna-gnl|WGS:QQZN|g54.t1	PF00096.33,PF00096.33,PF00096.33,PF00096.33	Complete	None
gene-DV454_000066	rna-gnl|WGS:QQZN|g55.t1	PF00400.39	Complete	None
gene-DV454_000065	rna-gnl|WGS:QQZN|g56.t1	PF01967.28	Partial	None
gene-DV454_000064	rna-gnl|WGS:QQZN|g57.t1	PF13405.13,PF13499.13,PF13833.13	Complete	None
gene-DV454_000069	rna-gnl|WGS:QQZN|g58.t1	PF00989.32,PF24990.1,PF24990.1	Complete	None
gene-DV454_000068	rna-gnl|WGS:QQZN|g59.t1	PF01588.27,PF21972.2	Complete	None
gene-DV454_000106	rna-gnl|WGS:QQZN|g60.t1		None	None
gene-DV454_000107	rna-gnl|WGS:QQZN|g61.t1	PF00696.34,PF01472.27	Complete	None
gene-DV454_000104	rna-gnl|WGS:QQZN|g62.t1	PF00795.28,PF02540.24	Partial	None
gene-DV454_000105	rna-gnl|WGS:QQZN|g63.t1	PF00400.39,PF02985.29	Complete	None
gene-DV454_000110	rna-gnl|WGS:QQZN|g64.t1	PF00153.33,PF00153.33	Partial	None
gene-DV454_005255	gene-DV454_005255		None	None
gene-DV454_000111	rna-gnl|WGS:QQZN|g65.t1	PF25098.3	Complete	None
gene-DV454_000108	rna-gnl|WGS:QQZN|g66.t1	PF00034.27,PF13442.12	Partial	None
gene-DV454_000109	rna-gnl|WGS:QQZN|g67.t1	PF29664.1	Partial	None
gene-DV454_000102	rna-gnl|WGS:QQZN|g68.t1	PF22493.3	Partial	None
gene-DV454_000103	rna-gnl|WGS:QQZN|g69.t1	PF07957.17	Partial	None
gene-DV454_000095	rna-gnl|WGS:QQZN|g70.t1	PF00083.31,PF00828.26,PF07690.22	Complete	None
gene-DV454_000094	rna-gnl|WGS:QQZN|g71.t1	PF00953.27	Partial	None
gene-DV454_000097	rna-gnl|WGS:QQZN|g72.t1	PF00400.39,PF00400.39,PF00400.39	Complete	None
gene-DV454_000096	rna-gnl|WGS:QQZN|g73.t1		None	None
gene-DV454_000091	rna-gnl|WGS:QQZN|g74.t1		None	None
gene-DV454_000090	rna-gnl|WGS:QQZN|g75.t1	PF00069.32,PF07714.24	Partial	None
gene-DV454_000093	rna-gnl|WGS:QQZN|g76.t1	PF00043.31,PF00647.25,PF14497.12	Complete	None
gene-DV454_000092	rna-gnl|WGS:QQZN|g77.t1	PF10513.15	Partial	None
gene-DV454_000099	rna-gnl|WGS:QQZN|g78.t1		None	None
gene-DV454_000098	rna-gnl|WGS:QQZN|g79.t1	PF01105.30	Partial	None
gene-DV454_000045	rna-gnl|WGS:QQZN|g80.t1	PF01667.24	Complete	None
gene-DV454_000046	rna-gnl|WGS:QQZN|g81.t1	PF06159.19	Partial	None
gene-DV454_000011	rna-gnl|WGS:QQZN|g82.t1		None	None
gene-DV454_000012	rna-gnl|WGS:QQZN|g83.t1	PF09463.16	Partial	None
gene-DV454_000041	rna-gnl|WGS:QQZN|g84.t1	PF01738.25	Partial	None
gene-DV454_000042	rna-gnl|WGS:QQZN|g85.t1	PF00096.33,PF00096.33,PF04082.24	Complete	None
gene-DV454_000043	rna-gnl|WGS:QQZN|g86.t1	PF06911.19	Partial	None
gene-DV454_000044	rna-gnl|WGS:QQZN|g87.t1	PF00076.29	Partial	None
gene-DV454_000013	rna-gnl|WGS:QQZN|g88.t1	PF01793.24	Partial	None
gene-DV454_000014	rna-gnl|WGS:QQZN|g89.t1	PF06325.20,PF08003.18,PF08241.19,PF13649.13,PF13847.13,PF22528.2	Partial	None
gene-DV454_000040	rna-gnl|WGS:QQZN|g90.t1	PF01370.28,PF05368.20,PF13460.13	Partial	None
gene-DV454_000039	rna-gnl|WGS:QQZN|g91.t1	PF12923.13,PF17799.8	Partial	None
gene-DV454_000048	rna-gnl|WGS:QQZN|g92.t1	PF00327.26,PF08079.18	Partial	None
gene-DV454_000047	rna-gnl|WGS:QQZN|g93.t1	PF00069.32,PF07714.24	Partial	None
gene-DV454_000038	rna-gnl|WGS:QQZN|g94.t1	PF03224.21,PF11698.15	Complete	None
gene-DV454_000037	rna-gnl|WGS:QQZN|g95.t1		None	None
gene-DV454_000036	rna-gnl|WGS:QQZN|g96.t1	PF02434.24	Partial	None
gene-DV454_000035	rna-gnl|WGS:QQZN|g97.t1	PF05837.18	Partial	None
gene-DV454_005256	gene-DV454_005256		None	None
gene-DV454_000050	rna-gnl|WGS:QQZN|g98.t1	PF01198.25	Partial	None
gene-DV454_000049	rna-gnl|WGS:QQZN|g99.t1	PF01184.25	Partial	None
gene-DV454_000080	rna-gnl|WGS:QQZN|g100.t1	PF04931.19	Partial	None
gene-DV454_000081	rna-gnl|WGS:QQZN|g101.t1	PF00076.29,PF00076.29,PF00076.29,PF00076.29,PF13893.13,PF13893.13	Complete	None
gene-DV454_000082	rna-gnl|WGS:QQZN|g102.t1	PF00445.24,PF25488.2	Complete	None
gene-DV454_000083	rna-gnl|WGS:QQZN|g103.t1	PF00445.24,PF25488.2	Partial	None
gene-DV454_000084	rna-gnl|WGS:QQZN|g104.t1	PF25758.2	Partial	None
gene-DV454_000085	rna-gnl|WGS:QQZN|g105.t1	PF03810.26,PF25758.2	Complete	None
gene-DV454_000086	rna-gnl|WGS:QQZN|g106.t1	PF01417.27	Partial	None
gene-DV454_000087	rna-gnl|WGS:QQZN|g107.t1	PF16543.11	Partial	None
gene-DV454_000088	rna-gnl|WGS:QQZN|g108.t1	PF03184.26,PF05225.23	Complete	None
gene-DV454_000089	rna-gnl|WGS:QQZN|g109.t1	PF07978.20,PF07978.20	Partial	None
gene-DV454_000101	rna-gnl|WGS:QQZN|g110.t1	PF01564.24	Partial	None
gene-DV454_000100	rna-gnl|WGS:QQZN|g111.t1	PF03357.27	Partial	None
gene-DV454_005257	gene-DV454_005257		None	None
gene-DV454_000827	rna-gnl|WGS:QQZN|g787.t1	PF00004.36,PF03215.22,PF05496.19,PF08542.17,PF09848.16,PF13177.13,PF13245.13	Complete	None
gene-DV454_000826	rna-gnl|WGS:QQZN|g788.t1		None	None
gene-DV454_000850	rna-gnl|WGS:QQZN|g789.t1	PF01545.27	Partial	None
gene-DV454_000840	rna-gnl|WGS:QQZN|g790.t1	PF00994.30,PF24102.2	Complete	None
gene-DV454_000787	rna-gnl|WGS:QQZN|g791.t1	PF00005.34,PF00005.34,PF00385.31,PF23271.2,PF24984.2,PF24987.2,PF24988.3	Complete	None
gene-DV454_000788	rna-gnl|WGS:QQZN|g792.t1	PF00270.36,PF02889.22,PF02889.22,PF23445.2,PF23445.2	Complete	None
gene-DV454_000851	rna-gnl|WGS:QQZN|g793.t1	PF06733.22,PF06777.18,PF13307.13	Complete	None
gene-DV454_000790	rna-gnl|WGS:QQZN|g794.t1	PF00226.37,PF09320.17	Complete	None
gene-DV454_000789	rna-gnl|WGS:QQZN|g795.t1		None	None
gene-DV454_000792	rna-gnl|WGS:QQZN|g796.t1	PF09757.16	Partial	None
gene-DV454_000791	rna-gnl|WGS:QQZN|g797.t1	PF00850.25	Partial	None
gene-DV454_000839	rna-gnl|WGS:QQZN|g798.t1	PF00005.34,PF01061.30,PF01061.30,PF06422.19,PF13481.13,PF19055.7	Complete	None
gene-DV454_000838	rna-gnl|WGS:QQZN|g799.t1	PF03531.22,PF08512.19,PF17292.9,PF21103.4	Complete	None
gene-DV454_000842	rna-gnl|WGS:QQZN|g800.t1	PF00935.26	Partial	None
gene-DV454_000841	rna-gnl|WGS:QQZN|g801.t1		None	None
gene-DV454_000844	rna-gnl|WGS:QQZN|g802.t1	PF00097.32,PF08647.18,PF13920.13,PF13923.13,PF14447.13	Complete	None
gene-DV454_000843	rna-gnl|WGS:QQZN|g803.t1	PF00083.31,PF00083.31,PF07690.22	Partial	None
