gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-KAFR_0A00100	rna-XM_003954534.1	PF17276.9	Partial	None
gene-KAFR_0A00110	rna-XM_003954535.1		None	None
gene-KAFR_0A00120	rna-XM_003954536.1		None	None
gene-KAFR_0A00130	rna-XM_003954537.1		None	None
gene-KAFR_0A00140	rna-XM_003954538.1	PF00255.26	Partial	None
gene-KAFR_0A00150	rna-XM_003954539.1	PF00106.32,PF08659.17,PF13561.13	Partial	None
gene-KAFR_0A00160	rna-XM_003954540.1	PF05222.22	Partial	None
gene-KAFR_0A00170	rna-XM_003954541.1	PF00023.37,PF00023.37,PF01833.31,PF12796.14,PF13606.13,PF13637.13,PF13857.13,PF25603.2	Complete	None
gene-KAFR_0A00180	rna-XM_003954542.1	PF00782.26	Partial	None
gene-KAFR_0A00190	rna-XM_003954543.1	PF13837.13	Partial	None
gene-KAFR_0A00200	rna-XM_003954544.1	PF11707.14,PF16201.11,PF26140.1	Complete	None
gene-KAFR_0A00210	rna-XM_003954545.1		None	None
gene-KAFR_0A00220	rna-XM_003954546.1	PF04082.24	Partial	None
gene-KAFR_0A00230	rna-XM_003954547.1	PF00397.33,PF00397.33,PF01846.26,PF01846.26,PF01846.26	Complete	None
gene-KAFR_0A00240	rna-XM_003954548.1	PF09159.17	Partial	None
gene-KAFR_0A00250	rna-XM_003954549.1	PF02441.26	Partial	None
gene-KAFR_0A00260	rna-XM_003954550.1		None	None
gene-KAFR_0A00270	rna-XM_003954551.1	PF00025.28,PF00503.27	Partial	None
gene-KAFR_0A00280	rna-XM_003954552.1	PF00023.37,PF00023.37,PF00023.37,PF12796.14,PF12796.14,PF13637.13,PF13637.13	Complete	None
gene-KAFR_0A00290	rna-XM_003954553.1	PF00789.27,PF11470.15	Complete	None
gene-KAFR_0A00300	rna-XM_003954554.1	PF29832.1,PF29834.1,PF29835.1	Partial	None
gene-KAFR_0A00310	rna-XM_003954555.1	PF04163.17	Partial	None
gene-KAFR_0A00320	rna-XM_003954556.1	PF17049.11	Partial	None
gene-KAFR_0A00330	rna-XM_003954557.1	PF06687.18	Partial	None
gene-KAFR_0A00340	rna-XM_003954558.1	PF01960.24	Partial	None
gene-KAFR_0A00350	rna-XM_003954559.1	PF05843.21,PF23240.2	Partial	None
gene-KAFR_0A00360	rna-XM_003954560.1	PF10568.16,PF11801.16	Partial	None
gene-KAFR_0A00370	rna-XM_003954561.1	PF05670.19	Partial	None
gene-KAFR_0A00380	rna-XM_003954562.1	PF00400.39,PF00400.39,PF12265.15	Complete	None
gene-KAFR_0A00390	rna-XM_003954563.1	PF00702.33,PF13242.13,PF13419.13	Complete	None
gene-KAFR_0A00400	rna-XM_003954564.1	PF23664.2,PF23664.2,PF24097.2,PF24312.2,PF24519.2,PF24527.2	Complete	None
gene-KAFR_0A00410	rna-XM_003954565.1	PF01853.26	Partial	None
gene-KAFR_0A00420	rna-XM_003954566.1	PF28931.1,PF29375.1	Partial	None
gene-KAFR_0A00430	rna-XM_003954567.1	PF02854.26,PF09088.18,PF09090.18	Complete	None
gene-KAFR_0A00440	rna-XM_003954568.1	PF28871.1	Complete	None
gene-KAFR_0A00450	rna-XM_003954569.1	PF08636.16	Partial	None
gene-KAFR_0A00460	rna-XM_003954570.1		None	None
gene-KAFR_0A00470	rna-XM_003954571.1	PF01808.25,PF02142.28	Partial	None
gene-KAFR_0A00480	rna-XM_003954572.1	PF13920.13	Complete	None
gene-KAFR_0A00490	rna-XM_003954573.1	PF01127.28	Partial	None
gene-KAFR_0A00500	rna-XM_003954574.1	PF08286.17	Partial	None
gene-KAFR_0A00510	rna-XM_003954575.1	PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39	Complete	None
gene-KAFR_0A00520	rna-XM_003954576.1	PF28917.1	Partial	None
gene-KAFR_0A00530	rna-XM_003954577.1	PF02586.20	Partial	None
