gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-DFS34DRAFT_6	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA6		None	None
gene-DFS34DRAFT_681472	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA681472		None	None
gene-DFS34DRAFT_588563	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA588563		None	None
gene-DFS34DRAFT_35	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA35	PF12937.13	Partial	None
gene-DFS34DRAFT_598578	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598578	PF12937.13,PF25372.2	Partial	None
gene-DFS34DRAFT_598580	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598580		None	None
gene-DFS34DRAFT_598583	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598583		None	None
gene-DFS34DRAFT_644034	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA644034	PF12937.13	Partial	None
gene-DFS34DRAFT_231	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA231	PF00002.30,PF01534.24	Partial	None
gene-DFS34DRAFT_644037	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA644037		None	None
gene-DFS34DRAFT_172	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA172		None	None
gene-DFS34DRAFT_598588	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598588	PF00389.37,PF02826.26	Partial	None
gene-DFS34DRAFT_366	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA366	PF00233.26	Complete	None
gene-DFS34DRAFT_709045	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA709045	PF07004.18,PF07004.18,PF07004.18,PF07004.18,PF07004.18	Complete	None
gene-DFS34DRAFT_598593	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598593	PF01585.29	Partial	None
gene-DFS34DRAFT_574450	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA574450	PF04108.18,PF10377.15	Complete	None
gene-DFS34DRAFT_644044	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA644044	PF00069.32,PF07714.24	Partial	None
gene-DFS34DRAFT_508	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA508		None	None
gene-DFS34DRAFT_598617	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598617		None	None
gene-DFS34DRAFT_541	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA541	PF00097.32,PF04564.22,PF13445.13,PF13639.13,PF13923.13	Partial	None
gene-DFS34DRAFT_558	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA558		None	None
gene-DFS34DRAFT_565460	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA565460		None	None
gene-DFS34DRAFT_591	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA591		None	None
gene-DFS34DRAFT_588584	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA588584		None	None
gene-DFS34DRAFT_1032	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA1032	PF00012.27,PF06723.20	Partial	None
gene-DFS34DRAFT_1054	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA1054	PF01535.27	Complete	None
gene-DFS34DRAFT_644052	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA644052	PF05141.18	Partial	None
gene-DFS34DRAFT_644053	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA644053	PF00501.35,PF13193.13	Complete	None
gene-DFS34DRAFT_598655	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598655	PF03169.21	Partial	None
gene-DFS34DRAFT_644055	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA644055	PF00144.30	Partial	None
gene-DFS34DRAFT_574466	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA574466	PF02149.26	Partial	None
gene-DFS34DRAFT_564549	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA564549	PF00069.32,PF07714.24	Partial	None
gene-DFS34DRAFT_598662	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598662	PF03810.26,PF08389.19,PF19273.6	Partial	None
gene-DFS34DRAFT_698771	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA698771	PF01115.23	Partial	None
gene-DFS34DRAFT_1330	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA1330	PF00441.30,PF02770.25,PF08028.17,PF18158.7,PF22217.2,PF22924.2	Complete	None
gene-DFS34DRAFT_655258	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA655258		None	None
gene-DFS34DRAFT_598673	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598673	PF04893.23,PF29331.1	Partial	None
gene-DFS34DRAFT_1327	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA1327		None	None
gene-DFS34DRAFT_598679	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598679		None	None
gene-DFS34DRAFT_689805	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA689805		None	None
gene-DFS34DRAFT_644066	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA644066	PF12937.13,PF29466.1	Partial	None
gene-DFS34DRAFT_598688	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598688	PF12937.13	Partial	None
gene-DFS34DRAFT_598690	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598690	PF06081.18,PF10337.16,PF11744.15,PF11744.15,PF13515.13	Complete	None
gene-DFS34DRAFT_598693	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598693		None	None
gene-DFS34DRAFT_1464	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA1464	PF01535.27,PF13812.13	Complete	None
gene-DFS34DRAFT_1521	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA1521	PF00072.31,PF00512.32,PF02518.32,PF03924.20	Complete	None
gene-DFS34DRAFT_598702	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598702	PF00400.39,PF00566.26	Complete	None
gene-DFS34DRAFT_655296	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA655296	PF00787.30,PF09325.16,PF09325.16	Partial	None
gene-DFS34DRAFT_1731	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA1731	PF04193.20,PF04193.20	Complete	None
gene-DFS34DRAFT_1833	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA1833		None	None
gene-DFS34DRAFT_1815	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA1815	PF04051.22	Partial	None
gene-DFS34DRAFT_1801	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA1801		None	None
gene-DFS34DRAFT_1839	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA1839	PF12937.13,PF14299.14	Partial	None
gene-DFS34DRAFT_655317	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA655317	PF12937.13	Partial	None
gene-DFS34DRAFT_1956	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA1956	PF09084.17	Partial	None
gene-DFS34DRAFT_598743	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598743		None	None
gene-DFS34DRAFT_598748	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598748	PF00225.30,PF16796.12	Partial	None
gene-DFS34DRAFT_598753	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598753	PF00270.36,PF00271.38	Complete	None
gene-DFS34DRAFT_598761	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598761		None	None
gene-DFS34DRAFT_598763	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598763		None	None
gene-DFS34DRAFT_641577	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA641577	PF00225.30,PF16796.12	Partial	None
gene-DFS34DRAFT_681522	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA681522	PF01479.31	Complete	None
gene-DFS34DRAFT_574437	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA574437	PF00076.29,PF00076.29,PF00076.29,PF00076.29,PF00658.25,PF13893.13,PF13893.13	Complete	None
gene-DFS34DRAFT_644088	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA644088	PF00106.32,PF01370.28,PF08659.17,PF13561.13,PF23441.1	Partial	None
gene-DFS34DRAFT_644089	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA644089	PF01399.34,PF22241.3	Complete	None
gene-DFS34DRAFT_598775	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598775		None	None
gene-DFS34DRAFT_2307	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA2307		None	None
gene-DFS34DRAFT_598785	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598785	PF04818.20,PF21936.3,PF23228.2	Complete	None
gene-DFS34DRAFT_598790	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598790	PF00571.34,PF00571.34,PF00571.34	Complete	None
gene-DFS34DRAFT_2435	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA2435	PF08238.19,PF08238.19	Complete	None
gene-DFS34DRAFT_2441	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA2441		None	None
gene-DFS34DRAFT_655350	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA655350	PF00651.38	Partial	None
gene-DFS34DRAFT_598810	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598810	PF00651.38	Partial	None
gene-DFS34DRAFT_598823	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598823		None	None
gene-DFS34DRAFT_588632	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA588632		None	None
gene-DFS34DRAFT_598832	rna-gnl|WGS:JAHLKI|DFS34DRAFT_mRNA598832		None	None
