gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-K470DRAFT_273629	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA273629	PF02724.20	Partial	None
gene-K470DRAFT_267126	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA267126	PF04495.21	Partial	None
gene-K470DRAFT_239056	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA239056	PF03941.21	Complete	None
gene-K470DRAFT_291965	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA291965	PF00270.36,PF00271.38,PF04851.22,PF13959.12	Complete	None
gene-K470DRAFT_239060	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA239060	PF06244.19,PF22048.2	Partial	None
gene-K470DRAFT_208380	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA208380	PF21137.4	Complete	None
gene-K470DRAFT_279563	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA279563	PF03169.21	Partial	None
gene-K470DRAFT_239065	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA239065		None	None
gene-K470DRAFT_208375	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA208375	PF00275.26,PF01202.29,PF01487.23,PF01761.27,PF08501.17,PF18317.7,PF24621.3	Complete	None
gene-K470DRAFT_t6	gene-K470DRAFT_t6		None	None
gene-K470DRAFT_273637	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA273637	PF00578.28,PF00632.31,PF00827.23,PF08534.17,PF10417.15	Complete	None
gene-K470DRAFT_253930	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA253930	PF03894.21,PF09363.16,PF09364.16	Complete	None
gene-K470DRAFT_199661	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA199661	PF05935.18,PF14269.13	Partial	None
gene-K470DRAFT_208636	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA208636	PF07690.22	Partial	None
gene-K470DRAFT_253934	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA253934	PF05935.18,PF14269.13	Partial	None
gene-K470DRAFT_291976	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA291976		None	None
gene-K470DRAFT_253935	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA253935		None	None
gene-K470DRAFT_208677	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA208677		None	None
gene-K470DRAFT_253937	rna-gnl|WGS:JAAEJN|K470DRAFT_mRNA253937		None	None
