gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-Q9209_000001	rna-LIQ196BLSP_000001-T1		None	None
gene-Q9209_000002	rna-LIQ196BLSP_000002-T1		None	None
gene-Q9209_000003	rna-LIQ196BLSP_000003-T1	PF03798.22	Partial	None
gene-Q9209_000004	rna-LIQ196BLSP_000004-T1		None	None
gene-Q9209_000005	rna-LIQ196BLSP_000005-T1	PF09816.15	Partial	None
gene-Q9209_000006	rna-LIQ196BLSP_000006-T1	PF02836.24,PF26410.1	Partial	None
gene-Q9209_000007	rna-LIQ196BLSP_000007-T1	PF00072.31,PF00512.32,PF01590.33,PF02518.32,PF03151.23,PF13185.13,PF13191.13	Complete	None
gene-Q9209_000008	rna-LIQ196BLSP_000008-T1	PF00566.26,PF23436.2	Complete	None
gene-Q9209_000009	rna-LIQ196BLSP_000009-T1	PF01145.32	Partial	None
gene-Q9209_000010	rna-LIQ196BLSP_000010-T1	PF00069.32,PF07714.24	Partial	None
gene-Q9209_000011	rna-LIQ196BLSP_000011-T1		None	None
gene-Q9209_000012	rna-LIQ196BLSP_000012-T1		None	None
gene-Q9209_000013	rna-LIQ196BLSP_000013-T1		None	None
gene-Q9209_000014	rna-LIQ196BLSP_000014-T1	PF00118.30	Partial	None
gene-Q9209_000015	rna-LIQ196BLSP_000015-T1	PF00300.28	Partial	None
gene-Q9209_000016	rna-LIQ196BLSP_000016-T1	PF06658.18	Partial	None
gene-Q9209_000017	rna-LIQ196BLSP_000017-T1	PF00179.32,PF23043.2,PF23046.2	Complete	None
gene-Q9209_000018	rna-LIQ196BLSP_000018-T1		None	None
gene-Q9209_000019	rna-LIQ196BLSP_000019-T1	PF00248.28	Partial	None
gene-Q9209_000020	rna-LIQ196BLSP_000020-T1	PF00753.34	Partial	None
gene-Q9209_000021	rna-LIQ196BLSP_000021-T1	PF01593.31,PF13450.13	Partial	None
gene-Q9209_000022	rna-LIQ196BLSP_000022-T1		None	None
gene-Q9209_000023	rna-LIQ196BLSP_000023-T1	PF00704.35	Partial	None
gene-Q9209_000024	rna-LIQ196BLSP_000024-T1		None	None
gene-Q9209_000025	rna-LIQ196BLSP_000025-T1	PF00106.32,PF08659.17,PF13561.13	Partial	None
gene-Q9209_000026	rna-LIQ196BLSP_000026-T1	PF04664.19	Partial	None
gene-Q9209_000027	rna-LIQ196BLSP_000027-T1	PF13532.13	Partial	None
gene-Q9209_000028	rna-LIQ196BLSP_000028-T1	PF08007.19,PF13621.13	Complete	None
gene-Q9209_000029	rna-LIQ196BLSP_000029-T1	PF20684.4	Partial	None
gene-Q9209_000030	rna-LIQ196BLSP_000030-T1		None	None
gene-Q9209_000031	rna-LIQ196BLSP_000031-T1	PF07557.17,PF07558.17	Complete	None
gene-Q9209_000032	rna-LIQ196BLSP_000032-T1		None	None
gene-Q9209_000033	rna-LIQ196BLSP_000033-T1	PF03169.21	Partial	None
gene-Q9209_000034	rna-LIQ196BLSP_000034-T1	PF06325.20,PF08241.19,PF13649.13,PF13847.13,PF21137.4,PF22528.2	Complete	None
gene-Q9209_000035	rna-LIQ196BLSP_000035-T1	PF08569.18	Partial	None
gene-Q9209_000036	rna-LIQ196BLSP_000036-T1	PF00298.25,PF03946.20	Partial	None
gene-Q9209_000037	rna-LIQ196BLSP_000037-T1		None	None
gene-Q9209_000038	rna-LIQ196BLSP_000038-T1	PF00106.32,PF08659.17,PF13561.13	Partial	None
gene-Q9209_000039	rna-LIQ196BLSP_000039-T1	PF01191.25,PF03871.21	Complete	None
gene-Q9209_000040	rna-LIQ196BLSP_000040-T1		None	None
gene-Q9209_000041	rna-LIQ196BLSP_000041-T1	PF00004.36	Complete	None
gene-Q9209_000042	rna-LIQ196BLSP_000042-T1		None	None
gene-Q9209_000043	rna-LIQ196BLSP_000043-T1	PF30554.1	Partial	None
gene-Q9209_000044	rna-LIQ196BLSP_000044-T1		None	None
gene-Q9209_000045	rna-LIQ196BLSP_000045-T1	PF00617.25,PF00618.26	Complete	None
gene-Q9209_000046	rna-LIQ196BLSP_000046-T1	PF00004.36,PF22942.2,PF23232.2	Complete	None
gene-Q9209_000047	rna-LIQ196BLSP_000047-T1	PF24809.2,PF24883.3	Complete	None
gene-Q9209_000048	rna-LIQ196BLSP_000048-T1	PF03051.22	Partial	None
gene-Q9209_000049	rna-LIQ196BLSP_000049-T1	PF12657.14,PF12657.14	Partial	None
gene-Q9209_000050	rna-LIQ196BLSP_000050-T1	PF13692.13	Complete	None
gene-Q9209_000051	rna-LIQ196BLSP_000051-T1	PF01545.27,PF04000.21	Complete	None
gene-Q9209_000052	rna-LIQ196BLSP_000052-T1	PF00743.26,PF07992.21,PF13434.13,PF13450.13	Partial	None
gene-Q9209_000053	rna-LIQ196BLSP_000053-T1		None	None
gene-Q9209_000054	rna-LIQ196BLSP_000054-T1	PF24840.2	Partial	None
gene-Q9209_000055	rna-LIQ196BLSP_000055-T1		None	None
gene-Q9209_000056	rna-LIQ196BLSP_000056-T1	PF00179.32	Partial	None
gene-Q9209_000057	rna-LIQ196BLSP_000057-T1		None	None
gene-Q9209_000058	rna-LIQ196BLSP_000058-T1		None	None
