gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-IEO21_00000	rna-gnl|WGS:JADOXO|mrna.IEO21_00000		None	None
gene-IEO21_00001	rna-gnl|WGS:JADOXO|mrna.IEO21_00001	PF01728.26,PF07780.18,PF11861.14	Complete	None
gene-IEO21_00002	rna-gnl|WGS:JADOXO|mrna.IEO21_00002		None	None
gene-IEO21_00003	rna-gnl|WGS:JADOXO|mrna.IEO21_00003	PF01535.27,PF01535.27,PF13041.13,PF13041.13,PF13812.13,PF13812.13,PF13812.13,PF17177.11,PF23276.3	Complete	None
gene-IEO21_00004	rna-gnl|WGS:JADOXO|mrna.IEO21_00004	PF00501.35,PF23562.3	Complete	None
gene-IEO21_00005	rna-gnl|WGS:JADOXO|mrna.IEO21_00005	PF00892.27,PF13127.12	Partial	None
gene-IEO21_00006	rna-gnl|WGS:JADOXO|mrna.IEO21_00006	PF15341.12	Partial	None
gene-IEO21_00007	rna-gnl|WGS:JADOXO|mrna.IEO21_00007		None	None
gene-IEO21_00008	rna-gnl|WGS:JADOXO|mrna.IEO21_00008		None	None
gene-IEO21_00009	rna-gnl|WGS:JADOXO|mrna.IEO21_00009	PF00501.35,PF23562.3	Complete	None
gene-IEO21_00010	rna-gnl|WGS:JADOXO|mrna.IEO21_00010	PF09751.15,PF09751.15	Partial	None
gene-IEO21_00011	rna-gnl|WGS:JADOXO|mrna.IEO21_00011	PF07876.19	Partial	None
gene-IEO21_00012	rna-gnl|WGS:JADOXO|mrna.IEO21_00012	PF10187.16	Partial	None
gene-IEO21_00013	rna-gnl|WGS:JADOXO|mrna.IEO21_00013	PF30036.1	Partial	None
gene-IEO21_00014	rna-gnl|WGS:JADOXO|mrna.IEO21_00014		None	None
gene-IEO21_00015	rna-gnl|WGS:JADOXO|mrna.IEO21_00015		None	None
gene-IEO21_00016	rna-gnl|WGS:JADOXO|mrna.IEO21_00016	PF10447.16	Partial	None
gene-IEO21_00017	rna-gnl|WGS:JADOXO|mrna.IEO21_00017	PF00198.29,PF00364.29,PF02817.23	Complete	None
gene-IEO21_00018	rna-gnl|WGS:JADOXO|mrna.IEO21_00018	PF20411.4	Partial	None
gene-IEO21_00019	rna-gnl|WGS:JADOXO|mrna.IEO21_00019		None	None
gene-IEO21_00020	rna-gnl|WGS:JADOXO|mrna.IEO21_00020	PF00106.32,PF08659.17,PF13561.13	Partial	None
gene-IEO21_00021	rna-gnl|WGS:JADOXO|mrna.IEO21_00021		None	None
gene-IEO21_00022	rna-gnl|WGS:JADOXO|mrna.IEO21_00022	PF10502.15,PF10502.15	Partial	None
gene-IEO21_00023	rna-gnl|WGS:JADOXO|mrna.IEO21_00023	PF05625.18	Partial	None
