gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-BX666DRAFT_1873172	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1873172		None	None
gene-BX666DRAFT_1882885	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1882885	PF13091.13	Complete	None
gene-BX666DRAFT_1358	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1358	PF00557.30,PF05195.23	Partial	None
gene-BX666DRAFT_2016546	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA2016546	PF00588.25,PF25050.1	Complete	None
gene-BX666DRAFT_1823921	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1823921	PF01331.26,PF01331.26,PF03919.22	Partial	None
gene-BX666DRAFT_t8	gene-BX666DRAFT_t8		None	None
gene-BX666DRAFT_1882931	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1882931		None	None
gene-BX666DRAFT_1882937	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1882937	PF00226.37,PF09320.17	Complete	None
gene-BX666DRAFT_2016549	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA2016549	PF00339.35,PF02752.28	Partial	None
gene-BX666DRAFT_2090	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA2090		None	None
gene-BX666DRAFT_1848115	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1848115	PF02862.23	Partial	None
gene-BX666DRAFT_2021832	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA2021832	PF01253.28	Partial	None
gene-BX666DRAFT_1848144	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1848144	PF00324.28,PF13520.13	Partial	None
gene-BX666DRAFT_1836794	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1836794	PF00023.37,PF00023.37,PF00023.37,PF12796.14,PF12796.14,PF12796.14,PF13606.13,PF13637.13	Complete	None
gene-BX666DRAFT_3396	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA3396	PF04193.20,PF04193.20	Complete	None
gene-BX666DRAFT_1846649	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1846649	PF00929.32	Partial	None
gene-BX666DRAFT_1883032	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1883032	PF00004.36,PF07728.21,PF17862.8	Complete	None
gene-BX666DRAFT_1883048	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1883048	PF01428.24,PF01428.24,PF25403.2	Complete	None
gene-BX666DRAFT_2021838	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA2021838	PF03177.21,PF08801.18	Partial	None
gene-BX666DRAFT_1883080	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1883080		None	None
gene-BX666DRAFT_1883108	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1883108	PF00211.26,PF00481.27,PF00560.40,PF00788.30,PF13855.13,PF13855.13,PF13855.13,PF13855.13,PF13855.13,PF23010.3	Complete	None
gene-BX666DRAFT_1883127	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1883127	PF05182.19	Complete	None
gene-BX666DRAFT_1834533	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1834533	PF10375.15	Complete	None
gene-BX666DRAFT_3985	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA3985		None	None
gene-BX666DRAFT_1846894	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1846894	PF00394.29,PF07731.21,PF07732.22	Complete	None
gene-BX666DRAFT_1883161	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1883161	PF09740.15,PF20867.4	Complete	None
gene-BX666DRAFT_1883179	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1883179	PF01522.27	Partial	None
gene-BX666DRAFT_1883182	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1883182		None	None
gene-BX666DRAFT_2108124	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA2108124	PF00010.32	Complete	None
gene-BX666DRAFT_2021848	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA2021848		None	None
gene-BX666DRAFT_1883206	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1883206	PF13516.13	Complete	None
gene-BX666DRAFT_2021850	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA2021850	PF10376.15	Partial	None
gene-BX666DRAFT_1848173	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1848173	PF03124.21	Partial	None
gene-BX666DRAFT_5439	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA5439	PF03105.25	Partial	None
gene-BX666DRAFT_5854	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA5854		None	None
gene-BX666DRAFT_1883263	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1883263	PF00773.26,PF17216.10,PF17849.8	Complete	None
gene-BX666DRAFT_6301	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA6301		None	None
gene-BX666DRAFT_1846751	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1846751	PF09949.16	Partial	None
gene-BX666DRAFT_1847301	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1847301	PF00583.32,PF08445.17,PF13508.14,PF13673.14	Partial	None
gene-BX666DRAFT_2016559	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA2016559	PF04095.23,PF17767.8	Partial	None
gene-BX666DRAFT_2021857	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA2021857	PF01151.24	Partial	None
gene-BX666DRAFT_1848014	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1848014	PF03061.29	Partial	None
gene-BX666DRAFT_7679	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA7679		None	None
gene-BX666DRAFT_6822	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA6822		None	None
gene-BX666DRAFT_1846877	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1846877	PF00149.34,PF16891.11	Complete	None
gene-BX666DRAFT_1847509	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA1847509	PF02779.30,PF02780.26	Partial	None
gene-BX666DRAFT_6825	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA6825	PF00069.32,PF01163.29,PF07714.24	Partial	None
gene-BX666DRAFT_2126664	rna-gnl|WGS:JAIXMN|BX666DRAFT_mRNA2126664	PF12998.13	Partial	None
