gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-GGR51DRAFT_4	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA4		None	None
gene-GGR51DRAFT_t7	gene-GGR51DRAFT_t7		None	None
gene-GGR51DRAFT_16	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA16	PF04190.20	Partial	None
gene-GGR51DRAFT_41	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA41		None	None
gene-GGR51DRAFT_495412	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA495412	PF08652.18	Partial	None
gene-GGR51DRAFT_73	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA73	PF00561.27,PF12146.16	Partial	None
gene-GGR51DRAFT_567828	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA567828	PF10345.16	Partial	None
gene-GGR51DRAFT_194	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA194	PF00172.24	Complete	None
gene-GGR51DRAFT_259	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA259	PF04193.20	Complete	None
gene-GGR51DRAFT_307	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA307		None	None
gene-GGR51DRAFT_354	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA354	PF02219.24,PF21895.2,PF21897.2	Complete	None
gene-GGR51DRAFT_495450	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA495450	PF00155.28	Partial	None
gene-GGR51DRAFT_495452	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA495452	PF00573.28,PF14374.12	Complete	None
gene-GGR51DRAFT_495458	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA495458	PF01253.28	Partial	None
gene-GGR51DRAFT_t1	gene-GGR51DRAFT_t1		None	None
gene-GGR51DRAFT_518	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA518	PF00141.29,PF01822.25,PF01822.25,PF01822.25,PF01822.25	Complete	None
gene-GGR51DRAFT_568	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA568	PF02902.26,PF25424.1	Complete	None
gene-GGR51DRAFT_544	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA544	PF04573.18,PF04573.18	Partial	None
gene-GGR51DRAFT_495468	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA495468	PF01459.29	Partial	None
gene-GGR51DRAFT_625	rna-gnl|WGS:JAJKKK|GGR51DRAFT_mRNA625	PF00300.28,PF01591.25	Partial	None
