gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-QQZ08_000001	rna-gnl|WGS:JAZAVK|QQZ08_000001-T1_mrna		None	None
gene-QQZ08_000002	rna-gnl|WGS:JAZAVK|QQZ08_000002-T1_mrna		None	None
gene-QQZ08_000003	rna-gnl|WGS:JAZAVK|QQZ08_000003-T1_mrna	PF01535.27,PF13041.13	Complete	None
gene-QQZ08_000004	rna-gnl|WGS:JAZAVK|QQZ08_000004-T1_mrna	PF00136.27,PF03104.26,PF08996.16,PF12254.14	Complete	None
gene-QQZ08_000005	rna-gnl|WGS:JAZAVK|QQZ08_000005-T1_mrna	PF02854.26,PF12152.14	Complete	None
gene-QQZ08_000006	rna-gnl|WGS:JAZAVK|QQZ08_000006-T1_mrna	PF04851.22,PF13086.13,PF13087.13,PF13245.13,PF16399.12,PF21143.4,PF21144.3	Complete	None
gene-QQZ08_000007	rna-gnl|WGS:JAZAVK|QQZ08_000007-T1_mrna	PF00625.28,PF11957.14	Complete	None
gene-QQZ08_000008	rna-gnl|WGS:JAZAVK|QQZ08_000008-T1_mrna	PF01873.24,PF02020.25	Complete	None
gene-QQZ08_000009	rna-gnl|WGS:JAZAVK|QQZ08_000009-T1_mrna	PF00067.28	Partial	None
gene-QQZ08_000010	rna-gnl|WGS:JAZAVK|QQZ08_000010-T1_mrna		None	None
gene-QQZ08_000011	rna-gnl|WGS:JAZAVK|QQZ08_000011-T1_mrna		None	None
gene-QQZ08_000012	rna-gnl|WGS:JAZAVK|QQZ08_000012-T1_mrna	PF01912.25	Partial	None
gene-QQZ08_000013	rna-gnl|WGS:JAZAVK|QQZ08_000013-T1_mrna		None	None
gene-QQZ08_000014	rna-gnl|WGS:JAZAVK|QQZ08_000014-T1_mrna	PF08241.19,PF08242.19,PF13489.13,PF13649.13,PF13847.13	Partial	None
gene-QQZ08_000015	rna-gnl|WGS:JAZAVK|QQZ08_000015-T1_mrna	PF13646.13,PF22646.3,PF22956.3,PF22956.3	Complete	None
