gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-MD484_g1	rna-gnl|WGS:JAMZDL|MD484_g1.t1_mrna	PF12770.13	Complete	None
gene-MD484_g2	rna-gnl|WGS:JAMZDL|MD484_g2.t1_mrna		None	None
gene-MD484_g3	rna-gnl|WGS:JAMZDL|MD484_g3.t1_mrna	PF00078.33	Partial	None
gene-MD484_g4	rna-gnl|WGS:JAMZDL|MD484_g4.t1_mrna	PF00226.37	Partial	None
gene-MD484_g5	rna-gnl|WGS:JAMZDL|MD484_g5.t1_mrna		None	None
gene-MD484_g6	rna-gnl|WGS:JAMZDL|MD484_g6.t1_mrna	PF01070.25	Partial	None
gene-MD484_g7	rna-gnl|WGS:JAMZDL|MD484_g7.t1_mrna	PF00069.32,PF07714.24	Partial	None
gene-MD484_g8	rna-gnl|WGS:JAMZDL|MD484_g8.t1_mrna		None	None
gene-MD484_g9	rna-gnl|WGS:JAMZDL|MD484_g9.t1_mrna	PF00270.36,PF00271.38,PF07717.23,PF21010.3,PF24899.2,PF28719.1	Complete	None
gene-MD484_g10	rna-gnl|WGS:JAMZDL|MD484_g10.t1_mrna	PF01776.23	Partial	None
gene-MD484_g11	rna-gnl|WGS:JAMZDL|MD484_g11.t1_mrna	PF01472.27,PF01509.24,PF08068.18,PF16198.11	Complete	None
gene-MD484_g12	rna-gnl|WGS:JAMZDL|MD484_g12.t1_mrna	PF00176.30,PF00271.38,PF04851.22,PF11496.15,PF13892.12	Complete	None
gene-MD484_g13	rna-gnl|WGS:JAMZDL|MD484_g13.t1_mrna	PF00206.26,PF10415.15	Complete	None
gene-MD484_g14	rna-gnl|WGS:JAMZDL|MD484_g14.t1_mrna	PF05648.20	Partial	None
gene-MD484_g15	rna-gnl|WGS:JAMZDL|MD484_g15.t1_mrna	PF04055.28	Partial	None
gene-MD484_g16	rna-gnl|WGS:JAMZDL|MD484_g16.t1_mrna		None	None
gene-MD484_g17	rna-gnl|WGS:JAMZDL|MD484_g17.t1_mrna		None	None
gene-MD484_g18	rna-gnl|WGS:JAMZDL|MD484_g18.t1_mrna	PF00198.29,PF00364.29,PF02817.23	Complete	None
gene-MD484_g19	rna-gnl|WGS:JAMZDL|MD484_g19.t1_mrna	PF04880.19	Partial	None
gene-MD484_g20	rna-gnl|WGS:JAMZDL|MD484_g20.t1_mrna		None	None
gene-MD484_g21	rna-gnl|WGS:JAMZDL|MD484_g21.t1_mrna	PF09751.15	Partial	None
gene-MD484_g22	rna-gnl|WGS:JAMZDL|MD484_g22.t1_mrna	PF10187.16	Partial	None
gene-MD484_g23	rna-gnl|WGS:JAMZDL|MD484_g23.t1_mrna		None	None
gene-MD484_g24	rna-gnl|WGS:JAMZDL|MD484_g24.t1_mrna	PF00892.27,PF06027.19,PF15341.12	Complete	None
gene-MD484_g25	rna-gnl|WGS:JAMZDL|MD484_g25.t1_mrna		None	None
gene-MD484_g26	rna-gnl|WGS:JAMZDL|MD484_g26.t1_mrna	PF01535.27,PF01535.27,PF12854.14,PF13041.13,PF13812.13,PF13812.13,PF13812.13,PF13812.13,PF17177.11,PF23276.3	Complete	None
gene-MD484_g27	rna-gnl|WGS:JAMZDL|MD484_g27.t1_mrna	PF00076.29,PF00400.39,PF08662.18,PF10297.15	Complete	None
gene-MD484_g28	rna-gnl|WGS:JAMZDL|MD484_g28.t1_mrna		None	None
gene-MD484_g29	rna-gnl|WGS:JAMZDL|MD484_g29.t1_mrna	PF01728.26,PF07780.18,PF11861.14	Complete	None
gene-MD484_g30	rna-gnl|WGS:JAMZDL|MD484_g30.t1_mrna	PF04241.21	Partial	None
