gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-EPUS_05776	rna-XM_007787227.1		None	None
gene-EPUS_05777	rna-XM_007787228.1	PF00069.32,PF07714.24	Partial	None
gene-EPUS_05778	rna-XM_007787229.1	PF00025.28,PF00503.27	Partial	None
gene-EPUS_05779	rna-XM_007787230.1	PF00343.27	Partial	None
gene-EPUS_05780	rna-XM_007787231.1	PF00010.32,PF09427.17	Complete	None
gene-EPUS_05781	rna-XM_007787232.1		None	None
gene-EPUS_05782	rna-XM_007787233.1		None	None
gene-EPUS_05783	rna-XM_007787234.1	PF01661.28	Partial	None
gene-EPUS_05784	rna-XM_007787235.1	PF08718.17	Partial	None
gene-EPUS_05785	rna-XM_007787236.1	PF15404.14,PF15407.13,PF23207.2	Complete	None
gene-EPUS_05786	rna-XM_007787237.1		None	None
gene-EPUS_05787	rna-XM_007787238.1	PF00106.32,PF00106.32,PF08659.17,PF13561.13	Partial	None
gene-EPUS_05788	rna-XM_007787239.1	PF00172.24	Partial	None
gene-EPUS_05789	rna-XM_007787240.1	PF00067.28	Partial	None
gene-EPUS_05790	rna-XM_007787241.1	PF00109.33,PF00550.32,PF00550.32,PF00698.27,PF00975.27,PF02801.29,PF14765.13,PF16073.11,PF22621.3	Complete	None
gene-EPUS_05791	rna-XM_007787242.1	PF07110.18	Partial	None
gene-EPUS_05792	rna-XM_007787243.1	PF01494.26	Partial	None
gene-EPUS_05793	rna-XM_007787244.1	PF00465.26	Partial	None
gene-EPUS_05794	rna-XM_007787245.1	PF00891.25	Partial	None
gene-EPUS_05795	rna-XM_007787246.1	PF00107.33,PF08240.18	Partial	None
gene-EPUS_05796	rna-XM_007787247.1		None	None
gene-EPUS_05797	rna-XM_007787248.1		None	None
gene-EPUS_05798	rna-XM_007787249.1		None	None
gene-EPUS_05799	rna-XM_007787250.1	PF01068.27,PF01068.27,PF04675.20,PF04679.22	Complete	None
gene-EPUS_05800	rna-XM_007787251.1	PF02110.21,PF02581.24	Partial	None
gene-EPUS_05801	rna-XM_007787252.1	PF01873.24,PF02020.25	Complete	None
gene-EPUS_05802	rna-XM_007787253.1	PF21547.4,PF24173.2,PF24181.2	Complete	None
gene-EPUS_05803	rna-XM_007787254.1	PF05730.17	Partial	None
gene-EPUS_05804	rna-XM_007787255.1	PF00186.25	Partial	None
gene-EPUS_05805	rna-XM_007787256.1	PF00654.26	Partial	None
gene-EPUS_05806	rna-XM_007787257.1	PF00657.29,PF13472.13	Partial	None
gene-EPUS_05807	rna-XM_007787258.1		None	None
gene-EPUS_05808	rna-XM_007787259.1	PF24809.2,PF24883.3	Partial	None
gene-EPUS_05809	rna-XM_007787260.1	PF00023.37,PF00023.37,PF00023.37,PF00023.37,PF12796.14,PF12796.14,PF12796.14,PF12796.14,PF13637.13	Complete	None
gene-EPUS_05810	rna-XM_007787261.1	PF00023.37,PF00023.37,PF00023.37,PF00023.37,PF12796.14,PF12796.14,PF12796.14,PF12796.14,PF12796.14,PF13606.13,PF13637.13,PF22939.3,PF24883.3	Complete	None
gene-EPUS_05811	rna-XM_007787262.1	PF00857.27	Partial	None
gene-EPUS_05812	rna-XM_007787263.1	PF06179.18	Complete	None
gene-EPUS_05813	rna-XM_007787264.1	PF04889.18	Partial	None
gene-EPUS_05814	rna-XM_007787265.1	PF01138.28,PF03725.21	Complete	None
gene-EPUS_05815	rna-XM_007787266.1	PF13246.13,PF16209.11,PF16212.12	Complete	None
gene-EPUS_05816	rna-XM_007787267.1	PF00169.36,PF01369.26	Complete	None
gene-EPUS_05817	rna-XM_007787268.1		None	None
gene-EPUS_05818	rna-XM_007787269.1	PF00023.37,PF00023.37,PF00069.32,PF07714.24,PF12796.14,PF13606.13,PF13857.13	Complete	None
gene-EPUS_05819	rna-XM_007787270.1	PF01425.27,PF26053.2	Partial	None
gene-EPUS_06446	rna-XM_007787271.1		None	None
gene-EPUS_06447	rna-XM_007787272.1		None	None
gene-EPUS_06448	rna-XM_007787273.1	PF00067.28	Partial	None
gene-EPUS_06449	rna-XM_007787274.1		None	None
