gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-GL218_00001	rna-XM_033576409.1	PF00106.32,PF01370.28,PF08659.17,PF13561.13	Partial	None
gene-GL218_00002	rna-XM_033576410.1	PF01494.26,PF01494.26,PF30690.1	Partial	None
gene-GL218_00003	rna-XM_033576411.1	PF04488.22,PF05704.19	Partial	None
gene-GL218_00004	rna-XM_033576412.1	PF07217.17	Partial	None
gene-GL218_00005	rna-XM_033576413.1	PF01266.31	Partial	None
gene-GL218_00006	rna-XM_033576414.1	PF03162.19,PF13350.12,PF22741.2	Partial	None
gene-GL218_00007	rna-XM_033576415.1		None	None
gene-GL218_00008	rna-XM_033576416.1	PF00226.37,PF09320.17	Complete	None
gene-GL218_00009	rna-XM_033576417.1	PF00481.27	Partial	None
gene-GL218_00010	rna-XM_033576418.1	PF03595.23	Partial	None
gene-GL218_00011	rna-XM_033576419.1	PF10304.16,PF10363.16	Complete	None
gene-GL218_00012	rna-XM_033576420.1	PF00657.29,PF13472.13	Partial	None
gene-GL218_00013	rna-XM_033576421.1	PF11807.14	Partial	None
gene-GL218_00014	rna-XM_033576422.1		None	None
gene-GL218_00015	rna-XM_033576423.1	PF00083.31,PF07690.22	Partial	None
gene-GL218_00016	rna-XM_033576424.1		None	None
gene-GL218_00017	rna-XM_033576425.1	PF00962.29	Partial	None
gene-GL218_00018	rna-XM_033576426.1	PF00172.24,PF04082.24	Complete	None
gene-GL218_00019	rna-XM_033576427.1	PF07859.20,PF07859.20	Complete	None
gene-GL218_00020	rna-XM_033576428.1	PF00202.28	Partial	None
gene-GL218_00021	rna-XM_033576429.1		None	None
gene-GL218_00022	rna-XM_033576430.1	PF00083.31,PF07690.22	Partial	None
gene-GL218_00023	rna-XM_033576431.1	PF08645.18,PF13671.13,PF13671.13	Complete	None
gene-GL218_00024	rna-XM_033576432.1	PF10937.14	Partial	None
gene-GL218_00025	rna-XM_033576433.1	PF04446.18,PF27525.1	Complete	None
gene-GL218_00026	rna-XM_033576434.1	PF24355.2	Partial	None
gene-GL218_00027	rna-XM_033576435.1	PF00069.32,PF00069.32,PF07714.24,PF07714.24	Partial	None
gene-GL218_00028	rna-XM_033576436.1	PF05139.20	Partial	None
gene-GL218_00029	rna-XM_033576437.1	PF01485.28,PF01485.28	Complete	None
gene-GL218_00030	rna-XM_033576438.1		None	None
gene-GL218_00031	rna-XM_033576439.1	PF04082.24	Partial	None
gene-GL218_00032	rna-XM_033576440.1		None	None
gene-GL218_00033	rna-XM_033576441.1		None	None
gene-GL218_00034	rna-XM_033576442.1	PF01243.28,PF16242.12	Partial	None
