gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-BDR22DRAFT_883792	rna-BDR22DRAFT_mRNA883792		None	None
gene-BDR22DRAFT_816282	rna-BDR22DRAFT_mRNA816282	PF00026.29	Partial	None
gene-BDR22DRAFT_15	rna-BDR22DRAFT_mRNA15	PF07491.17	Partial	None
gene-BDR22DRAFT_816284	rna-BDR22DRAFT_mRNA816284	PF24864.1	Partial	None
gene-BDR22DRAFT_877957	rna-BDR22DRAFT_mRNA877957	PF08693.16	Partial	None
gene-BDR22DRAFT_901156	rna-BDR22DRAFT_mRNA901156	PF05670.19	Partial	None
gene-BDR22DRAFT_255	rna-BDR22DRAFT_mRNA255	PF00153.33,PF00153.33,PF00153.33	Complete	None
gene-BDR22DRAFT_465	rna-BDR22DRAFT_mRNA465		None	None
gene-BDR22DRAFT_901168	rna-BDR22DRAFT_mRNA901168	PF10056.15	Complete	None
gene-BDR22DRAFT_968169	rna-BDR22DRAFT_mRNA968169		None	None
gene-BDR22DRAFT_528	rna-BDR22DRAFT_mRNA528		None	None
gene-BDR22DRAFT_816289	rna-BDR22DRAFT_mRNA816289	PF08695.17	Partial	None
gene-BDR22DRAFT_941336	rna-BDR22DRAFT_mRNA941336	PF00297.29	Partial	None
gene-BDR22DRAFT_567	rna-BDR22DRAFT_mRNA567		None	None
gene-BDR22DRAFT_797488	rna-BDR22DRAFT_mRNA797488	PF00023.37,PF00023.37,PF03009.24,PF03105.25,PF12796.14,PF12796.14,PF12796.14,PF13606.13,PF13606.13,PF13637.13,PF13637.13,PF25329.2	Complete	None
gene-BDR22DRAFT_793466	rna-BDR22DRAFT_mRNA793466		None	None
gene-BDR22DRAFT_827547	rna-BDR22DRAFT_mRNA827547	PF03810.26,PF08389.19,PF08767.18,PF18777.8,PF18784.7,PF18787.8	Complete	None
gene-BDR22DRAFT_883805	rna-BDR22DRAFT_mRNA883805	PF10214.16,PF20639.3,PF20640.4	Complete	None
gene-BDR22DRAFT_924355	rna-BDR22DRAFT_mRNA924355	PF08234.18	Complete	None
gene-BDR22DRAFT_827551	rna-BDR22DRAFT_mRNA827551	PF00097.32,PF05495.18,PF13639.13,PF14599.12	Complete	None
gene-BDR22DRAFT_958534	rna-BDR22DRAFT_mRNA958534		None	None
gene-BDR22DRAFT_816299	rna-BDR22DRAFT_mRNA816299		None	None
gene-BDR22DRAFT_1136	rna-BDR22DRAFT_mRNA1136	PF08654.16	Partial	None
gene-BDR22DRAFT_968179	rna-BDR22DRAFT_mRNA968179	PF07557.17,PF07558.17	Complete	None
gene-BDR22DRAFT_816302	rna-BDR22DRAFT_mRNA816302	PF12855.13	Partial	None
gene-BDR22DRAFT_883812	rna-BDR22DRAFT_mRNA883812		None	None
gene-BDR22DRAFT_2203	rna-BDR22DRAFT_mRNA2203		None	None
gene-BDR22DRAFT_1453	rna-BDR22DRAFT_mRNA1453	PF00069.32,PF07714.24	Partial	None
gene-BDR22DRAFT_883814	rna-BDR22DRAFT_mRNA883814	PF00069.32,PF07714.24,PF24476.2	Complete	None
gene-BDR22DRAFT_958543	rna-BDR22DRAFT_mRNA958543		None	None
gene-BDR22DRAFT_797218	rna-BDR22DRAFT_mRNA797218	PF00083.31,PF00083.31,PF07690.22	Partial	None
gene-BDR22DRAFT_883817	rna-BDR22DRAFT_mRNA883817	PF00067.28	Partial	None
gene-BDR22DRAFT_816311	rna-BDR22DRAFT_mRNA816311	PF00106.32,PF13561.13	Partial	None
gene-BDR22DRAFT_877963	rna-BDR22DRAFT_mRNA877963	PF00067.28	Partial	None
gene-BDR22DRAFT_883820	rna-BDR22DRAFT_mRNA883820	PF00067.28	Partial	None
gene-BDR22DRAFT_877966	rna-BDR22DRAFT_mRNA877966	PF19086.6	Partial	None
gene-BDR22DRAFT_786932	rna-BDR22DRAFT_mRNA786932	PF20684.4	Partial	None
gene-BDR22DRAFT_796969	rna-BDR22DRAFT_mRNA796969	PF08007.19,PF13621.13	Complete	None
gene-BDR22DRAFT_796874	rna-BDR22DRAFT_mRNA796874	PF06839.18,PF13532.13	Complete	None
gene-BDR22DRAFT_968193	rna-BDR22DRAFT_mRNA968193	PF25000.1	Complete	None
gene-BDR22DRAFT_3512	rna-BDR22DRAFT_mRNA3512		None	None
gene-BDR22DRAFT_790613	rna-BDR22DRAFT_mRNA790613	PF01485.28	Partial	None
gene-BDR22DRAFT_958556	rna-BDR22DRAFT_mRNA958556	PF00400.39,PF00400.39,PF00400.39	Complete	None
gene-BDR22DRAFT_883828	rna-BDR22DRAFT_mRNA883828		None	None
gene-BDR22DRAFT_883829	rna-BDR22DRAFT_mRNA883829	PF00179.32	Partial	None
gene-BDR22DRAFT_883830	rna-BDR22DRAFT_mRNA883830	PF01018.29,PF01018.29,PF01926.30	Complete	None
gene-BDR22DRAFT_3645	rna-BDR22DRAFT_mRNA3645	PF20684.4	Partial	None
gene-BDR22DRAFT_827708	rna-BDR22DRAFT_mRNA827708		None	None
gene-BDR22DRAFT_797111	rna-BDR22DRAFT_mRNA797111	PF00725.28,PF02737.25	Complete	None
gene-BDR22DRAFT_901252	rna-BDR22DRAFT_mRNA901252		None	None
gene-BDR22DRAFT_901260	rna-BDR22DRAFT_mRNA901260		None	None
gene-BDR22DRAFT_797047	rna-BDR22DRAFT_mRNA797047	PF00067.28	Partial	None
gene-BDR22DRAFT_797399	rna-BDR22DRAFT_mRNA797399	PF00106.32,PF01370.28,PF08659.17,PF13561.13	Partial	None
gene-BDR22DRAFT_901262	rna-BDR22DRAFT_mRNA901262		None	None
gene-BDR22DRAFT_796900	rna-BDR22DRAFT_mRNA796900	PF06985.18	Partial	None
gene-BDR22DRAFT_827725	rna-BDR22DRAFT_mRNA827725	PF00501.35,PF13193.13	Complete	None
gene-BDR22DRAFT_827726	rna-BDR22DRAFT_mRNA827726	PF01191.25,PF03871.21	Complete	None
gene-BDR22DRAFT_797393	rna-BDR22DRAFT_mRNA797393	PF00004.36	Partial	None
gene-BDR22DRAFT_877981	rna-BDR22DRAFT_mRNA877981	PF07690.22	Partial	None
gene-BDR22DRAFT_797050	rna-BDR22DRAFT_mRNA797050	PF00596.28	Partial	None
gene-BDR22DRAFT_901304	rna-BDR22DRAFT_mRNA901304	PF01189.24,PF25376.2,PF25378.2	Complete	None
gene-BDR22DRAFT_3988	rna-BDR22DRAFT_mRNA3988	PF00083.31,PF07690.22	Partial	None
gene-BDR22DRAFT_779112	rna-BDR22DRAFT_mRNA779112	PF00172.24,PF04082.24	Partial	None
gene-BDR22DRAFT_827776	rna-BDR22DRAFT_mRNA827776	PF30554.1	Partial	None
gene-BDR22DRAFT_883848	rna-BDR22DRAFT_mRNA883848		None	None
gene-BDR22DRAFT_827785	rna-BDR22DRAFT_mRNA827785		None	None
gene-BDR22DRAFT_827790	rna-BDR22DRAFT_mRNA827790		None	None
gene-BDR22DRAFT_4716	rna-BDR22DRAFT_mRNA4716	PF00270.36,PF00271.38	Complete	None
gene-BDR22DRAFT_827794	rna-BDR22DRAFT_mRNA827794		None	None
gene-BDR22DRAFT_883852	rna-BDR22DRAFT_mRNA883852		None	None
gene-BDR22DRAFT_883853	rna-BDR22DRAFT_mRNA883853		None	None
gene-BDR22DRAFT_958577	rna-BDR22DRAFT_mRNA958577		None	None
gene-BDR22DRAFT_827805	rna-BDR22DRAFT_mRNA827805		None	None
gene-BDR22DRAFT_4792	rna-BDR22DRAFT_mRNA4792		None	None
gene-BDR22DRAFT_4788	rna-BDR22DRAFT_mRNA4788		None	None
gene-BDR22DRAFT_796796	rna-BDR22DRAFT_mRNA796796		None	None
gene-BDR22DRAFT_827810	rna-BDR22DRAFT_mRNA827810		None	None
gene-BDR22DRAFT_797204	rna-BDR22DRAFT_mRNA797204		None	None
gene-BDR22DRAFT_901331	rna-BDR22DRAFT_mRNA901331		None	None
gene-BDR22DRAFT_4848	rna-BDR22DRAFT_mRNA4848		None	None
gene-BDR22DRAFT_797328	rna-BDR22DRAFT_mRNA797328		None	None
gene-BDR22DRAFT_797472	rna-BDR22DRAFT_mRNA797472	PF00172.24,PF04082.24	Partial	None
gene-BDR22DRAFT_883861	rna-BDR22DRAFT_mRNA883861	PF00083.31,PF07690.22	Partial	None
gene-BDR22DRAFT_4904	rna-BDR22DRAFT_mRNA4904		None	None
gene-BDR22DRAFT_4906	rna-BDR22DRAFT_mRNA4906		None	None
gene-BDR22DRAFT_827821	rna-BDR22DRAFT_mRNA827821		None	None
gene-BDR22DRAFT_797183	rna-BDR22DRAFT_mRNA797183		None	None
gene-BDR22DRAFT_794399	rna-BDR22DRAFT_mRNA794399		None	None
gene-BDR22DRAFT_4945	rna-BDR22DRAFT_mRNA4945	PF00397.33,PF00397.33,PF00397.33	Complete	None
gene-BDR22DRAFT_883866	rna-BDR22DRAFT_mRNA883866		None	None
gene-BDR22DRAFT_5153	rna-BDR22DRAFT_mRNA5153		None	None
gene-BDR22DRAFT_791199	rna-BDR22DRAFT_mRNA791199		None	None
gene-BDR22DRAFT_796780	rna-BDR22DRAFT_mRNA796780		None	None
gene-BDR22DRAFT_827848	rna-BDR22DRAFT_mRNA827848	PF00179.32	Partial	None
gene-BDR22DRAFT_827850	rna-BDR22DRAFT_mRNA827850	PF00225.30,PF16796.12	Partial	None
gene-BDR22DRAFT_958592	rna-BDR22DRAFT_mRNA958592		None	None
gene-BDR22DRAFT_883871	rna-BDR22DRAFT_mRNA883871		None	None
gene-BDR22DRAFT_883872	rna-BDR22DRAFT_mRNA883872		None	None
gene-BDR22DRAFT_883873	rna-BDR22DRAFT_mRNA883873		None	None
gene-BDR22DRAFT_883874	rna-BDR22DRAFT_mRNA883874	PF00004.36	Complete	None
gene-BDR22DRAFT_816368	rna-BDR22DRAFT_mRNA816368		None	None
gene-BDR22DRAFT_5289	rna-BDR22DRAFT_mRNA5289		None	None
gene-BDR22DRAFT_883877	rna-BDR22DRAFT_mRNA883877	PF20237.4	Partial	None
gene-BDR22DRAFT_816370	rna-BDR22DRAFT_mRNA816370	PF13521.13	Partial	None
gene-BDR22DRAFT_883879	rna-BDR22DRAFT_mRNA883879		None	None
gene-BDR22DRAFT_827865	rna-BDR22DRAFT_mRNA827865		None	None
gene-BDR22DRAFT_883881	rna-BDR22DRAFT_mRNA883881	PF21180.4	Partial	None
gene-BDR22DRAFT_883882	rna-BDR22DRAFT_mRNA883882		None	None
gene-BDR22DRAFT_883883	rna-BDR22DRAFT_mRNA883883	PF03473.24,PF03476.22	Complete	None
gene-BDR22DRAFT_883884	rna-BDR22DRAFT_mRNA883884		None	None
gene-BDR22DRAFT_958597	rna-BDR22DRAFT_mRNA958597	PF00097.32,PF13445.13,PF13639.13	Partial	None
gene-BDR22DRAFT_958598	rna-BDR22DRAFT_mRNA958598		None	None
gene-BDR22DRAFT_958599	rna-BDR22DRAFT_mRNA958599	PF13087.13	Complete	None
gene-BDR22DRAFT_827871	rna-BDR22DRAFT_mRNA827871	PF00926.25	Partial	None
gene-BDR22DRAFT_5383	rna-BDR22DRAFT_mRNA5383	PF00923.26	Partial	None
gene-BDR22DRAFT_924462	rna-BDR22DRAFT_mRNA924462	PF00067.28	Partial	None
gene-BDR22DRAFT_883893	rna-BDR22DRAFT_mRNA883893	PF00564.31,PF00621.26,PF06395.17,PF15411.13	Complete	None
gene-BDR22DRAFT_883894	rna-BDR22DRAFT_mRNA883894	PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF12937.13	Complete	None
gene-BDR22DRAFT_883895	rna-BDR22DRAFT_mRNA883895	PF01248.32	Partial	None
gene-BDR22DRAFT_878009	rna-BDR22DRAFT_mRNA878009	PF00135.35,PF20434.6	Partial	None
gene-BDR22DRAFT_816385	rna-BDR22DRAFT_mRNA816385		None	None
gene-BDR22DRAFT_883897	rna-BDR22DRAFT_mRNA883897		None	None
gene-BDR22DRAFT_5561	rna-BDR22DRAFT_mRNA5561	PF00067.28	Partial	None
gene-BDR22DRAFT_901400	rna-BDR22DRAFT_mRNA901400	PF02661.24	Partial	None
gene-BDR22DRAFT_878001	rna-BDR22DRAFT_mRNA878001		None	None
gene-BDR22DRAFT_827897	rna-BDR22DRAFT_mRNA827897	PF21041.4,PF21041.4,PF21042.3	Complete	None
