gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-SISNIDRAFT_461703	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA461703		None	None
gene-SISNIDRAFT_498817	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA498817	PF20411.4	Partial	None
gene-SISNIDRAFT_403158	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA403158	PF06609.19,PF07690.22	Partial	None
gene-SISNIDRAFT_461706	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA461706		None	None
gene-SISNIDRAFT_403353	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA403353	PF00534.27,PF13439.13,PF13579.13	Complete	None
gene-SISNIDRAFT_447498	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA447498		None	None
gene-SISNIDRAFT_447499	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA447499		None	None
gene-SISNIDRAFT_421091	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA421091	PF04847.19	Partial	None
gene-SISNIDRAFT_480332	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA480332	PF00150.25,PF00734.24	Complete	None
gene-SISNIDRAFT_498848	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA498848		None	None
gene-SISNIDRAFT_434333	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA434333	PF06609.19,PF07690.22	Partial	None
gene-SISNIDRAFT_480336	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA480336	PF08510.18	Partial	None
gene-SISNIDRAFT_403538	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA403538	PF00096.33,PF00096.33,PF12874.14	Complete	None
gene-SISNIDRAFT_403064	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA403064	PF00026.29	Partial	None
gene-SISNIDRAFT_421100	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA421100	PF00487.31	Partial	None
gene-SISNIDRAFT_403183	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA403183	PF00487.31	Partial	None
gene-SISNIDRAFT_476491	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA476491	PF01425.27	Partial	None
gene-SISNIDRAFT_545646	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA545646	PF20153.5	Partial	None
gene-SISNIDRAFT_403903	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA403903	PF20415.4	Partial	None
gene-SISNIDRAFT_447515	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA447515	PF20415.4	Complete	None
gene-SISNIDRAFT_498877	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA498877		None	None
gene-SISNIDRAFT_498879	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA498879		None	None
gene-SISNIDRAFT_247	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA247		None	None
gene-SISNIDRAFT_403476	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA403476	PF00230.26	Partial	None
gene-SISNIDRAFT_447525	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA447525		None	None
gene-SISNIDRAFT_447526	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA447526		None	None
gene-SISNIDRAFT_434356	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA434356	PF00230.26	Partial	None
gene-SISNIDRAFT_447528	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA447528	PF03033.27,PF06722.19	Complete	None
gene-SISNIDRAFT_403611	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA403611	PF00850.25	Partial	None
gene-SISNIDRAFT_498913	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA498913	PF04080.20	Partial	None
gene-SISNIDRAFT_447534	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA447534	PF03169.21	Partial	None
gene-SISNIDRAFT_480357	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA480357	PF20236.4	Partial	None
gene-SISNIDRAFT_403363	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA403363	PF06244.19,PF22048.2	Partial	None
gene-SISNIDRAFT_447536	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA447536		None	None
gene-SISNIDRAFT_433	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA433		None	None
gene-SISNIDRAFT_480359	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA480359	PF01753.25	Partial	None
gene-SISNIDRAFT_480360	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA480360		None	None
gene-SISNIDRAFT_461732	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA461732		None	None
gene-SISNIDRAFT_447541	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA447541		None	None
gene-SISNIDRAFT_447543	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA447543	PF00010.32	Complete	None
gene-SISNIDRAFT_480363	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA480363		None	None
gene-SISNIDRAFT_461735	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA461735		None	None
gene-SISNIDRAFT_447547	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA447547	PF01425.27	Partial	None
gene-SISNIDRAFT_492152	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA492152		None	None
gene-SISNIDRAFT_461738	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA461738		None	None
gene-SISNIDRAFT_492153	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA492153		None	None
gene-SISNIDRAFT_447550	rna-gnl|WGS:LOAV|SISNIDRAFT_mRNA447550	PF00753.34	Partial	None
