gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-CANTADRAFT_103050	rna-XM_020206165.1		None	None
gene-CANTADRAFT_t1	gene-CANTADRAFT_t1		None	None
gene-CANTADRAFT_24308	rna-XM_020207075.1	PF00172.24,PF11951.14	Partial	None
gene-CANTADRAFT_87330	rna-XM_020211326.1	PF00018.35,PF03114.24,PF07653.24,PF14604.13	Complete	None
gene-CANTADRAFT_87331	rna-XM_020211327.1	PF01231.24	Partial	None
gene-CANTADRAFT_18977	rna-XM_020206382.1	PF03129.26,PF13393.12	Complete	None
gene-CANTADRAFT_18978	rna-XM_020206383.1	PF00487.31,PF08557.16	Partial	None
gene-CANTADRAFT_43725	rna-XM_020209000.1	PF10373.16,PF10374.16	Partial	None
gene-CANTADRAFT_44165	rna-XM_020209063.1	PF05903.21	Partial	None
gene-CANTADRAFT_87337	rna-XM_020211328.1		None	None
gene-CANTADRAFT_3448	rna-XM_020208588.1	PF20399.5,PF20400.4	Complete	None
gene-CANTADRAFT_44567	rna-XM_020209125.1	PF01066.27	Partial	None
gene-CANTADRAFT_29545	rna-XM_020208292.1		None	None
gene-CANTADRAFT_29096	rna-XM_020208270.1	PF03031.25	Partial	None
gene-CANTADRAFT_87342	rna-XM_020211329.1	PF10297.15,PF28364.1	Complete	None
gene-CANTADRAFT_18987	rna-XM_020206384.1		None	None
gene-CANTADRAFT_43775	rna-XM_020209008.1	PF00009.34,PF00025.28,PF00025.28,PF00071.29,PF04670.19,PF08477.20,PF09439.17	Partial	None
gene-CANTADRAFT_3455	rna-XM_020208590.1	PF03345.22,PF23358.2	Complete	None
gene-CANTADRAFT_18990	rna-XM_020206385.1	PF09138.18	Partial	None
gene-CANTADRAFT_18991	rna-XM_020206386.1	PF13180.13,PF18265.7	Complete	None
gene-CANTADRAFT_87347	rna-XM_020211330.1		None	None
gene-CANTADRAFT_45367	rna-XM_020209205.1	PF03371.21	Partial	None
gene-CANTADRAFT_45485	rna-XM_020209221.1	PF10455.15	Partial	None
gene-CANTADRAFT_45622	rna-XM_020209234.1	PF01920.26	Partial	None
gene-CANTADRAFT_43806	rna-XM_020209016.1	PF02311.26,PF03079.21,PF07883.18	Partial	None
gene-CANTADRAFT_18996	rna-XM_020206387.1	PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39	Complete	None
gene-CANTADRAFT_43320	rna-XM_020208948.1	PF01591.25,PF13671.13	Partial	None
gene-CANTADRAFT_44643	rna-XM_020209135.1	PF08634.17	Partial	None
gene-CANTADRAFT_24321	rna-XM_020207076.1		None	None
gene-CANTADRAFT_24322	rna-XM_020207077.1		None	None
gene-CANTADRAFT_24323	rna-XM_020207078.1	PF03583.21	Partial	None
gene-CANTADRAFT_8650	rna-XM_020211323.1	PF03583.21,PF03583.21	Partial	None
gene-CANTADRAFT_3468	rna-XM_020208596.1	PF03583.21	Partial	None
gene-CANTADRAFT_87355	rna-XM_020211331.1		None	None
gene-CANTADRAFT_3471	rna-XM_020208601.1		None	None
gene-CANTADRAFT_97832	rna-XM_020212009.1	PF00181.31,PF03947.25	Partial	None
gene-CANTADRAFT_104483	rna-XM_020206170.1	PF00076.29	Partial	None
gene-CANTADRAFT_24332	rna-XM_020207079.1		None	None
gene-CANTADRAFT_24333	rna-XM_020207080.1	PF01248.32	Partial	None
gene-CANTADRAFT_58176	rna-XM_020210768.1	PF01794.26,PF08022.19,PF08030.18	Complete	None
gene-CANTADRAFT_24334	rna-XM_020207081.1		None	None
gene-CANTADRAFT_45450	rna-XM_020209216.1	PF06398.18	Partial	None
gene-CANTADRAFT_87363	rna-XM_020211332.1	PF03879.21	Partial	None
gene-CANTADRAFT_87364	rna-XM_020211333.1	PF00352.28,PF00352.28	Complete	None
gene-CANTADRAFT_43628	rna-XM_020208988.1	PF03372.30	Partial	None
gene-CANTADRAFT_45261	rna-XM_020209193.1	PF29090.1	Partial	None
gene-CANTADRAFT_24337	rna-XM_020207082.1	PF10345.16	Partial	None
gene-CANTADRAFT_104778	rna-XM_020206171.1	PF01472.27,PF01509.24,PF08068.18,PF16198.11	Complete	None
gene-CANTADRAFT_24338	rna-XM_020207083.1	PF05743.20,PF09454.16	Complete	None
gene-CANTADRAFT_24339	rna-XM_020207084.1		None	None
gene-CANTADRAFT_87371	rna-XM_020211334.1		None	None
gene-CANTADRAFT_34102	rna-XM_020208573.2		None	None
gene-CANTADRAFT_19011	rna-XM_020206392.1	PF00324.28,PF13520.13	Partial	None
gene-CANTADRAFT_19012	rna-XM_020206393.1		None	None
gene-CANTADRAFT_46153	rna-XM_020209298.1	PF03171.27,PF14226.13	Complete	None
gene-CANTADRAFT_58207	rna-XM_020210770.1	PF00176.30,PF00270.36,PF00271.38,PF04851.22,PF09110.17,PF09111.17,PF11496.15	Complete	None
gene-CANTADRAFT_44992	rna-XM_020209166.1	PF00255.26,PF00578.28	Partial	None
gene-CANTADRAFT_44130	rna-XM_020209056.1	PF26545.1,PF28762.1	Complete	None
gene-CANTADRAFT_46070	rna-XM_020209288.1	PF12271.15	Partial	None
gene-CANTADRAFT_3491	rna-XM_020208612.1	PF00611.29,PF00620.33	Complete	None
gene-CANTADRAFT_106924	rna-XM_020206175.1	PF05205.18	Partial	None
gene-CANTADRAFT_44690	rna-XM_020209137.1	PF00888.30,PF10557.16,PF26557.1	Complete	None
gene-CANTADRAFT_44120	rna-XM_020209055.1		None	None
gene-CANTADRAFT_43793	rna-XM_020209011.1	PF00550.32	Partial	None
gene-CANTADRAFT_19022	rna-XM_020206394.1	PF00164.32	Partial	None
