gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-C7974DRAFT_324264	rna-XM_046138952.1	PF12013.14	Partial	None
gene-C7974DRAFT_299851	rna-XM_046137773.1	PF12697.14	Partial	None
gene-C7974DRAFT_381646	rna-XM_046140595.1	PF04199.20	Partial	None
gene-C7974DRAFT_299568	rna-XM_046137759.1	PF08240.18	Partial	None
gene-C7974DRAFT_17	rna-XM_046136128.1	PF00106.32,PF02719.22,PF08659.17,PF13561.13	Partial	None
gene-C7974DRAFT_467335	rna-XM_046146357.1	PF07110.18	Partial	None
gene-C7974DRAFT_324274	rna-XM_046138953.1	PF00326.28,PF00561.27,PF02129.25,PF05448.19,PF12146.16,PF12697.14	Partial	None
gene-C7974DRAFT_52	rna-XM_046146780.1	PF02982.21	Partial	None
gene-C7974DRAFT_55	rna-XM_046146832.1	PF00753.34	Partial	None
gene-C7974DRAFT_289094	rna-XM_046137636.1	PF03221.23,PF05225.23	Partial	None
gene-C7974DRAFT_381665	rna-XM_046140596.1	PF00561.27,PF12697.14	Partial	None
gene-C7974DRAFT_381667	rna-XM_046140597.1		None	None
gene-C7974DRAFT_459408	rna-XM_046146100.1	PF00324.28	Partial	None
gene-C7974DRAFT_381671	rna-XM_046140598.1	PF00190.29	Partial	None
gene-C7974DRAFT_381673	rna-XM_046140599.1	PF00172.24,PF04082.24	Partial	None
gene-C7974DRAFT_438360	rna-XM_046145252.1	PF00743.26,PF13450.13	Partial	None
gene-C7974DRAFT_459411	rna-XM_046146101.1	PF00355.33,PF00848.26	Partial	None
gene-C7974DRAFT_381681	rna-XM_046140600.1	PF00172.24,PF11951.14,PF11951.14	Partial	None
gene-C7974DRAFT_298621	rna-XM_046137702.1		None	None
gene-C7974DRAFT_467347	rna-XM_046146358.1	PF00264.26	Partial	None
gene-C7974DRAFT_381691	rna-XM_046140601.1	PF20684.4	Partial	None
gene-C7974DRAFT_438383	rna-XM_046145253.1		None	None
gene-C7974DRAFT_381692	rna-XM_046140602.1		None	None
gene-C7974DRAFT_438392	rna-XM_046145254.1	PF04082.24	Partial	None
gene-C7974DRAFT_370760	rna-XM_046139979.1	PF06964.19,PF22848.3	Complete	None
gene-C7974DRAFT_381698	rna-XM_046140603.1	PF01073.26,PF01370.28,PF05368.20,PF13460.13	Partial	None
gene-C7974DRAFT_429607	rna-XM_046144645.1	PF07690.22	Partial	None
gene-C7974DRAFT_381703	rna-XM_046140604.1	PF01425.27	Partial	None
gene-C7974DRAFT_381704	rna-XM_046140605.1	PF06881.17	Partial	None
gene-C7974DRAFT_284	rna-XM_046137606.1	PF05615.19	Partial	None
gene-C7974DRAFT_291	rna-XM_046137648.1	PF02970.23	Partial	None
gene-C7974DRAFT_459419	rna-XM_046146102.1	PF00493.30,PF14551.12,PF17207.10,PF17855.8,PF21128.6	Complete	None
gene-C7974DRAFT_419147	rna-XM_046144202.1		None	None
gene-C7974DRAFT_370769	rna-XM_046139980.1	PF00583.32	Partial	None
gene-C7974DRAFT_310	rna-XM_046138247.1		None	None
gene-C7974DRAFT_407262	rna-XM_046143218.1		None	None
gene-C7974DRAFT_298750	rna-XM_046137709.1	PF24086.2	Partial	None
gene-C7974DRAFT_438418	rna-XM_046145255.1	PF00642.31,PF18044.8	Complete	None
gene-C7974DRAFT_370772	rna-XM_046139981.1	PF00636.32	Partial	None
gene-C7974DRAFT_298777	rna-XM_046137711.1		None	None
gene-C7974DRAFT_438424	rna-XM_046145256.1		None	None
gene-C7974DRAFT_367	rna-XM_046139862.1	PF12874.14,PF13695.13	Complete	None
gene-C7974DRAFT_376	rna-XM_046140248.1		None	None
gene-C7974DRAFT_438426	rna-XM_046145257.1		None	None
gene-C7974DRAFT_438435	rna-XM_046145258.1	PF00350.30,PF01031.26	Partial	None
gene-C7974DRAFT_407271	rna-XM_046143219.1		None	None
gene-C7974DRAFT_407272	rna-XM_046143220.1		None	None
gene-C7974DRAFT_408	rna-XM_046143289.1		None	None
gene-C7974DRAFT_381731	rna-XM_046140606.1	PF10650.15	Complete	None
gene-C7974DRAFT_299247	rna-XM_046137735.1	PF03366.23,PF20305.5	Partial	None
gene-C7974DRAFT_381735	rna-XM_046140607.1		None	None
gene-C7974DRAFT_381737	rna-XM_046140608.1		None	None
gene-C7974DRAFT_419162	rna-XM_046144203.1	PF01375.24	Partial	None
gene-C7974DRAFT_429624	rna-XM_046144646.1	PF00230.26	Partial	None
gene-C7974DRAFT_381742	rna-XM_046140609.1	PF25130.2	Partial	None
gene-C7974DRAFT_381744	rna-XM_046140610.1	PF01553.27	Partial	None
gene-C7974DRAFT_407282	rna-XM_046143221.1	PF00106.32,PF13561.13	Partial	None
gene-C7974DRAFT_459434	rna-XM_046146103.1	PF00923.26	Partial	None
gene-C7974DRAFT_381749	rna-XM_046140611.1	PF00080.26	Partial	None
gene-C7974DRAFT_564	rna-XM_046146864.1		None	None
gene-C7974DRAFT_407286	rna-XM_046143222.1	PF00722.29	Partial	None
gene-C7974DRAFT_438465	rna-XM_046145259.1	PF00004.36	Partial	None
gene-C7974DRAFT_591	rna-XM_046146917.1		None	None
gene-C7974DRAFT_381755	rna-XM_046140612.1		None	None
gene-C7974DRAFT_671	rna-XM_046147054.1		None	None
gene-C7974DRAFT_429630	rna-XM_046144647.1	PF00651.38	Partial	None
gene-C7974DRAFT_429631	rna-XM_046144648.1	PF00199.25,PF06628.18	Complete	None
gene-C7974DRAFT_438477	rna-XM_046145260.1	PF00628.36,PF20826.3	Complete	None
gene-C7974DRAFT_429633	rna-XM_046144649.1		None	None
gene-C7974DRAFT_467382	rna-XM_046146359.1	PF01262.28,PF02233.23,PF05222.22,PF12769.13	Complete	None
gene-C7974DRAFT_299922	rna-XM_046137779.1		None	None
gene-C7974DRAFT_381765	rna-XM_046140613.1		None	None
gene-C7974DRAFT_754	rna-XM_046147220.1	PF00750.26,PF03485.22,PF05746.22	Complete	None
gene-C7974DRAFT_780	rna-XM_046147268.1		None	None
gene-C7974DRAFT_407297	rna-XM_046143223.1		None	None
gene-C7974DRAFT_301157	rna-XM_046137836.1	PF00149.34,PF21953.2	Complete	None
gene-C7974DRAFT_419182	rna-XM_046144204.1	PF05670.19,PF05833.17,PF11923.14	Complete	None
gene-C7974DRAFT_381778	rna-XM_046140614.1	PF01217.27	Partial	None
gene-C7974DRAFT_381780	rna-XM_046140615.1	PF28753.1	Partial	None
gene-C7974DRAFT_370804	rna-XM_046139982.1	PF06985.18	Partial	None
gene-C7974DRAFT_280434	rna-XM_046137585.1	PF03443.21	Partial	None
gene-C7974DRAFT_381787	rna-XM_046140616.1	PF00107.33,PF08240.18	Partial	None
gene-C7974DRAFT_459449	rna-XM_046146104.1	PF01073.26,PF01370.28,PF05368.20,PF13460.13	Partial	None
gene-C7974DRAFT_381790	rna-XM_046140617.1		None	None
gene-C7974DRAFT_381791	rna-XM_046140618.1	PF24476.2	Partial	None
gene-C7974DRAFT_381793	rna-XM_046140619.1	PF07110.18	Partial	None
gene-C7974DRAFT_407307	rna-XM_046143224.1	PF00326.28,PF02129.25,PF08530.17	Partial	None
gene-C7974DRAFT_940	rna-XM_046147558.1	PF00172.24,PF04082.24	Partial	None
gene-C7974DRAFT_407308	rna-XM_046143225.1	PF13229.13,PF22842.4	Partial	None
gene-C7974DRAFT_985	rna-XM_046147659.1	PF13401.13,PF22939.3,PF24883.3	Complete	None
gene-C7974DRAFT_407310	rna-XM_046143226.1		None	None
gene-C7974DRAFT_1020	rna-XM_046134854.1		None	None
gene-C7974DRAFT_407311	rna-XM_046143227.1		None	None
gene-C7974DRAFT_438513	rna-XM_046145261.1		None	None
gene-C7974DRAFT_1045	rna-XM_046134903.1	PF03443.21	Partial	None
gene-C7974DRAFT_381811	rna-XM_046140620.1	PF01179.28,PF02727.22,PF02728.23	Partial	None
gene-C7974DRAFT_381814	rna-XM_046140621.1	PF00076.29,PF14304.12,PF14327.12	Complete	None
gene-C7974DRAFT_381816	rna-XM_046140622.1		None	None
gene-C7974DRAFT_381817	rna-XM_046140623.1		None	None
gene-C7974DRAFT_381819	rna-XM_046140624.1		None	None
gene-C7974DRAFT_1074	rna-XM_046134948.1		None	None
gene-C7974DRAFT_324423	rna-XM_046138954.1	PF00106.32,PF08659.17,PF13561.13	Partial	None
gene-C7974DRAFT_370819	rna-XM_046139983.1		None	None
gene-C7974DRAFT_370820	rna-XM_046139984.1		None	None
gene-C7974DRAFT_467402	rna-XM_046146360.1	PF06824.18,PF08318.19,PF20662.4,PF20663.4	Complete	None
gene-C7974DRAFT_381834	rna-XM_046140625.1	PF05653.21	Partial	None
gene-C7974DRAFT_347750	rna-XM_046139402.1	PF22974.2,PF23865.2	Partial	None
gene-C7974DRAFT_1141	rna-XM_046135048.1		None	None
gene-C7974DRAFT_1129	rna-XM_046135026.1		None	None
gene-C7974DRAFT_1128	rna-XM_046135024.1		None	None
gene-C7974DRAFT_381841	rna-XM_046140626.1		None	None
gene-C7974DRAFT_1237	rna-XM_046135206.1	PF00324.28,PF13520.13	Partial	None
gene-C7974DRAFT_1281	rna-XM_046135305.1		None	None
gene-C7974DRAFT_1233	rna-XM_046135198.1		None	None
gene-C7974DRAFT_429658	rna-XM_046144650.1	PF02558.23,PF08546.18	Partial	None
gene-C7974DRAFT_1317	rna-XM_046135389.1		None	None
gene-C7974DRAFT_381848	rna-XM_046140627.1	PF00106.32,PF01370.28,PF13561.13	Partial	None
gene-C7974DRAFT_299106	rna-XM_046137727.1	PF22847.4	Partial	None
gene-C7974DRAFT_381851	rna-XM_046140628.1	PF05270.20,PF09206.19,PF09206.19	Partial	None
gene-C7974DRAFT_1373	rna-XM_046135506.1	PF00144.30,PF13354.13	Partial	None
gene-C7974DRAFT_1363	rna-XM_046135484.1	PF04616.21,PF17851.9	Partial	None
gene-C7974DRAFT_300276	rna-XM_046137788.1	PF01163.29	Partial	None
gene-C7974DRAFT_347772	rna-XM_046139403.1	PF20684.4	Partial	None
gene-C7974DRAFT_1404	rna-XM_046135581.1	PF00732.26,PF05199.20,PF13450.13	Complete	None
gene-C7974DRAFT_t23	gene-C7974DRAFT_t23		None	None
gene-C7974DRAFT_381860	rna-XM_046140629.1		None	None
gene-C7974DRAFT_1501	rna-XM_046135764.1	PF01545.27,PF16916.12	Complete	None
gene-C7974DRAFT_1469	rna-XM_046135692.1	PF13409.13,PF13410.12	Complete	None
gene-C7974DRAFT_429669	rna-XM_046144651.1		None	None
gene-C7974DRAFT_370840	rna-XM_046139985.1	PF20628.4,PF21105.4	Partial	None
gene-C7974DRAFT_299833	rna-XM_046137772.1	PF04479.19,PF26803.1	Complete	None
gene-C7974DRAFT_407344	rna-XM_046143229.1		None	None
gene-C7974DRAFT_381876	rna-XM_046140630.1	PF03345.22,PF23358.2	Complete	None
gene-C7974DRAFT_1621	rna-XM_046135968.1		None	None
gene-C7974DRAFT_347789	rna-XM_046139404.1		None	None
gene-C7974DRAFT_407348	rna-XM_046143230.1	PF02229.23	Partial	None
gene-C7974DRAFT_300187	rna-XM_046137785.1		None	None
gene-C7974DRAFT_300581	rna-XM_046137802.1		None	None
gene-C7974DRAFT_299878	rna-XM_046137776.1	PF07859.20,PF20434.6	Partial	None
gene-C7974DRAFT_1747	rna-XM_046136222.1	PF00701.29	Partial	None
gene-C7974DRAFT_1743	rna-XM_046136213.1	PF02746.22,PF13378.13	Partial	None
gene-C7974DRAFT_438571	rna-XM_046145262.1		None	None
gene-C7974DRAFT_381894	rna-XM_046140632.1	PF09784.15	Partial	None
gene-C7974DRAFT_459479	rna-XM_046146105.1	PF04628.20	Partial	None
gene-C7974DRAFT_1766	rna-XM_046136260.1	PF00067.28	Partial	None
gene-C7974DRAFT_298866	rna-XM_046137714.1	PF02558.23,PF08546.18	Partial	None
gene-C7974DRAFT_381903	rna-XM_046140633.1	PF00935.26	Partial	None
gene-C7974DRAFT_381906	rna-XM_046140634.1	PF09402.17,PF12949.14	Partial	None
gene-C7974DRAFT_1907	rna-XM_046136593.1	PF18271.9	Partial	None
gene-C7974DRAFT_1932	rna-XM_046136637.1		None	None
gene-C7974DRAFT_467430	rna-XM_046146361.1		None	None
gene-C7974DRAFT_459484	rna-XM_046146106.1		None	None
gene-C7974DRAFT_1956	rna-XM_046136683.1	PF28255.1	Complete	None
gene-C7974DRAFT_407365	rna-XM_046143231.1	PF01144.30,PF01144.30	Partial	None
gene-C7974DRAFT_429686	rna-XM_046144652.1	PF03188.22	Partial	None
gene-C7974DRAFT_1991	rna-XM_046136741.1	PF00249.38	Complete	None
gene-C7974DRAFT_459488	rna-XM_046146107.1	PF01757.29	Partial	None
gene-C7974DRAFT_t22	gene-C7974DRAFT_t22		None	None
