gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-BJ741DRAFT_585256	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585256		None	None
gene-BJ741DRAFT_526855	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA526855	PF00076.29	Complete	None
gene-BJ741DRAFT_585266	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585266	PF16561.12	Partial	None
gene-BJ741DRAFT_585267	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585267		None	None
gene-BJ741DRAFT_644150	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA644150		None	None
gene-BJ741DRAFT_658685	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA658685		None	None
gene-BJ741DRAFT_703021	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA703021	PF12796.14,PF13637.13	Complete	None
gene-BJ741DRAFT_171	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA171		None	None
gene-BJ741DRAFT_178	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA178		None	None
gene-BJ741DRAFT_t1	gene-BJ741DRAFT_t1		None	None
gene-BJ741DRAFT_585284	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585284		None	None
gene-BJ741DRAFT_585286	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585286	PF00144.30	Partial	None
gene-BJ741DRAFT_585287	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585287	PF00144.30	Partial	None
gene-BJ741DRAFT_703025	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA703025		None	None
gene-BJ741DRAFT_658691	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA658691	PF03133.21	Partial	None
gene-BJ741DRAFT_585294	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585294		None	None
gene-BJ741DRAFT_703028	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA703028		None	None
gene-BJ741DRAFT_585300	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585300	PF01974.24	Partial	None
gene-BJ741DRAFT_703030	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA703030		None	None
gene-BJ741DRAFT_585303	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585303		None	None
gene-BJ741DRAFT_585305	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585305		None	None
gene-BJ741DRAFT_519068	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA519068	PF27577.1	Complete	None
gene-BJ741DRAFT_703035	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA703035	PF00621.26,PF13855.13	Complete	None
gene-BJ741DRAFT_467	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA467	PF00097.32,PF13445.13,PF13639.13,PF13923.13,PF14634.13	Partial	None
gene-BJ741DRAFT_658702	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA658702		None	None
gene-BJ741DRAFT_526437	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA526437	PF00632.31	Partial	None
gene-BJ741DRAFT_658704	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA658704	PF00450.29	Partial	None
gene-BJ741DRAFT_648	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA648		None	None
gene-BJ741DRAFT_585331	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585331	PF13499.13,PF13833.13	Partial	None
gene-BJ741DRAFT_557774	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA557774	PF00742.25,PF03447.23	Partial	None
gene-BJ741DRAFT_585345	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585345		None	None
gene-BJ741DRAFT_585357	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585357		None	None
gene-BJ741DRAFT_585377	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585377	PF13374.13,PF13374.13,PF13374.13,PF13374.13,PF13424.13,PF13424.13,PF13424.13	Complete	None
gene-BJ741DRAFT_585379	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585379	PF00117.35,PF00958.28,PF02540.24,PF07722.20	Complete	None
gene-BJ741DRAFT_585381	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585381		None	None
gene-BJ741DRAFT_703049	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA703049		None	None
gene-BJ741DRAFT_542583	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA542583	PF00160.27	Partial	None
gene-BJ741DRAFT_585393	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585393	PF00241.26	Partial	None
gene-BJ741DRAFT_585395	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585395		None	None
gene-BJ741DRAFT_585396	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585396	PF00400.39	Complete	None
gene-BJ741DRAFT_585402	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585402		None	None
gene-BJ741DRAFT_703054	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA703054		None	None
gene-BJ741DRAFT_585404	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585404		None	None
gene-BJ741DRAFT_644182	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA644182		None	None
gene-BJ741DRAFT_655774	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA655774		None	None
gene-BJ741DRAFT_1585	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA1585		None	None
gene-BJ741DRAFT_703058	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA703058		None	None
gene-BJ741DRAFT_557791	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA557791	PF00005.34,PF01061.30,PF19055.7	Complete	None
gene-BJ741DRAFT_585424	rna-gnl|WGS:JAIWWG|BJ741DRAFT_mRNA585424	PF00702.33,PF13419.13	Partial	None
