gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-QCA50_000001	rna-gnl|WGS:JASBNA|QCA50_000001-T1_mrna	PF04939.18	Partial	None
gene-QCA50_000002	rna-gnl|WGS:JASBNA|QCA50_000002-T1_mrna		None	None
gene-QCA50_000003	gene-QCA50_000003		None	None
gene-QCA50_000004	rna-gnl|WGS:JASBNA|QCA50_000004-T1_mrna	PF04695.19	Partial	None
gene-QCA50_000005	rna-gnl|WGS:JASBNA|QCA50_000005-T1_mrna		None	None
gene-QCA50_000006	rna-gnl|WGS:JASBNA|QCA50_000006-T1_mrna	PF00925.26	Partial	None
gene-QCA50_000007	rna-gnl|WGS:JASBNA|QCA50_000007-T1_mrna	PF00787.30,PF09325.16	Partial	None
gene-QCA50_000008	rna-gnl|WGS:JASBNA|QCA50_000008-T1_mrna	PF00557.30	Partial	None
gene-QCA50_000009	rna-gnl|WGS:JASBNA|QCA50_000009-T1_mrna	PF00180.26	Partial	None
gene-QCA50_000010	rna-gnl|WGS:JASBNA|QCA50_000010-T1_mrna	PF08772.17,PF17146.11	Complete	None
gene-QCA50_000011	rna-gnl|WGS:JASBNA|QCA50_000011-T1_mrna	PF04062.20	Partial	None
gene-QCA50_000012	rna-gnl|WGS:JASBNA|QCA50_000012-T1_mrna	PF23190.2	Partial	None
gene-QCA50_000013	rna-gnl|WGS:JASBNA|QCA50_000013-T1_mrna	PF23317.2	Partial	None
gene-QCA50_000014	rna-gnl|WGS:JASBNA|QCA50_000014-T1_mrna	PF01119.26,PF08676.17,PF13589.13	Complete	None
gene-QCA50_000015	rna-gnl|WGS:JASBNA|QCA50_000015-T1_mrna		None	None
gene-QCA50_000016	rna-gnl|WGS:JASBNA|QCA50_000016-T1_mrna	PF00400.39,PF00400.39,PF00400.39,PF00400.39	Complete	None
gene-QCA50_000017	rna-gnl|WGS:JASBNA|QCA50_000017-T1_mrna	PF00732.26,PF05199.20	Complete	None
gene-QCA50_000018	rna-gnl|WGS:JASBNA|QCA50_000018-T1_mrna	PF03969.23	Partial	None
gene-QCA50_000019	gene-QCA50_000019		None	None
gene-QCA50_000020	rna-gnl|WGS:JASBNA|QCA50_000020-T1_mrna	PF00857.27	Partial	None
gene-QCA50_000021	rna-gnl|WGS:JASBNA|QCA50_000021-T1_mrna	PF01266.31	Partial	None
gene-QCA50_000022	rna-gnl|WGS:JASBNA|QCA50_000022-T1_mrna	PF00107.33,PF08240.18,PF13602.13	Partial	None
gene-QCA50_000023	rna-gnl|WGS:JASBNA|QCA50_000023-T1_mrna	PF01172.25	Partial	None
gene-QCA50_000024	rna-gnl|WGS:JASBNA|QCA50_000024-T1_mrna	PF00933.28,PF01915.28,PF07691.18,PF14310.13	Complete	None
gene-QCA50_000025	rna-gnl|WGS:JASBNA|QCA50_000025-T1_mrna	PF00933.28	Partial	None
gene-QCA50_000026	rna-gnl|WGS:JASBNA|QCA50_000026-T1_mrna	PF05327.18	Partial	None
gene-QCA50_000027	rna-gnl|WGS:JASBNA|QCA50_000027-T1_mrna	PF05347.22	Partial	None
gene-QCA50_000028	rna-gnl|WGS:JASBNA|QCA50_000028-T1_mrna	PF04571.20,PF08235.20,PF16876.11,PF24694.2	Complete	None
gene-QCA50_000029	rna-gnl|WGS:JASBNA|QCA50_000029-T1_mrna		None	None
gene-QCA50_000030	rna-gnl|WGS:JASBNA|QCA50_000030-T1_mrna		None	None
