gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-EK21DRAFT_51627	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA51627	PF13434.13	Partial	None
gene-EK21DRAFT_51996	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA51996	PF13523.13	Partial	None
gene-EK21DRAFT_95715	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA95715	PF00501.35,PF13193.13	Complete	None
gene-EK21DRAFT_83399	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA83399	PF00355.33,PF00890.31,PF01266.31,PF01494.26,PF01946.24,PF13450.13	Complete	None
gene-EK21DRAFT_51695	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA51695	PF05042.20	Partial	None
gene-EK21DRAFT_52141	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA52141		None	None
gene-EK21DRAFT_51506	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA51506	PF02586.20	Partial	None
gene-EK21DRAFT_52066	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA52066	PF00857.27,PF00857.27,PF13410.12,PF13532.13,PF14497.12	Complete	None
gene-EK21DRAFT_83403	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA83403		None	None
gene-EK21DRAFT_19167	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA19167		None	None
gene-EK21DRAFT_95722	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA95722	PF05368.20	Partial	None
gene-EK21DRAFT_52008	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA52008	PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39	Complete	None
gene-EK21DRAFT_105749	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA105749	PF00378.26,PF16113.11	Partial	None
gene-EK21DRAFT_83407	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA83407		None	None
gene-EK21DRAFT_83408	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA83408		None	None
gene-EK21DRAFT_95725	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA95725	PF00307.37	Partial	None
gene-EK21DRAFT_105753	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA105753	PF05071.22	Partial	None
gene-EK21DRAFT_51971	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA51971		None	None
gene-EK21DRAFT_95727	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA95727		None	None
gene-EK21DRAFT_105755	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA105755	PF26639.1	Partial	None
gene-EK21DRAFT_51913	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA51913	PF01494.26	Partial	None
gene-EK21DRAFT_51793	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA51793	PF17648.8	Complete	None
gene-EK21DRAFT_83413	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA83413	PF00596.28	Partial	None
gene-EK21DRAFT_51430	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA51430	PF01764.32,PF03893.23	Partial	None
gene-EK21DRAFT_105760	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA105760	PF00142.25,PF01656.30,PF02374.22,PF13614.13	Partial	None
gene-EK21DRAFT_51773	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA51773	PF00176.30,PF00270.36,PF00271.38,PF04851.22,PF09110.17,PF09111.17	Complete	None
gene-EK21DRAFT_105762	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA105762	PF01425.27,PF26053.2	Partial	None
gene-EK21DRAFT_83417	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA83417	PF09990.15	Partial	None
gene-EK21DRAFT_52072	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA52072		None	None
gene-EK21DRAFT_51973	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA51973	PF12171.15,PF12756.14,PF12874.14	Complete	None
gene-EK21DRAFT_51609	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA51609	PF00632.31,PF16558.11	Complete	None
gene-EK21DRAFT_105767	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA105767		None	None
gene-EK21DRAFT_105768	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA105768		None	None
gene-EK21DRAFT_83422	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA83422	PF13468.13	Partial	None
gene-EK21DRAFT_51452	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA51452	PF01544.24,PF25438.2	Complete	None
gene-EK21DRAFT_83424	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA83424		None	None
gene-EK21DRAFT_52110	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA52110		None	None
gene-EK21DRAFT_83426	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA83426		None	None
gene-EK21DRAFT_83427	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA83427		None	None
gene-EK21DRAFT_105774	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA105774		None	None
gene-EK21DRAFT_83429	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA83429		None	None
gene-EK21DRAFT_52161	rna-gnl|WGS:JAADKM|EK21DRAFT_mRNA52161	PF12234.14	Partial	None
