gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-K452DRAFT_293488	rna-XM_033541582.1	PF00135.35,PF07859.20,PF20434.6	Partial	None
gene-K452DRAFT_21	rna-XM_033536153.1	PF11374.14	Partial	None
gene-K452DRAFT_330335	rna-XM_033545114.1		None	None
gene-K452DRAFT_218130	rna-XM_033536340.1	PF00775.28	Partial	None
gene-K452DRAFT_314249	rna-XM_033543736.1	PF07859.20,PF20434.6	Partial	None
gene-K452DRAFT_293491	rna-XM_033541583.1	PF00596.28	Partial	None
gene-K452DRAFT_261128	rna-XM_033538566.1		None	None
gene-K452DRAFT_261129	rna-XM_033538567.1	PF00067.28	Partial	None
gene-K452DRAFT_314252	rna-XM_033543737.1	PF00067.28	Partial	None
gene-K452DRAFT_261135	rna-XM_033538568.1	PF01135.26,PF01209.25,PF02353.27,PF08241.19,PF08242.19,PF08498.16,PF13489.13,PF13649.13,PF13847.13	Complete	None
gene-K452DRAFT_354493	rna-XM_033545889.1	PF24476.2	Partial	None
gene-K452DRAFT_117	rna-XM_033535115.1	PF00069.32,PF07714.24	Partial	None
gene-K452DRAFT_167	rna-XM_033535739.1		None	None
gene-K452DRAFT_261140	rna-XM_033538569.1	PF01222.23,PF06966.18	Partial	None
gene-K452DRAFT_217035	rna-XM_033536265.1	PF00083.31,PF07690.22	Partial	None
gene-K452DRAFT_218122	rna-XM_033536339.1	PF06985.18	Partial	None
gene-K452DRAFT_330362	rna-XM_033545115.1		None	None
gene-K452DRAFT_330364	rna-XM_033545116.1		None	None
gene-K452DRAFT_217962	rna-XM_033536326.1	PF01987.24	Partial	None
gene-K452DRAFT_293504	rna-XM_033541584.1	PF00005.34,PF00664.29	Complete	None
gene-K452DRAFT_293505	rna-XM_033541585.1	PF01753.25	Complete	None
gene-K452DRAFT_216	rna-XM_033536246.1		None	None
gene-K452DRAFT_281999	rna-XM_033539514.1		None	None
gene-K452DRAFT_347890	rna-XM_033545502.1	PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF12894.14	Complete	None
gene-K452DRAFT_330380	rna-XM_033545117.1	PF06733.22,PF13307.13	Complete	None
gene-K452DRAFT_314265	rna-XM_033543738.1	PF00163.25,PF01479.31	Complete	None
gene-K452DRAFT_217505	rna-XM_033536292.1	PF00117.35,PF00977.28,PF01174.26	Partial	None
gene-K452DRAFT_217195	rna-XM_033536274.1	PF05729.19,PF24883.3	Partial	None
gene-K452DRAFT_282003	rna-XM_033539515.1	PF00067.28	Partial	None
gene-K452DRAFT_282004	rna-XM_033539516.1		None	None
gene-K452DRAFT_314269	rna-XM_033543739.1	PF11951.14	Partial	None
gene-K452DRAFT_354509	rna-XM_033545890.1	PF00657.29,PF13472.13	Partial	None
gene-K452DRAFT_282010	rna-XM_033539517.1	PF06101.17	Partial	None
gene-K452DRAFT_282012	rna-XM_033539518.1	PF10419.15	Partial	None
gene-K452DRAFT_314273	rna-XM_033543740.1		None	None
gene-K452DRAFT_303936	rna-XM_033542780.1		None	None
