gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-K489DRAFT_427309	rna-XM_033608295.1	PF01794.26,PF08030.18	Complete	None
gene-K489DRAFT_374934	rna-XM_033603567.1		None	None
gene-K489DRAFT_366081	rna-XM_033602737.1	PF12520.15,PF29418.1	Partial	None
gene-K489DRAFT_347680	rna-XM_033602354.1	PF01734.28	Complete	None
gene-K489DRAFT_374935	rna-XM_033603568.1		None	None
gene-K489DRAFT_138	rna-XM_033599103.1		None	None
gene-K489DRAFT_151	rna-XM_033599221.1		None	None
gene-K489DRAFT_304163	rna-XM_033600503.1	PF25545.2	Partial	None
gene-K489DRAFT_155	rna-XM_033599247.1		None	None
gene-K489DRAFT_397239	rna-XM_033606901.1	PF00069.32,PF07714.24	Partial	None
gene-K489DRAFT_397240	rna-XM_033606902.1	PF00172.24	Complete	None
gene-K489DRAFT_374940	rna-XM_033603569.1	PF00172.24	Complete	None
gene-K489DRAFT_405632	rna-XM_033607166.1		None	None
gene-K489DRAFT_405633	rna-XM_033607167.1		None	None
gene-K489DRAFT_374944	rna-XM_033603570.1		None	None
gene-K489DRAFT_405635	rna-XM_033607168.1		None	None
gene-K489DRAFT_366094	rna-XM_033602738.1		None	None
gene-K489DRAFT_366096	rna-XM_033602739.1	PF00069.32,PF00498.32,PF07714.24	Complete	None
gene-K489DRAFT_427324	rna-XM_033608296.1		None	None
gene-K489DRAFT_374948	rna-XM_033603571.1		None	None
gene-K489DRAFT_374950	rna-XM_033603572.1		None	None
gene-K489DRAFT_329025	rna-XM_033602102.1		None	None
gene-K489DRAFT_366099	rna-XM_033602740.1		None	None
gene-K489DRAFT_374953	rna-XM_033603573.1		None	None
gene-K489DRAFT_329030	rna-XM_033602103.1	PF20174.5	Partial	None
gene-K489DRAFT_374956	rna-XM_033603574.1	PF05686.19,PF13524.13	Partial	None
gene-K489DRAFT_374957	rna-XM_033603575.1	PF04117.18	Complete	None
gene-K489DRAFT_405644	rna-XM_033607169.1	PF10337.16,PF13515.13	Complete	None
gene-K489DRAFT_374958	rna-XM_033603576.1	PF09349.16	Partial	None
gene-K489DRAFT_347705	rna-XM_033602355.1	PF02585.23	Partial	None
gene-K489DRAFT_391565	rna-XM_033606707.1	PF12271.15	Partial	None
gene-K489DRAFT_391566	rna-XM_033606708.1	PF01423.29	Partial	None
gene-K489DRAFT_374963	rna-XM_033603577.1	PF10199.15	Complete	None
gene-K489DRAFT_405650	rna-XM_033607170.1	PF00536.38,PF00788.30,PF07647.25	Complete	None
gene-K489DRAFT_374965	rna-XM_033603578.1	PF00400.39,PF00400.39,PF00400.39,PF12265.15	Complete	None
gene-K489DRAFT_309962	rna-XM_033600666.1	PF00025.28,PF00071.29,PF04670.19,PF08477.20	Partial	None
gene-K489DRAFT_559	rna-XM_033608720.1	PF00324.28,PF13520.13	Partial	None
gene-K489DRAFT_405654	rna-XM_033607171.1	PF00890.31,PF13450.13	Partial	None
gene-K489DRAFT_374970	rna-XM_033603579.1	PF07859.20,PF10340.16,PF20434.6	Partial	None
gene-K489DRAFT_309742	rna-XM_033600655.1	PF00501.35,PF00668.26	Partial	None
gene-K489DRAFT_815	rna-XM_033608948.1		None	None
gene-K489DRAFT_374973	rna-XM_033603580.1	PF03009.24	Partial	None
gene-K489DRAFT_366118	rna-XM_033602741.1	PF10395.15,PF28770.1	Complete	None
gene-K489DRAFT_427345	rna-XM_033608297.1	PF00004.36	Complete	None
gene-K489DRAFT_405661	rna-XM_033607172.1	PF01513.27,PF20143.5	Complete	None
gene-K489DRAFT_329086	rna-XM_033602104.1	PF04031.19	Partial	None
gene-K489DRAFT_309539	rna-XM_033600640.1	PF04051.22	Partial	None
gene-K489DRAFT_405664	rna-XM_033607173.1	PF10021.16	Partial	None
gene-K489DRAFT_374982	rna-XM_033603581.1		None	None
gene-K489DRAFT_374983	rna-XM_033603582.1		None	None
gene-K489DRAFT_961	rna-XM_033609076.1		None	None
gene-K489DRAFT_405666	rna-XM_033607174.1	PF00153.33,PF00153.33,PF00153.33	Complete	None
gene-K489DRAFT_385662	rna-XM_033606151.1	PF00400.39	Complete	None
gene-K489DRAFT_366128	rna-XM_033602742.1	PF03853.22,PF09532.16	Complete	None
gene-K489DRAFT_366129	rna-XM_033602743.1	PF00888.30,PF10557.16,PF26557.1	Complete	None
gene-K489DRAFT_303572	rna-XM_033600480.1	PF30969.1	Partial	None
gene-K489DRAFT_1055	rna-XM_033598856.1	PF00076.29	Partial	None
gene-K489DRAFT_1095	rna-XM_033598881.1		None	None
gene-K489DRAFT_385666	rna-XM_033606152.1		None	None
gene-K489DRAFT_309780	rna-XM_033600658.1	PF03999.18	Partial	None
gene-K489DRAFT_1139	rna-XM_033598916.1		None	None
gene-K489DRAFT_414467	rna-XM_033608167.1		None	None
gene-K489DRAFT_305776	rna-XM_033600550.1	PF01126.26	Partial	None
gene-K489DRAFT_300906	rna-XM_033600415.1		None	None
gene-K489DRAFT_290303	rna-XM_033600174.1	PF05291.17	Partial	None
gene-K489DRAFT_311445	rna-XM_033600780.1	PF10288.15	Complete	None
gene-K489DRAFT_374993	rna-XM_033603583.1		None	None
gene-K489DRAFT_1234	rna-XM_033598985.1		None	None
gene-K489DRAFT_414471	rna-XM_033608168.1	PF00999.27,PF08619.16	Partial	None
gene-K489DRAFT_374995	rna-XM_033603584.1	PF00400.39,PF00400.39,PF00400.39,PF12894.14	Complete	None
gene-K489DRAFT_374996	rna-XM_033603585.1	PF00575.30,PF00575.30,PF00575.30,PF00575.30,PF00575.30,PF23459.2,PF23459.2,PF23459.2,PF24685.2,PF29086.1,PF29086.1	Complete	None
gene-K489DRAFT_1352	rna-XM_033599071.1		None	None
