gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-M427DRAFT_161322	rna-gnl|WGS:LSZK|M427DRAFT_mRNA161322	PF00324.28,PF13520.13	Partial	None
gene-M427DRAFT_92829	rna-gnl|WGS:LSZK|M427DRAFT_mRNA92829	PF01096.24	Partial	None
gene-M427DRAFT_50363	rna-gnl|WGS:LSZK|M427DRAFT_mRNA50363	PF00883.27	Partial	None
gene-M427DRAFT_150405	rna-gnl|WGS:LSZK|M427DRAFT_mRNA150405	PF00582.33,PF00582.33	Partial	None
gene-M427DRAFT_65120	rna-gnl|WGS:LSZK|M427DRAFT_mRNA65120	PF00505.26,PF00505.26,PF09011.17	Complete	None
gene-M427DRAFT_161572	rna-gnl|WGS:LSZK|M427DRAFT_mRNA161572		None	None
gene-M427DRAFT_129787	rna-gnl|WGS:LSZK|M427DRAFT_mRNA129787	PF00089.33	Partial	None
gene-M427DRAFT_65122	rna-gnl|WGS:LSZK|M427DRAFT_mRNA65122	PF03473.24,PF03476.22	Partial	None
gene-M427DRAFT_129788	rna-gnl|WGS:LSZK|M427DRAFT_mRNA129788	PF00378.26,PF16113.11	Partial	None
gene-M427DRAFT_50367	rna-gnl|WGS:LSZK|M427DRAFT_mRNA50367	PF01204.25,PF01204.25,PF07492.17,PF22422.3	Complete	None
gene-M427DRAFT_50368	rna-gnl|WGS:LSZK|M427DRAFT_mRNA50368	PF00109.33,PF02801.29	Complete	None
gene-M427DRAFT_161677	rna-gnl|WGS:LSZK|M427DRAFT_mRNA161677	PF04884.21,PF24160.2	Complete	None
gene-M427DRAFT_161690	rna-gnl|WGS:LSZK|M427DRAFT_mRNA161690	PF00612.34,PF28463.1,PF28678.1	Complete	None
gene-M427DRAFT_50370	rna-gnl|WGS:LSZK|M427DRAFT_mRNA50370		None	None
