gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-CYLTODRAFT_427831	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA427831	PF01092.25	Partial	None
gene-CYLTODRAFT_484559	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA484559	PF00312.28,PF08069.18	Partial	None
gene-CYLTODRAFT_67	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA67		None	None
gene-CYLTODRAFT_340301	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA340301	PF02045.22	Partial	None
gene-CYLTODRAFT_416087	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA416087	PF00416.28	Partial	None
gene-CYLTODRAFT_133	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA133		None	None
gene-CYLTODRAFT_484564	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA484564	PF12090.14	Partial	None
gene-CYLTODRAFT_363900	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA363900	PF04063.21,PF04064.19	Complete	None
gene-CYLTODRAFT_448001	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA448001		None	None
gene-CYLTODRAFT_416093	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA416093	PF00587.31,PF03129.26,PF04073.21,PF09180.17	Complete	None
gene-CYLTODRAFT_448003	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA448003	PF08101.17	Partial	None
gene-CYLTODRAFT_245	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA245	PF08914.18	Partial	None
gene-CYLTODRAFT_385006	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA385006	PF00009.34,PF00025.28,PF00071.29,PF08477.20	Partial	None
gene-CYLTODRAFT_484571	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA484571	PF12348.15	Partial	None
gene-CYLTODRAFT_385008	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA385008	PF08385.18	Partial	None
gene-CYLTODRAFT_433656	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA433656	PF28353.1,PF28371.1	Complete	None
gene-CYLTODRAFT_484574	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA484574	PF00481.27	Partial	None
gene-CYLTODRAFT_416101	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA416101		None	None
gene-CYLTODRAFT_484576	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA484576		None	None
gene-CYLTODRAFT_427840	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA427840	PF01411.25,PF02272.25,PF07973.20,PF26023.1	Complete	None
gene-CYLTODRAFT_338161	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA338161		None	None
gene-CYLTODRAFT_622	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA622		None	None
gene-CYLTODRAFT_340575	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA340575	PF03587.20	Partial	None
gene-CYLTODRAFT_448015	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA448015	PF00248.28	Partial	None
gene-CYLTODRAFT_448016	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA448016		None	None
gene-CYLTODRAFT_448017	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA448017		None	None
gene-CYLTODRAFT_416105	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA416105	PF00056.30,PF02866.24	Partial	None
gene-CYLTODRAFT_774	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA774	PF00107.33,PF08240.18	Partial	None
gene-CYLTODRAFT_484583	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA484583	PF06398.18	Partial	None
gene-CYLTODRAFT_963	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA963		None	None
gene-CYLTODRAFT_t2	gene-CYLTODRAFT_t2		None	None
gene-CYLTODRAFT_416107	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA416107		None	None
gene-CYLTODRAFT_439200	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA439200		None	None
gene-CYLTODRAFT_363929	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA363929	PF00240.30,PF00627.38,PF00627.38,PF09280.17,PF22562.3	Complete	None
gene-CYLTODRAFT_405925	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA405925		None	None
gene-CYLTODRAFT_439203	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA439203		None	None
gene-CYLTODRAFT_363931	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA363931	PF12505.15,PF12505.15,PF12505.15,PF12505.15,PF12505.15,PF12505.15	Complete	None
gene-CYLTODRAFT_t1	gene-CYLTODRAFT_t1		None	None
gene-CYLTODRAFT_484590	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA484590		None	None
gene-CYLTODRAFT_416113	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA416113		None	None
gene-CYLTODRAFT_484591	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA484591	PF22784.2,PF22785.2	Complete	None
gene-CYLTODRAFT_416115	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA416115	PF00005.34,PF06472.21	Complete	None
gene-CYLTODRAFT_416116	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA416116		None	None
gene-CYLTODRAFT_385039	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA385039	PF01644.24,PF03142.22,PF13632.13,PF13641.13,PF22997.2	Complete	None
gene-CYLTODRAFT_484594	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA484594	PF04142.22,PF04142.22	Partial	None
gene-CYLTODRAFT_416120	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA416120	PF12449.14,PF25794.2	Partial	None
gene-CYLTODRAFT_484596	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA484596	PF07955.18	Partial	None
gene-CYLTODRAFT_385048	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA385048		None	None
gene-CYLTODRAFT_484598	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA484598		None	None
gene-CYLTODRAFT_340473	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA340473		None	None
gene-CYLTODRAFT_416124	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA416124	PF03051.22	Partial	None
gene-CYLTODRAFT_340398	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA340398		None	None
gene-CYLTODRAFT_439211	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA439211		None	None
gene-CYLTODRAFT_1535	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA1535		None	None
gene-CYLTODRAFT_385060	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA385060	PF17875.8	Partial	None
gene-CYLTODRAFT_340455	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA340455	PF03656.19	Partial	None
gene-CYLTODRAFT_448044	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA448044	PF08241.19,PF11899.14,PF13489.13,PF13649.13	Partial	None
gene-CYLTODRAFT_363966	rna-gnl|WGS:JYFH|CYLTODRAFT_mRNA363966	PF00130.29,PF00412.29,PF00412.29,PF00620.33	Complete	None
