gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-Q9208_000001	rna-LIQ232PYVA_000001-T1	PF03870.22	Partial	None
gene-Q9208_000002	rna-LIQ232PYVA_000002-T1	PF00293.35,PF15916.12	Partial	None
gene-Q9208_000003	rna-LIQ232PYVA_000003-T1	PF05603.18,PF21057.3	Complete	None
gene-Q9208_000004	rna-LIQ232PYVA_000004-T1	PF00587.31,PF03129.26,PF09180.17	Complete	None
gene-Q9208_000005	rna-LIQ232PYVA_000005-T1		None	None
gene-Q9208_000006	rna-LIQ232PYVA_000006-T1	PF00248.28	Partial	None
gene-Q9208_000007	rna-LIQ232PYVA_000007-T1	PF00118.30	Partial	None
gene-Q9208_000008	rna-LIQ232PYVA_000008-T1	PF01974.24,PF26577.1	Complete	None
gene-Q9208_000009	rna-LIQ232PYVA_000009-T1	PF07690.22	Partial	None
gene-Q9208_000010	rna-LIQ232PYVA_000010-T1	PF01176.27	Partial	None
gene-Q9208_000011	rna-LIQ232PYVA_000011-T1	PF05208.20	Partial	None
gene-Q9208_000012	rna-LIQ232PYVA_000012-T1		None	None
gene-Q9208_000013	rna-LIQ232PYVA_000013-T1		None	None
gene-Q9208_000014	rna-LIQ232PYVA_000014-T1		None	None
gene-Q9208_000015	rna-LIQ232PYVA_000015-T1		None	None
gene-Q9208_000016	rna-LIQ232PYVA_000016-T1		None	None
gene-Q9208_000017	rna-LIQ232PYVA_000017-T1	PF13086.13	Partial	None
gene-Q9208_000018	rna-LIQ232PYVA_000018-T1		None	None
gene-Q9208_000019	rna-LIQ232PYVA_000019-T1		None	None
gene-Q9208_000020	rna-LIQ232PYVA_000020-T1		None	None
gene-Q9208_000021	rna-LIQ232PYVA_000021-T1	PF00069.32,PF00130.29,PF00433.30,PF02185.23,PF02185.23,PF07714.24	Complete	None
gene-Q9208_000022	rna-LIQ232PYVA_000022-T1	PF00355.33,PF02921.20	Complete	None
gene-Q9208_000023	rna-LIQ232PYVA_000023-T1		None	None
gene-Q9208_000024	rna-LIQ232PYVA_000024-T1	PF00571.34,PF00571.34,PF00654.26	Complete	None
gene-Q9208_000025	rna-LIQ232PYVA_000025-T1	PF01150.24	Partial	None
gene-Q9208_000026	rna-LIQ232PYVA_000026-T1		None	None
gene-Q9208_000027	rna-LIQ232PYVA_000027-T1	PF00324.28,PF13520.13	Partial	None
gene-Q9208_000028	rna-LIQ232PYVA_000028-T1	PF00043.31,PF02798.27,PF13409.13,PF13417.13,PF14497.12	Partial	None
gene-Q9208_000029	rna-LIQ232PYVA_000029-T1	PF05546.17	Partial	None
gene-Q9208_000030	rna-LIQ232PYVA_000030-T1	PF00117.35	Partial	None
