gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-Q9221_000001	rna-LIQ222CASA_000001-T1	PF00252.25	Partial	None
gene-Q9221_000002	rna-LIQ222CASA_000002-T1		None	None
gene-Q9221_000003	rna-LIQ222CASA_000003-T1	PF00004.36,PF13177.13,PF21960.3,PF22534.3	Complete	None
gene-Q9221_000004	rna-LIQ222CASA_000004-T1		None	None
gene-Q9221_000005	rna-LIQ222CASA_000005-T1		None	None
gene-Q9221_000006	rna-LIQ222CASA_000006-T1	PF00004.36,PF01434.25,PF07728.21,PF17862.8,PF21232.4	Complete	None
gene-Q9221_000007	rna-LIQ222CASA_000007-T1	PF24864.1	Partial	None
gene-Q9221_000008	rna-LIQ222CASA_000008-T1	PF09809.15	Partial	None
gene-Q9221_000009	rna-LIQ222CASA_000009-T1	PF04615.19	Partial	None
gene-Q9221_000010	rna-LIQ222CASA_000010-T1	PF03639.20,PF17652.8	Partial	None
gene-Q9221_000011	rna-LIQ222CASA_000011-T1	PF08327.18,PF09229.18,PF13489.13	Complete	None
gene-Q9221_000012	rna-LIQ222CASA_000012-T1	PF00450.29	Partial	None
gene-Q9221_000013	rna-LIQ222CASA_000013-T1	PF01699.30,PF01699.30	Complete	None
gene-Q9221_000014	rna-LIQ222CASA_000014-T1	PF06966.18	Partial	None
gene-Q9221_000015	rna-LIQ222CASA_000015-T1	PF00316.26,PF18913.6	Partial	None
gene-Q9221_000016	rna-LIQ222CASA_000016-T1		None	None
gene-Q9221_000017	rna-LIQ222CASA_000017-T1	PF00134.29,PF08613.17	Partial	None
gene-Q9221_000018	rna-LIQ222CASA_000018-T1	PF13233.13	Partial	None
gene-Q9221_000019	rna-LIQ222CASA_000019-T1	PF01926.30	Partial	None
gene-Q9221_000020	rna-LIQ222CASA_000020-T1		None	None
gene-Q9221_000021	rna-LIQ222CASA_000021-T1	PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00646.39,PF12937.13	Complete	None
gene-Q9221_000022	rna-LIQ222CASA_000022-T1	PF02301.24	Partial	None
gene-Q9221_000023	rna-LIQ222CASA_000023-T1	PF20826.3	Complete	None
gene-Q9221_000024	rna-LIQ222CASA_000024-T1		None	None
gene-Q9221_000025	rna-LIQ222CASA_000025-T1		None	None
gene-Q9221_000026	rna-LIQ222CASA_000026-T1		None	None
gene-Q9221_000027	rna-LIQ222CASA_000027-T1	PF13434.13,PF13738.13	Partial	None
gene-Q9221_000028	rna-LIQ222CASA_000028-T1	PF00153.33,PF00153.33	Partial	None
gene-Q9221_000029	rna-LIQ222CASA_000029-T1		None	None
gene-Q9221_000030	rna-LIQ222CASA_000030-T1	PF01248.32	Partial	None
gene-Q9221_000031	rna-LIQ222CASA_000031-T1	PF21041.4,PF21041.4,PF21042.3	Complete	None
gene-Q9221_000032	rna-LIQ222CASA_000032-T1	PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF00400.39,PF24951.4	Complete	None
gene-Q9221_000033	rna-LIQ222CASA_000033-T1	PF09350.16	Complete	None
gene-Q9221_000034	rna-LIQ222CASA_000034-T1	PF00176.30,PF00271.38	Complete	None
gene-Q9221_000035	rna-LIQ222CASA_000035-T1	PF13259.12	Partial	None
gene-Q9221_000036	rna-LIQ222CASA_000036-T1	PF20684.4	Partial	None
gene-Q9221_000037	rna-LIQ222CASA_000037-T1	PF00067.28	Partial	None
gene-Q9221_000038	rna-LIQ222CASA_000038-T1	PF13813.12	Complete	None
gene-Q9221_000039	rna-LIQ222CASA_000039-T1	PF00067.28	Partial	None
gene-Q9221_000040	rna-LIQ222CASA_000040-T1	PF00004.36,PF05496.19,PF09462.16,PF12002.14,PF16193.12	Complete	None
gene-Q9221_000041	rna-LIQ222CASA_000041-T1	PF11951.14	Partial	None
gene-Q9221_000042	rna-LIQ222CASA_000042-T1	PF03399.23	Partial	None
gene-Q9221_000043	rna-LIQ222CASA_000043-T1	PF11001.15	Partial	None
gene-Q9221_000044	rna-LIQ222CASA_000044-T1	PF00005.34,PF00664.29	Complete	None
gene-Q9221_000045	rna-LIQ222CASA_000045-T1	PF04048.21,PF10475.16,PF20651.4,PF20652.4	Partial	None
gene-Q9221_000046	rna-LIQ222CASA_000046-T1	PF01960.24	Partial	None
gene-Q9221_000047	rna-LIQ222CASA_000047-T1	PF00344.26,PF10559.15	Partial	None
gene-Q9221_000048	rna-LIQ222CASA_000048-T1	PF01680.24,PF05690.21,PF18806.8	Complete	None
