0.057968795887733765	306
0.01723743975162506	203
0.12213786858666156	179
0.7548260229145575	1535
0.8175083562774657	1777
0.9437726161821571	501
0.33982756312295637	376
0.07809083968931377	153
0.7589293700064497	1495
0.07742348532825347	105
0.7447663628917873	408
0.673311356065561	267
0.7307014082403702	3517
0.45504599624768677	405
0.04378601365610008	159
0.22764680387738806	264
0.13775785280956646	180
0.4516559717293572	265
0.9034990904466161	1062
0.45515084736151235	294
0.15132777115291474	219
0.09328683124939827	24
0.2998894856172673	237
0.11158675194347027	237
0.4205244869457274	219
0.1426568697968667	552
0.11085121474060856	246
0.18507633083633013	177
0.8231608657979219	513
0.13430030939651882	276
0.18584222847172177	281
0.49307231954668485	256
0.14530948898755014	18
0.20626742645045337	464
0.33830488467553876	267
0.19634985429900031	177
0.8494180725663121	384
0.6579737389663689	240
0.7179582946905584	499
0.6583340988772717	414
0.5539331814568293	308
0.1510313948078013	303
0.15354064760472755	234
0.6395027089568943	1222
0.17424626362981735	387
0.019447304129313964	210
0.10836405795865825	179
0.5537672483154454	311
0.04179730533825275	135
0.14072640801537528	294
0.3599288653659486	171
0.11411078345570548	455
0.7814142680688247	363
0.40855555641590746	594
0.8171821369727066	1286
0.8879262827487462	5319
0.4906680100226637	303
0.11787011026619719	318
0.13037444431334733	27
0.4175240089900272	477
0.33090687956322323	226
0.23374529238519015	105
0.26235445790575174	405
0.06981663513567903	255
0.0441531956930328	99
0.1101196530595304	255
0.865898733166563	2137
0.16156096514314414	387
0.779792594795071	1965
0.030483616986407006	51
0.04516335796486114	144
0.17295948854533205	289
0.4612870822816651	2702
0.2457433663285482	326
0.15080886945264027	425
0.08672314378317203	171
0.14051581516861916	252
0.5303757435499257	410
0.06403549228569184	332
0.10593459462343725	198
0.1464357172960744	342
0.10939692235362139	444
0.3149339729532986	312
0.05559188550289132	21
0.08860110530994185	48
0.20067372350153367	144
0.8539669050247121	2921
0.21379154103825676	267
0.1887694682131814	637
0.07932905778288842	132
0.33043439970596844	249
0.1379423306251948	210
0.19663324711632124	318
0.8236022287911853	500
0.628661604649809	543
0.18540444508434872	233
0.026684514602974933	36
0.12786525998557552	180
0.22826306607771513	325
0.8737123284239712	585
0.8806875698678772	2336
0.1911692793114575	279
0.8760067667946758	668
0.7841053677759623	1530
0.8784825396958922	2980
0.20833039488115535	249
0.2750241492794777	339
0.6482538390298223	174
0.31612093525548135	312
0.8313965028037831	786
0.12523564796682468	195
0.17705327296045734	138
0.8535636063072991	5955
0.08154947621438971	201
0.8071722877361206	347
0.7389455693121922	2424
0.7904035688451485	4231
0.4380856851496222	288
0.0746304327622056	258
0.853776644437114	1377
0.14087627517080026	183
0.1818932059748885	189
0.7117413058876991	750
0.6929985315050557	2930
0.31046842056754476	372
0.7233903600980727	2309
0.62795951392679	708
0.5623146455321852	777
0.0389835002593066	339
0.7071151425869119	3197
0.2174455228139205	504
0.40083547625178045	113
0.12778490244508434	279
0.096275643247865	267
0.44097494977085216	192
0.153385985326969	240
0.3899977554998747	207
0.04650673028390381	183
0.14079218247102315	336
0.021208163226845784	156
0.10572848568009513	314
0.8237086178376999	1428
0.9217153600890322	2014
0.4767170352595193	177
0.08666083842412942	219
0.8697137521708087	1398
0.8075854026551904	1462
0.41687421939463376	345
0.18623250938509986	297
0.19839115327070517	198
0.12217818395507703	195
0.05067659475126079	296
0.011868011158872016	51
0.01175681320557848	123
0.6922975191542972	587
0.7971536632812484	1094
0.29816658332159646	192
0.20744521125894166	60
0.062372709838499935	165
0.9532320246918999	2460
0.25977664121755345	138
0.1841347515075703	261
0.15795368691151207	150
0.3401725550190868	216
0.17432992027458988	510
0.13304061060771347	42
0.08653322986860401	243
0.8462450647317219	648
0.29608535541501974	261
0.5042767036166764	361
0.25936370463992026	189
0.24474981292729547	171
0.7155760137877271	543
0.402010926390709	932
0.9252173259867763	2927
0.6991332260212142	1452
0.21959345315845974	298
0.0891963377447299	168
0.6565684855477997	168
0.16034916138685332	330
0.13738261070462038	261
0.16665527643070288	249
0.6028604831833106	264
0.5423403129383337	106
0.2949354473599478	612
0.059048344741998125	273
0.48270060561804307	472
0.1656314180343571	195
0.6898602596732246	1353
0.7766669436718916	1541
0.11097264895776668	168
0.8170012419467623	1941
0.950872497219616	1425
0.20351628228428892	183
0.020627141602816854	204
0.3253388557646234	474
0.08157398886978626	102
0.758958355078698	2837
0.1696350200872443	407
0.3132209473422596	492
0.8021659633517265	504
0.06104424043407298	238
0.8374308819572132	328
0.3143140750836177	168
0.24688720516521576	691
0.4354354302730348	474
0.20713178088080209	267
0.11728160172700881	229
0.04479482687883458	120
0.9144484251623759	1313
0.3899105658754706	326
0.19422021309453014	192
0.36005426136155927	388
0.10981354895117346	272
0.4519500167639444	371
0.7529672693269638	1910
0.017924575490220418	141
0.8123925703929271	1291
0.05830329481023745	63
0.1619096085485211	135
0.07198124738331413	144
0.2602980979395887	132
0.3948479118895851	411
0.5900368614357077	2959
0.18503169686243048	408
0.3956652408551915	564
0.8026999861476906	504
0.06033497583618563	238
0.8369658858871754	328
0.7624177380158348	3277
0.36875939761337484	420
0.3020168515483299	168
0.24673105321551383	587
0.43120688869286394	474
0.13427859556955848	189
0.5755259800971169	390
0.11743450711170832	229
0.04703068621930177	120
0.9110477392151212	1313
0.2823785001412034	326
0.1337592865455291	383
0.1015465540338808	272
0.38334891191060666	291
0.6789128023030613	2049
0.1660752601072758	318
0.7996845621268187	1291
0.05830329481023745	63
0.1619096085485211	135
0.07198124738331413	144
0.1533697008169756	358
0.8823557800357527	2050
0.0769166268269372	183
0.4701010193755018	237
0.18555330145566112	371
0.8690790966263436	1269
0.8354199091642507	1271
0.019286257727071644	162
0.09317002259403308	369
0.8306950453614843	1384
0.14621870104289522	681
0.3202877384687316	307
0.12296323952205637	237
0.09904937314902723	249
0.06437107506208121	84
0.0891340185205714	219
0.039094577027434435	150
0.15119140812403142	303
0.5505839892811486	575
0.8258861284165921	873
0.12246388396435588	171
0.2374982521950937	688
0.23732032403132658	345
0.03522024651267428	173
0.0762992652725767	222
0.1941713192263397	297
0.3313970875939074	296
0.39825683104053594	434
0.6509818108187031	315
0.1052992932768929	336
0.5428218737537247	1318
0.012150355633728358	198
0.2619070385903891	582
0.4237607664261777	947
0.07675844039374463	144
0.052716392902730724	258
0.15107888013391751	225
0.14181471082927852	234
0.04060876506435521	189
0.09791130423381002	228
0.05040014139376581	90
0.11752715341112428	351
0.7346329072010731	1680
0.14857507726217772	558
0.7503042071432883	2529
0.5004798139134357	456
0.07007613262675445	234
0.7974084881590862	2862
0.6773036045803763	443
0.04599199932804253	361
0.06346662684674721	123
0.4011349237244576	204
0.10241968957400256	93
0.21834944642071705	392
0.030143773665131872	45
0.448061199510551	466
0.08163911667045044	186
0.020350002434037357	168
0.8455125765347566	1126
0.6731163659148784	892
0.24155247288405352	771
0.024592127883806825	171
0.1181797481902683	264
0.28009368661356626	405
0.848782207438368	4087
0.08481900545187515	204
0.7624850767538136	899
0.7687996444139287	1890
