protein_id	length
rna-XM_046223203.1	319
rna-XM_046230485.1	778
rna-XM_046229636.1	497
rna-XM_046223204.1	866
rna-XM_046226966.1	269
rna-XM_046233834.1	148
rna-XM_046233836.1	184
rna-XM_046225632.1	324
rna-XM_046223201.1	650
rna-XM_046235711.1	305
rna-XM_046231228.1	131
rna-XM_046236073.1	367
rna-XM_046236220.1	270
rna-XM_046231272.1	274
rna-XM_046236666.1	161
rna-XM_046222818.1	73
rna-XM_046231339.1	457
rna-XM_046224058.1	526
rna-XM_046233569.1	1185
rna-XM_046233893.1	246
rna-XM_046224091.1	336
rna-XM_046227898.1	1744
rna-XM_046227918.1	71
rna-XM_046227930.1	1214
rna-XM_046234211.1	202
rna-XM_046227969.1	396
rna-XM_046234261.1	598
rna-XM_046233692.1	221
rna-XM_046228025.1	580
rna-XM_046224298.1	348
rna-XM_046222881.1	238
rna-XM_046234365.1	165
rna-XM_046231594.1	447
rna-XM_046230067.1	543
rna-XM_046231626.1	268
rna-XM_046231645.1	78
rna-XM_046230649.1	403
rna-XM_046229683.1	623
rna-XM_046223288.1	101
rna-XM_046233338.1	616
rna-XM_046227126.1	902
rna-XM_046230734.1	159
rna-XM_046233439.1	303
rna-XM_046233067.1	510
rna-XM_046228222.1	246
rna-XM_046233718.1	430
rna-XM_046231715.1	366
rna-XM_046231732.1	3011
rna-XM_046224475.1	320
rna-XM_046224485.1	344
rna-XM_046234787.1	590
rna-XM_046231812.1	506
rna-XM_046224551.1	792
rna-XM_046226266.1	284
rna-XM_046233737.1	109
rna-XM_046234875.1	293
rna-XM_046228470.1	351
rna-XM_046230161.1	516
rna-XM_046224646.1	538
rna-XM_046224645.1	124
rna-XM_046228542.1	501
rna-XM_046231965.1	482
rna-XM_046228572.1	311
rna-XM_046233603.1	742
rna-XM_046235063.1	379
rna-XM_046223467.1	223
rna-XM_046229739.1	462
rna-XM_046227271.1	54
rna-XM_046235135.1	497
rna-XM_046230838.1	218
rna-XM_046228598.1	905
rna-XM_046232020.1	164
rna-XM_046222924.1	72
rna-XM_046235238.1	75
rna-XM_046230225.1	282
rna-XM_046232083.1	332
rna-XM_046228708.1	341
rna-XM_046224868.1	301
rna-XM_046229561.1	198
rna-XM_046235361.1	283
rna-XM_046224898.1	261
rna-XM_046228803.1	429
rna-XM_046224943.1	121
rna-XM_046224932.1	418
rna-XM_046232223.1	1267
rna-XM_046228875.1	1068
rna-XM_046230844.1	92
rna-XM_046230860.1	224
rna-XM_046227342.1	291
rna-XM_046227351.1	601
rna-XM_046235615.1	343
rna-XM_046235645.1	142
rna-XM_046225050.1	442
rna-XM_046225073.1	549
rna-XM_046228987.1	81
rna-XM_046235741.1	390
rna-XM_046235756.1	187
rna-XM_046226557.1	627
rna-XM_046232403.1	70
rna-XM_046233211.1	318
rna-XM_046233212.1	557
rna-XM_046227364.1	801
rna-XM_046229787.1	796
rna-XM_046223661.1	1041
rna-XM_046235915.1	637
rna-XM_046233528.1	241
rna-XM_046232494.1	602
rna-XM_046229136.1	473
rna-XM_046236001.1	245
rna-XM_046232545.1	692
rna-XM_046232561.1	984
rna-XM_046230388.1	752
rna-XM_046236110.1	401
rna-XM_046236131.1	300
rna-XM_046223695.1	536
rna-XM_046223692.1	202
rna-XM_046227482.1	310
rna-XM_046225863.1	311
rna-XM_046225345.1	296
rna-XM_046229260.1	502
rna-XM_046236281.1	445
rna-XM_046232685.1	2683
rna-XM_046229298.1	142
rna-XM_046226764.1	366
rna-XM_046236359.1	163
rna-XM_046225893.1	1631
rna-XM_046232737.1	69
rna-XM_046225457.1	220
rna-XM_046225472.1	70
rna-XM_046225485.1	679
rna-XM_046225492.1	291
rna-XM_046227547.1	501
rna-XM_046231108.1	340
rna-XM_046229876.1	187
rna-XM_046225931.1	512
rna-XM_046236591.1	283
rna-XM_046232889.1	197
rna-XM_046229889.1	1270
rna-XM_046236636.1	134
rna-XM_046227672.1	438
rna-XM_046230462.1	264
