protein_id	length
rna-H2203_000001-T1_mrna	1267
rna-H2203_000101-T1_mrna	325
rna-H2203_000202-T1_mrna	516
rna-H2203_000303-T1_mrna	283
rna-H2203_000403-T1_mrna	594
rna-H2203_000503-T1_mrna	305
rna-H2203_000605-T1_mrna	581
rna-H2203_000706-T1_mrna	245
rna-H2203_000807-T1_mrna	443
rna-H2203_000907-T1_mrna	605
rna-H2203_005207-T1_mrna	433
rna-H2203_005307-T1_mrna	324
rna-H2203_005409-T1_mrna	658
rna-H2203_005510-T1_mrna	895
rna-H2203_005612-T1_mrna	683
rna-H2203_005714-T1_mrna	257
rna-H2203_005816-T1_mrna	387
rna-H2203_005916-T1_mrna	138
rna-H2203_006016-T1_mrna	322
rna-H2203_006120-T1_mrna	377
rna-H2203_006224-T1_mrna	618
rna-H2203_006326-T1_mrna	180
rna-H2203_006427-T1_mrna	1421
rna-H2203_006528-T1_mrna	562
rna-H2203_006630-T1_mrna	413
rna-H2203_006735-T1_mrna	955
rna-H2203_006836-T1_mrna	89
rna-H2203_006936-T1_mrna	226
rna-H2203_007037-T1_mrna	589
rna-H2203_007139-T1_mrna	790
rna-H2203_007239-T1_mrna	649
rna-H2203_007340-T1_mrna	385
rna-H2203_007440-T1_mrna	658
rna-H2203_007540-T1_mrna	415
rna-H2203_000938-T1_mrna	95
rna-H2203_001041-T1_mrna	752
rna-H2203_001141-T1_mrna	364
rna-H2203_001242-T1_mrna	253
rna-H2203_001343-T1_mrna	1038
rna-H2203_001446-T1_mrna	740
rna-H2203_001546-T1_mrna	223
rna-H2203_007640-T1_mrna	338
rna-H2203_007740-T1_mrna	587
rna-H2203_007842-T1_mrna	378
rna-H2203_007944-T1_mrna	199
rna-H2203_008044-T1_mrna	825
rna-H2203_008148-T1_mrna	408
rna-H2203_008250-T1_mrna	450
rna-H2203_008353-T1_mrna	375
rna-H2203_008455-T1_mrna	137
rna-H2203_008556-T1_mrna	1257
rna-H2203_008656-T1_mrna	426
rna-H2203_008756-T1_mrna	1021
rna-H2203_008858-T1_mrna	744
rna-H2203_008959-T1_mrna	757
rna-H2203_009060-T1_mrna	451
rna-H2203_009161-T1_mrna	255
rna-H2203_009263-T1_mrna	106
rna-H2203_001715-T1_mrna	791
rna-H2203_001816-T1_mrna	346
rna-H2203_001916-T1_mrna	799
rna-H2203_002023-T1_mrna	570
rna-H2203_002123-T1_mrna	175
rna-H2203_002224-T1_mrna	239
rna-H2203_002327-T1_mrna	535
rna-H2203_002403-T1_mrna	114
rna-H2203_002505-T1_mrna	168
rna-H2203_002606-T1_mrna	108
rna-H2203_002707-T1_mrna	519
rna-H2203_002809-T1_mrna	174
rna-H2203_002909-T1_mrna	488
rna-H2203_003014-T1_mrna	343
rna-H2203_003116-T1_mrna	158
rna-H2203_003216-T1_mrna	409
rna-H2203_003319-T1_mrna	333
rna-H2203_003421-T1_mrna	796
rna-H2203_003524-T1_mrna	132
rna-H2203_003625-T1_mrna	550
rna-H2203_003725-T1_mrna	184
rna-H2203_003825-T1_mrna	653
rna-H2203_003925-T1_mrna	106
rna-H2203_004025-T1_mrna	80
rna-H2203_004126-T1_mrna	78
rna-H2203_004226-T1_mrna	284
rna-H2203_004326-T1_mrna	234
rna-H2203_004428-T1_mrna	164
rna-H2203_004531-T1_mrna	481
rna-H2203_004633-T1_mrna	369
rna-H2203_004738-T1_mrna	1391
rna-H2203_004838-T1_mrna	294
rna-H2203_004939-T1_mrna	389
rna-H2203_005042-T1_mrna	214
