protein_id	length
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA849319	115
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA4409	116
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA678040	155
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA687548	321
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA791194	718
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA20344	330
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA841701	301
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA687984	66
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA746382	215
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA632207	399
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA40851	529
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA748487	337
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA50150	441
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA53497	371
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA750065	700
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA61769	660
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA66098	342
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA699952	180
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA75686	1919
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA80051	295
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA83307	523
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA754457	78
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA634377	501
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA93921	247
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA605665	719
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA855165	343
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA789996	58
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA620734	144
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA635055	269
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA115227	1094
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA118863	404
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA695378	336
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA761800	130
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA615135	71
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA763121	300
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA764128	981
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA684422	249
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA617667	83
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA153643	182
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA157695	132
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA608312	206
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA710030	247
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA621906	539
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA621987	273
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA712729	534
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA713382	108
rna-gnl|WGS:WHVB|DFH94DRAFT_mRNA636608	144
