protein_id	length
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA448710	533
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA554101	225
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA1036	380
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA2665	503
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA554403	333
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA8854	397
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA521257	460
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA532976	748
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA612350	305
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA546020	481
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA24220	329
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA521667	153
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA30155	719
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA521822	496
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA37273	1174
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA533676	437
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA189319	647
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA450840	406
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA450867	418
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA196224	290
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA477126	503
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA599513	612
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA522566	253
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA450548	135
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA613665	1674
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA477998	526
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA501543	296
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA556595	150
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA569929	362
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA556789	478
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA556882	530
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA249014	369
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA253389	245
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA256014	109
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA479495	1372
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA523628	576
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA535521	604
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA557557	995
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA267819	980
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA578998	1038
rna-gnl|WGS:JAAEJF|BU16DRAFT_mRNA453973	282
