protein_id	length
rna-XM_013420605.1	1049
rna-XM_013420705.1	99
rna-XM_013420805.1	361
rna-XM_013420905.1	1148
rna-XM_013421005.1	578
rna-XM_013421105.1	564
rna-XM_013421205.1	435
rna-XM_013421305.1	1094
rna-XM_013421405.1	607
rna-XM_013421505.1	1008
rna-XM_013421605.1	439
rna-XM_013421705.1	143
rna-XM_013421805.1	348
rna-XM_013421905.1	175
rna-XM_013422005.1	391
rna-XM_013422105.1	195
rna-XM_013422205.1	780
rna-XM_013422305.1	483
rna-XM_013418836.1	587
rna-XM_013418936.1	662
rna-XM_013419036.1	344
rna-XM_013419136.1	449
rna-XM_013419236.1	184
rna-XM_013419336.1	424
rna-XM_013419436.1	206
rna-XM_013419536.1	361
rna-XM_013419636.1	380
rna-XM_013419736.1	1079
rna-XM_013419836.1	1593
rna-XM_013419936.1	673
rna-XM_013420036.1	1084
rna-XM_013420136.1	528
rna-XM_013420236.1	827
rna-XM_013420336.1	118
rna-XM_013420436.1	263
rna-XM_013420536.1	570
rna-XM_013417321.1	798
rna-XM_013417421.1	673
rna-XM_013417521.1	539
rna-XM_013417621.1	280
rna-XM_013417721.1	399
rna-XM_013417821.1	108
rna-XM_013417921.1	422
rna-XM_013418021.1	280
rna-XM_013418121.1	733
rna-XM_013418221.1	645
rna-XM_013418321.1	296
rna-XM_013418421.1	632
rna-XM_013418521.1	234
rna-XM_013418621.1	93
rna-XM_013418721.1	299
rna-XM_013418821.1	650
rna-XM_013416032.1	364
rna-XM_013416132.1	690
rna-XM_013416232.1	1189
rna-XM_013416332.1	425
rna-XM_013416432.1	305
rna-XM_013416532.1	538
rna-XM_013416632.1	385
rna-XM_013416732.1	663
rna-XM_013416832.1	400
rna-XM_013416932.1	590
rna-XM_013417032.1	439
rna-XM_013417132.1	229
rna-XM_013417232.1	691
rna-XM_013414654.1	461
rna-XM_013414754.1	284
rna-XM_013414854.1	462
rna-XM_013414954.1	283
rna-XM_013415054.1	323
rna-XM_013415154.1	380
rna-XM_013415254.1	608
rna-XM_013415354.1	762
rna-XM_013415454.1	416
rna-XM_013415554.1	356
rna-XM_013415654.1	591
rna-XM_013415754.1	261
rna-XM_013415854.1	352
rna-XM_013413569.1	356
rna-XM_013413669.1	418
rna-XM_013413769.1	133
rna-XM_013413869.1	406
rna-XM_013413969.1	259
rna-XM_013414069.1	536
rna-XM_013414169.1	537
rna-XM_013414269.1	196
rna-XM_013414369.1	2067
rna-XM_013414469.1	522
rna-XM_013414569.1	643
rna-XM_013412887.1	7334
rna-XM_013412987.1	171
rna-XM_013413087.1	233
rna-XM_013413187.1	165
rna-XM_013413287.1	1076
rna-XM_013413387.1	551
rna-XM_013413487.1	1411
rna-XM_013412249.1	712
rna-XM_013412349.1	89
rna-XM_013412449.1	164
rna-XM_013412549.1	418
rna-XM_013412649.1	154
rna-XM_013412749.1	285
rna-XM_013411778.1	115
rna-XM_013411878.1	127
rna-XM_013411978.1	513
rna-XM_013412078.1	273
rna-XM_013412178.1	520
rna-XM_013411567.1	170
rna-XM_013411667.1	581
rna-XM_013411445.1	572
rna-XM_013411307.1	325
rna-XM_013411407.1	317
rna-XM_013411181.1	395
rna-XM_013411032.1	244
