gene_id	transcript_id	pfam_ids	domain_annotation	domain_changes
gene-Pst134EA_000001	rna-XM_047939637.1		None	None
gene-Pst134EA_000002	rna-XM_047939638.1	PF00069.32,PF07714.24	Partial	None
gene-Pst134EA_000003	rna-XM_047939639.1	PF00097.32,PF13445.13,PF13923.13	Complete	None
gene-Pst134EA_000004	rna-XM_047939640.1		None	None
gene-Pst134EA_000005	rna-XM_047939641.1		None	None
gene-Pst134EA_000006	rna-XM_047939642.1		None	None
gene-Pst134EA_000007	rna-XM_047939643.1	PF01199.24	Partial	None
gene-Pst134EA_000008	rna-XM_047939644.1	PF08433.17	Partial	None
gene-Pst134EA_000009	rna-XM_047939645.1	PF16575.12,PF24419.2	Complete	None
gene-Pst134EA_000010	rna-XM_047939646.1	PF00817.26,PF11798.15,PF11799.14	Complete	None
gene-Pst134EA_000011	rna-XM_047939647.1	PF01012.28	Partial	None
gene-Pst134EA_000012	rna-XM_047939648.1		None	None
gene-Pst134EA_000013	rna-XM_047939649.1		None	None
gene-Pst134EA_000014	rna-XM_047939650.1		None	None
gene-Pst134EA_000015	rna-XM_047939651.1		None	None
gene-Pst134EA_000016	rna-XM_047939652.1		None	None
gene-Pst134EA_000017	rna-XM_047939653.1	PF01012.28	Partial	None
gene-Pst134EA_000018	rna-XM_047939654.1		None	None
gene-Pst134EA_033214	rna-XM_047957461.1		None	None
gene-Pst134EA_033214	rna-XM_047957462.1		None	None
gene-Pst134EA_000019	rna-XM_047939655.1	PF30748.1	Partial	None
gene-Pst134EA_000020	rna-XM_047939656.1	PF30748.1,PF30750.1	Partial	None
gene-Pst134EA_000021	rna-XM_047939657.1	PF02463.26,PF06470.19,PF13304.13	Complete	None
gene-Pst134EA_000022	rna-XM_047939658.1		None	None
gene-Pst134EA_000023	rna-XM_047939659.1		None	None
gene-Pst134EA_000024	rna-XM_047939660.1	PF00439.31,PF00439.31,PF00439.31,PF25316.2,PF25577.2	Complete	None
gene-Pst134EA_000025	rna-XM_047939661.1	PF10165.15	Partial	None
gene-Pst134EA_000026	rna-XM_047939662.1	PF03169.21	Partial	None
